name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS205281	DPSCF300021	87461	91355	DPSCF300021:87461-91355	3894	0	f	N/A	N/A	1
DPOGS205278	DPSCF300021	428602	435795	DPSCF300021:428602-435795	7193	337247	rc	Y	N	0
DPOGS205280	DPSCF300021	32150	37656	DPSCF300021:32150-37656	5506	49805	rc	Y	Y	0
DPOGS205285	DPSCF300021	422206	426622	DPSCF300021:422206-426622	4416	330851	f	Y	N	0
DPOGS205297	DPSCF300021	899761	900261	DPSCF300021:899761-900261	500	808406	f	N	N	0
DPOGS205286	DPSCF300021	438297	440654	DPSCF300021:438297-440654	2357	346942	f	Y	N	0
DPOGS205289	DPSCF300021	460049	460391	DPSCF300021:460049-460391	342	368694	f	N	N	0
DPOGS205303	DPSCF300021	1370724	1372659	DPSCF300021:1370724-1372659	1935	1279369	f	N	N	0
DPOGS205300	DPSCF300021	1036738	1038831	DPSCF300021:1036738-1038831	2093	945383	f	Y	N	0
DPOGS205291	DPSCF300021	469838	480781	DPSCF300021:469838-480781	10943	378483	f	N	N	0
DPOGS205284	DPSCF300021	409718	420083	DPSCF300021:409718-420083	10365	318363	f	N	N	0
DPOGS205302	DPSCF300021	1359155	1359902	DPSCF300021:1359155-1359902	747	1267800	f	N	N	0
DPOGS205264	DPSCF300021	1342192	1352988	DPSCF300021:1342192-1352988	10796	1250837	rc	N	N	0
DPOGS205304	DPSCF300021	1377205	1380780	DPSCF300021:1377205-1380780	3575	1285850	f	Y	N	0
DPOGS205261	DPSCF300021	1373698	1373973	DPSCF300021:1373698-1373973	275	1282343	rc	N	N	0
DPOGS205262	DPSCF300021	1369407	1370204	DPSCF300021:1369407-1370204	797	1278052	rc	N	N	0
DPOGS205290	DPSCF300021	464087	468814	DPSCF300021:464087-468814	4727	372732	f	Y	N	0
DPOGS205263	DPSCF300021	1360459	1367862	DPSCF300021:1360459-1367862	7403	1269104	rc	Y	N	0
DPOGS205269	DPSCF300021	1027709	1035781	DPSCF300021:1027709-1035781	8072	936354	rc	N	N	0
DPOGS205271	DPSCF300021	987727	1019509	DPSCF300021:987727-1019509	31782	896372	rc	N	N	0
DPOGS205272	DPSCF300021	983327	984262	DPSCF300021:983327-984262	935	891972	rc	N	N	0
DPOGS205288	DPSCF300021	449669	457568	DPSCF300021:449669-457568	7899	358314	f	N	N	0
DPOGS205267	DPSCF300021	1191983	1194303	DPSCF300021:1191983-1194303	2320	1100628	rc	Y	N	0
DPOGS205265	DPSCF300021	1265314	1265517	DPSCF300021:1265314-1265517	203	1173959	rc	N	N	0
DPOGS205298	DPSCF300021	973020	986244	DPSCF300021:973020-986244	13224	881665	f	N	N	0
DPOGS205273	DPSCF300021	967313	970672	DPSCF300021:967313-970672	3359	875958	rc	Y	N	0
DPOGS205287	DPSCF300021	441930	447440	DPSCF300021:441930-447440	5510	350575	f	Y	N	0
DPOGS205275	DPSCF300021	596090	598518	DPSCF300021:596090-598518	2428	504735	rc	Y	N	0
DPOGS205268	DPSCF300021	1040523	1042964	DPSCF300021:1040523-1042964	2441	949168	rc	Y	N	0
DPOGS205292	DPSCF300021	486425	487437	DPSCF300021:486425-487437	1012	395070	f	N	N	0
DPOGS205276	DPSCF300021	592581	594687	DPSCF300021:592581-594687	2106	501226	rc	Y	N	0
DPOGS205299	DPSCF300021	1023090	1025004	DPSCF300021:1023090-1025004	1914	931735	f	N	N	0
DPOGS205270	DPSCF300021	1021617	1022389	DPSCF300021:1021617-1022389	772	930262	rc	N	N	0
DPOGS205266	DPSCF300021	1255300	1255503	DPSCF300021:1255300-1255503	203	1163945	rc	N	N	0
DPOGS205274	DPSCF300021	961580	964072	DPSCF300021:961580-964072	2492	870225	rc	Y	N	0
