name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS207960	DPSCF300090	99101	100017	DPSCF300090:99101-100017	916	0	f	N/A	N/A	1
DPOGS207958	DPSCF300090	27505	75096	DPSCF300090:27505-75096	47591	24005	f	N	Y	0
DPOGS207927	DPSCF300090	703466	704864	DPSCF300090:703466-704864	1398	603449	rc	Y	N	0
DPOGS207961	DPSCF300090	121304	128081	DPSCF300090:121304-128081	6777	21287	f	N	Y	0
DPOGS207972	DPSCF300090	593834	594670	DPSCF300090:593834-594670	836	493817	f	Y	N	0
DPOGS207964	DPSCF300090	318245	326940	DPSCF300090:318245-326940	8695	218228	f	N	N	0
DPOGS207962	DPSCF300090	213315	220475	DPSCF300090:213315-220475	7160	113298	f	N	N	0
DPOGS207967	DPSCF300090	500111	504535	DPSCF300090:500111-504535	4424	400094	f	N	N	0
DPOGS207946	DPSCF300090	190975	195855	DPSCF300090:190975-195855	4880	90958	rc	N	N	0
DPOGS207959	DPSCF300090	82311	90102	DPSCF300090:82311-90102	7791	8999	f	N	Y	0
DPOGS207925	DPSCF300090	825903	828232	DPSCF300090:825903-828232	2329	725886	rc	Y	N	0
DPOGS207963	DPSCF300090	264044	268804	DPSCF300090:264044-268804	4760	164027	f	N	N	0
DPOGS207973	DPSCF300090	599397	606174	DPSCF300090:599397-606174	6777	499380	f	N	N	0
DPOGS207943	DPSCF300090	270787	277949	DPSCF300090:270787-277949	7162	170770	rc	N	N	0
DPOGS207965	DPSCF300090	334938	337008	DPSCF300090:334938-337008	2070	234921	f	Y	N	0
DPOGS207953	DPSCF300090	90689	96135	DPSCF300090:90689-96135	5446	2966	rc	N	Y	0
DPOGS207966	DPSCF300090	343006	349347	DPSCF300090:343006-349347	6341	242989	f	N	N	0
DPOGS207926	DPSCF300090	787305	788157	DPSCF300090:787305-788157	852	687288	rc	Y	N	0
DPOGS207970	DPSCF300090	564936	573973	DPSCF300090:564936-573973	9037	464919	f	N	N	0
DPOGS207993	DPSCF300090	815813	817303	DPSCF300090:815813-817303	1490	715796	f	Y	N	0
DPOGS207974	DPSCF300090	610077	610824	DPSCF300090:610077-610824	747	510060	f	Y	N	0
DPOGS207989	DPSCF300090	764411	769125	DPSCF300090:764411-769125	4714	664394	f	N	N	0
DPOGS207948	DPSCF300090	134588	152786	DPSCF300090:134588-152786	18198	34571	rc	N	Y	0
DPOGS207968	DPSCF300090	520134	520823	DPSCF300090:520134-520823	689	420117	f	Y	N	0
DPOGS207930	DPSCF300090	524167	540460	DPSCF300090:524167-540460	16293	424150	rc	N	N	0
DPOGS207987	DPSCF300090	734882	758485	DPSCF300090:734882-758485	23603	634865	f	N	N	0
DPOGS207985	DPSCF300090	722055	723675	DPSCF300090:722055-723675	1620	622038	f	Y	N	0
DPOGS207983	DPSCF300090	705676	707587	DPSCF300090:705676-707587	1911	605659	f	Y	N	0
DPOGS207971	DPSCF300090	577599	583320	DPSCF300090:577599-583320	5721	477582	f	N	N	0
DPOGS207954	DPSCF300090	78766	80436	DPSCF300090:78766-80436	1670	18665	rc	Y	Y	0
DPOGS207938	DPSCF300090	358855	390380	DPSCF300090:358855-390380	31525	258838	rc	N	N	0
DPOGS207976	DPSCF300090	626405	630204	DPSCF300090:626405-630204	3799	526388	f	N	N	0
DPOGS207975	DPSCF300090	612317	626079	DPSCF300090:612317-626079	13762	512300	f	N	N	0
DPOGS207994	DPSCF300090	829408	830709	DPSCF300090:829408-830709	1301	729391	f	Y	N	0
DPOGS207937	DPSCF300090	406586	433743	DPSCF300090:406586-433743	27157	306569	rc	N	N	0
DPOGS207988	DPSCF300090	759745	762695	DPSCF300090:759745-762695	2950	659728	f	N	N	0
DPOGS207952	DPSCF300090	100895	102321	DPSCF300090:100895-102321	1426	878	rc	Y	Y	0
DPOGS207951	DPSCF300090	104640	114227	DPSCF300090:104640-114227	9587	4623	rc	N	Y	0
