name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS202564	DPSCF300355	30031	31617	DPSCF300355:30031-31617	1586	0	rc	N/A	N/A	1
DPOGS202553	DPSCF300355	274858	275484	DPSCF300355:274858-275484	626	243241	rc	Y	N	0
DPOGS202557	DPSCF300355	190587	193836	DPSCF300355:190587-193836	3249	158970	rc	N	N	0
DPOGS202566	DPSCF300355	23188	23526	DPSCF300355:23188-23526	338	6505	rc	Y	Y	0
DPOGS202554	DPSCF300355	257966	258321	DPSCF300355:257966-258321	355	226349	rc	Y	N	0
DPOGS202563	DPSCF300355	101554	102261	DPSCF300355:101554-102261	707	69937	rc	Y	N	0
DPOGS202552	DPSCF300355	279742	286959	DPSCF300355:279742-286959	7217	248125	rc	N	N	0
DPOGS202565	DPSCF300355	24326	25954	DPSCF300355:24326-25954	1628	4077	rc	Y	Y	0
DPOGS202572	DPSCF300355	120825	121532	DPSCF300355:120825-121532	707	89208	f	Y	N	0
DPOGS202551	DPSCF300355	309908	319908	DPSCF300355:309908-319908	10000	278291	rc	N	N	0
DPOGS202559	DPSCF300355	176624	177613	DPSCF300355:176624-177613	989	145007	rc	Y	N	0
DPOGS202573	DPSCF300355	141671	147932	DPSCF300355:141671-147932	6261	110054	f	N	N	0
DPOGS202570	DPSCF300355	32856	36306	DPSCF300355:32856-36306	3450	1239	f	N	Y	0
DPOGS202556	DPSCF300355	225573	226536	DPSCF300355:225573-226536	963	193956	rc	Y	N	0
DPOGS202583	DPSCF300355	306851	307066	DPSCF300355:306851-307066	215	275234	f	Y	N	0
DPOGS202580	DPSCF300355	292376	297575	DPSCF300355:292376-297575	5199	260759	f	N	N	0
DPOGS202560	DPSCF300355	157160	162100	DPSCF300355:157160-162100	4940	125543	rc	N	N	0
DPOGS202555	DPSCF300355	234286	236325	DPSCF300355:234286-236325	2039	202669	rc	Y	N	0
DPOGS202582	DPSCF300355	301182	301439	DPSCF300355:301182-301439	257	269565	f	Y	N	0
DPOGS202558	DPSCF300355	181383	188584	DPSCF300355:181383-188584	7201	149766	rc	N	N	0
DPOGS202574	DPSCF300355	150187	151728	DPSCF300355:150187-151728	1541	118570	f	Y	N	0
DPOGS202576	DPSCF300355	221758	224983	DPSCF300355:221758-224983	3225	190141	f	N	N	0
DPOGS202579	DPSCF300355	287320	290299	DPSCF300355:287320-290299	2979	255703	f	Y	N	0
DPOGS202571	DPSCF300355	41184	41681	DPSCF300355:41184-41681	497	9567	f	Y	Y	0
DPOGS202581	DPSCF300355	297901	300857	DPSCF300355:297901-300857	2956	266284	f	Y	N	0
DPOGS202575	DPSCF300355	162683	175152	DPSCF300355:162683-175152	12469	131066	f	N	N	0
DPOGS202562	DPSCF300355	148213	150012	DPSCF300355:148213-150012	1799	116596	rc	Y	N	0
DPOGS202569	DPSCF300355	28095	29657	DPSCF300355:28095-29657	1562	374	f	Y	Y	0
DPOGS202578	DPSCF300355	267070	271816	DPSCF300355:267070-271816	4746	235453	f	N	N	0
DPOGS202561	DPSCF300355	153217	154731	DPSCF300355:153217-154731	1514	121600	rc	Y	N	0
DPOGS202577	DPSCF300355	227084	254017	DPSCF300355:227084-254017	26933	195467	f	N	N	0
