name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS210303	DPSCF300305	28178	29000	DPSCF300305:28178-29000	822	0	rc	N/A	N/A	1
DPOGS208147	DPSCF300058	682642	683194	DPSCF300058:682642-683194	552	653642	rc	Y	N	0
DPOGS208159	DPSCF300058	158809	168771	DPSCF300058:158809-168771	9962	129809	f	N	N	0
DPOGS208153	DPSCF300058	41723	43186	DPSCF300058:41723-43186	1463	12723	rc	Y	Y	0
DPOGS208160	DPSCF300058	366843	368635	DPSCF300058:366843-368635	1792	337843	f	Y	N	0
DPOGS208155	DPSCF300058	29989	39428	DPSCF300058:29989-39428	9439	989	f	N	Y	0
DPOGS208148	DPSCF300058	634368	634589	DPSCF300058:634368-634589	221	605368	rc	Y	N	0
DPOGS208156	DPSCF300058	43835	50658	DPSCF300058:43835-50658	6823	14835	f	N	Y	0
DPOGS208158	DPSCF300058	141456	153674	DPSCF300058:141456-153674	12218	112456	f	N	N	0
DPOGS208164	DPSCF300058	652070	652339	DPSCF300058:652070-652339	269	623070	f	Y	N	0
DPOGS208154	DPSCF300058	14772	28080	DPSCF300058:14772-28080	13308	98	rc	N	Y	0
DPOGS208163	DPSCF300058	577872	586999	DPSCF300058:577872-586999	9127	548872	f	N	N	0
DPOGS208152	DPSCF300058	52992	70746	DPSCF300058:52992-70746	17754	23992	rc	N	Y	0
DPOGS208161	DPSCF300058	374492	375980	DPSCF300058:374492-375980	1488	345492	f	Y	N	0
DPOGS208150	DPSCF300058	89494	95808	DPSCF300058:89494-95808	6314	60494	rc	N	N	0
DPOGS208149	DPSCF300058	120077	134226	DPSCF300058:120077-134226	14149	91077	rc	N	N	0
DPOGS208165	DPSCF300058	674695	676871	DPSCF300058:674695-676871	2176	645695	f	Y	N	0
DPOGS208151	DPSCF300058	72887	86780	DPSCF300058:72887-86780	13893	43887	rc	N	Y	0
DPOGS208157	DPSCF300058	136228	137941	DPSCF300058:136228-137941	1713	107228	f	Y	N	0
DPOGS202355	DPSCF300104	321520	323999	DPSCF300104:321520-323999	2479	292520	rc	N	N	0
DPOGS202354	DPSCF300104	328030	329557	DPSCF300104:328030-329557	1527	299030	rc	Y	N	0
DPOGS202367	DPSCF300104	107176	113679	DPSCF300104:107176-113679	6503	78176	f	N	N	0
DPOGS202356	DPSCF300104	319409	320617	DPSCF300104:319409-320617	1208	290409	rc	Y	N	0
DPOGS202378	DPSCF300104	324373	326902	DPSCF300104:324373-326902	2529	295373	f	N	N	0
DPOGS202366	DPSCF300104	83631	97215	DPSCF300104:83631-97215	13584	54631	f	N	N	0
DPOGS202386	DPSCF300104	568200	580913	DPSCF300104:568200-580913	12713	539200	f	N	N	0
DPOGS202387	DPSCF300104	586795	597260	DPSCF300104:586795-597260	10465	557795	f	N	N	0
DPOGS202353	DPSCF300104	333619	334587	DPSCF300104:333619-334587	968	304619	rc	Y	N	0
DPOGS202347	DPSCF300104	632336	639512	DPSCF300104:632336-639512	7176	603336	rc	N	N	0
DPOGS202385	DPSCF300104	559593	562050	DPSCF300104:559593-562050	2457	530593	f	N	N	0
DPOGS202357	DPSCF300104	282072	285996	DPSCF300104:282072-285996	3924	253072	rc	N	N	0
DPOGS202364	DPSCF300104	150151	151797	DPSCF300104:150151-151797	1646	121151	rc	Y	N	0
DPOGS202384	DPSCF300104	547682	548167	DPSCF300104:547682-548167	485	518682	f	Y	N	0
DPOGS202350	DPSCF300104	562297	566919	DPSCF300104:562297-566919	4622	533297	rc	N	N	0
DPOGS202363	DPSCF300104	158821	168868	DPSCF300104:158821-168868	10047	129821	rc	N	N	0
DPOGS202373	DPSCF300104	170098	173479	DPSCF300104:170098-173479	3381	141098	f	N	N	0
DPOGS202375	DPSCF300104	195911	198397	DPSCF300104:195911-198397	2486	166911	f	N	N	0
DPOGS202370	DPSCF300104	142292	145013	DPSCF300104:142292-145013	2721	113292	f	N	N	0
DPOGS202360	DPSCF300104	199292	201848	DPSCF300104:199292-201848	2556	170292	rc	N	N	0
DPOGS202361	DPSCF300104	186667	189420	DPSCF300104:186667-189420	2753	157667	rc	N	N	0
DPOGS202369	DPSCF300104	137716	142265	DPSCF300104:137716-142265	4549	108716	f	N	N	0
DPOGS202377	DPSCF300104	311547	317852	DPSCF300104:311547-317852	6305	282547	f	N	N	0
DPOGS202372	DPSCF300104	153006	158352	DPSCF300104:153006-158352	5346	124006	f	N	N	0
DPOGS202349	DPSCF300104	599847	617337	DPSCF300104:599847-617337	17490	570847	rc	N	N	0
DPOGS202352	DPSCF300104	524163	529157	DPSCF300104:524163-529157	4994	495163	rc	N	N	0
DPOGS202371	DPSCF300104	145817	150246	DPSCF300104:145817-150246	4429	116817	f	N	N	0
DPOGS202351	DPSCF300104	549458	558500	DPSCF300104:549458-558500	9042	520458	rc	N	N	0
DPOGS202383	DPSCF300104	540831	541157	DPSCF300104:540831-541157	326	511831	f	Y	N	0
DPOGS202382	DPSCF300104	530237	537762	DPSCF300104:530237-537762	7525	501237	f	N	N	0
DPOGS202381	DPSCF300104	521559	521879	DPSCF300104:521559-521879	320	492559	f	Y	N	0
DPOGS202362	DPSCF300104	174903	180405	DPSCF300104:174903-180405	5502	145903	rc	N	N	0
DPOGS202376	DPSCF300104	227838	229082	DPSCF300104:227838-229082	1244	198838	f	Y	N	0
DPOGS202374	DPSCF300104	182327	186105	DPSCF300104:182327-186105	3778	153327	f	N	N	0
DPOGS202358	DPSCF300104	208060	224217	DPSCF300104:208060-224217	16157	179060	rc	N	N	0
DPOGS202379	DPSCF300104	392052	395707	DPSCF300104:392052-395707	3655	363052	f	N	N	0
DPOGS202380	DPSCF300104	518985	519302	DPSCF300104:518985-519302	317	489985	f	Y	N	0
DPOGS202368	DPSCF300104	122833	135012	DPSCF300104:122833-135012	12179	93833	f	N	N	0
DPOGS206558	DPSCF300108	708244	724159	DPSCF300108:708244-724159	15915	679244	rc	N	N	0
DPOGS206574	DPSCF300108	271686	272030	DPSCF300108:271686-272030	344	242686	rc	Y	N	0
DPOGS206559	DPSCF300108	695520	696196	DPSCF300108:695520-696196	676	666520	rc	Y	N	0
DPOGS206555	DPSCF300108	909314	929798	DPSCF300108:909314-929798	20484	880314	rc	N	N	0
DPOGS206569	DPSCF300108	550857	551415	DPSCF300108:550857-551415	558	521857	rc	Y	N	0
DPOGS206565	DPSCF300108	576320	577558	DPSCF300108:576320-577558	1238	547320	rc	Y	N	0
DPOGS206575	DPSCF300108	35793	36459	DPSCF300108:35793-36459	666	6793	rc	Y	Y	0
DPOGS206564	DPSCF300108	580346	592142	DPSCF300108:580346-592142	11796	551346	rc	N	N	0
DPOGS206579	DPSCF300108	142973	171003	DPSCF300108:142973-171003	28030	113973	f	N	N	0
DPOGS206571	DPSCF300108	299586	303065	DPSCF300108:299586-303065	3479	270586	rc	N	N	0
DPOGS206570	DPSCF300108	318530	321406	DPSCF300108:318530-321406	2876	289530	rc	N	N	0
DPOGS206566	DPSCF300108	565757	568326	DPSCF300108:565757-568326	2569	536757	rc	N	N	0
DPOGS206560	DPSCF300108	677247	682011	DPSCF300108:677247-682011	4764	648247	rc	N	N	0
DPOGS206576	DPSCF300108	9367	12450	DPSCF300108:9367-12450	3083	15728	f	N	Y	0
DPOGS206584	DPSCF300108	578069	579149	DPSCF300108:578069-579149	1080	549069	f	Y	N	0
DPOGS206568	DPSCF300108	560184	560534	DPSCF300108:560184-560534	350	531184	rc	Y	N	0
DPOGS206567	DPSCF300108	562995	563345	DPSCF300108:562995-563345	350	533995	rc	Y	N	0
DPOGS206572	DPSCF300108	291511	291861	DPSCF300108:291511-291861	350	262511	rc	Y	N	0
DPOGS206581	DPSCF300108	554410	559407	DPSCF300108:554410-559407	4997	525410	f	N	N	0
DPOGS206583	DPSCF300108	573551	575470	DPSCF300108:573551-575470	1919	544551	f	Y	N	0
DPOGS206582	DPSCF300108	569033	571690	DPSCF300108:569033-571690	2657	540033	f	N	N	0
DPOGS206556	DPSCF300108	896922	899820	DPSCF300108:896922-899820	2898	867922	rc	N	N	0
DPOGS206586	DPSCF300108	683312	704285	DPSCF300108:683312-704285	20973	654312	f	N	N	0
