name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS215778	DPSCF300041	1827225	1828544	DPSCF300041:1827225-1828544	1319	0	f	N/A	N/A	1
DPOGS215607	DPSCF300041	2288236	2298128	DPSCF300041:2288236-2298128	9892	459692	rc	N	N	0
DPOGS215611	DPSCF300041	2236255	2239467	DPSCF300041:2236255-2239467	3212	407711	rc	N	N	0
DPOGS215613	DPSCF300041	2211435	2212168	DPSCF300041:2211435-2212168	733	382891	rc	Y	N	0
DPOGS215614	DPSCF300041	2201587	2203994	DPSCF300041:2201587-2203994	2407	373043	rc	Y	N	0
DPOGS215615	DPSCF300041	2188878	2197298	DPSCF300041:2188878-2197298	8420	360334	rc	N	N	0
DPOGS215612	DPSCF300041	2218184	2226247	DPSCF300041:2218184-2226247	8063	389640	rc	N	N	0
DPOGS215608	DPSCF300041	2283163	2284419	DPSCF300041:2283163-2284419	1256	454619	rc	Y	N	0
DPOGS215622	DPSCF300041	2057353	2059542	DPSCF300041:2057353-2059542	2189	228809	rc	Y	N	0
DPOGS215610	DPSCF300041	2256369	2263492	DPSCF300041:2256369-2263492	7123	427825	rc	N	N	0
DPOGS215620	DPSCF300041	2140822	2142468	DPSCF300041:2140822-2142468	1646	312278	rc	Y	N	0
DPOGS215625	DPSCF300041	2038339	2041075	DPSCF300041:2038339-2041075	2736	209795	rc	Y	N	0
DPOGS215626	DPSCF300041	2023930	2025761	DPSCF300041:2023930-2025761	1831	195386	rc	Y	N	0
DPOGS215627	DPSCF300041	2017796	2020780	DPSCF300041:2017796-2020780	2984	189252	rc	N	N	0
DPOGS215624	DPSCF300041	2043909	2048015	DPSCF300041:2043909-2048015	4106	215365	rc	N	N	0
DPOGS215616	DPSCF300041	2183863	2186020	DPSCF300041:2183863-2186020	2157	355319	rc	Y	N	0
DPOGS215617	DPSCF300041	2176021	2180731	DPSCF300041:2176021-2180731	4710	347477	rc	N	N	0
DPOGS215618	DPSCF300041	2164779	2167497	DPSCF300041:2164779-2167497	2718	336235	rc	Y	N	0
DPOGS215628	DPSCF300041	1985589	1989381	DPSCF300041:1985589-1989381	3792	157045	rc	N	N	0
DPOGS215633	DPSCF300041	1858472	1859963	DPSCF300041:1858472-1859963	1491	29928	rc	Y	Y	0
DPOGS215634	DPSCF300041	1833336	1840373	DPSCF300041:1833336-1840373	7037	4792	rc	N	Y	0
DPOGS215635	DPSCF300041	1823513	1825069	DPSCF300041:1823513-1825069	1556	2156	rc	Y	Y	0
DPOGS215623	DPSCF300041	2050307	2054669	DPSCF300041:2050307-2054669	4362	221763	rc	N	N	0
DPOGS215637	DPSCF300041	1798520	1806324	DPSCF300041:1798520-1806324	7804	20901	rc	N	Y	0
DPOGS215638	DPSCF300041	1796004	1797011	DPSCF300041:1796004-1797011	1007	30214	rc	Y	Y	0
DPOGS215639	DPSCF300041	1794868	1795823	DPSCF300041:1794868-1795823	955	31402	rc	Y	Y	0
DPOGS215640	DPSCF300041	1682973	1729093	DPSCF300041:1682973-1729093	46120	98132	rc	N	N	0
DPOGS215641	DPSCF300041	1663722	1674652	DPSCF300041:1663722-1674652	10930	152573	rc	N	N	0
DPOGS215642	DPSCF300041	1642045	1656735	DPSCF300041:1642045-1656735	14690	170490	rc	N	N	0
DPOGS215643	DPSCF300041	1628799	1631176	DPSCF300041:1628799-1631176	2377	196049	rc	Y	N	0
DPOGS215644	DPSCF300041	1626396	1627977	DPSCF300041:1626396-1627977	1581	199248	rc	Y	N	0
DPOGS215619	DPSCF300041	2144672	2153415	DPSCF300041:2144672-2153415	8743	316128	rc	N	N	0
DPOGS215646	DPSCF300041	1552803	1554843	DPSCF300041:1552803-1554843	2040	272382	rc	Y	N	0
DPOGS215647	DPSCF300041	1539638	1544818	DPSCF300041:1539638-1544818	5180	282407	rc	N	N	0
DPOGS215648	DPSCF300041	1532169	1535113	DPSCF300041:1532169-1535113	2944	292112	rc	N	N	0
DPOGS215609	DPSCF300041	2265054	2270614	DPSCF300041:2265054-2270614	5560	436510	rc	N	N	0
DPOGS215650	DPSCF300041	1518326	1520687	DPSCF300041:1518326-1520687	2361	306538	rc	Y	N	0
DPOGS215651	DPSCF300041	1503271	1504035	DPSCF300041:1503271-1504035	764	323190	rc	Y	N	0
DPOGS215652	DPSCF300041	1447672	1448807	DPSCF300041:1447672-1448807	1135	378418	rc	Y	N	0
DPOGS215653	DPSCF300041	1400912	1411046	DPSCF300041:1400912-1411046	10134	416179	rc	N	N	0
DPOGS215654	DPSCF300041	1382284	1389713	DPSCF300041:1382284-1389713	7429	437512	rc	N	N	0
DPOGS215655	DPSCF300041	1378544	1380760	DPSCF300041:1378544-1380760	2216	446465	rc	Y	N	0
DPOGS215656	DPSCF300041	1375795	1377680	DPSCF300041:1375795-1377680	1885	449545	rc	Y	N	0
DPOGS215657	DPSCF300041	1369982	1374674	DPSCF300041:1369982-1374674	4692	452551	rc	N	N	0
DPOGS215658	DPSCF300041	1355953	1357458	DPSCF300041:1355953-1357458	1505	469767	rc	Y	N	0
DPOGS215659	DPSCF300041	1354473	1354959	DPSCF300041:1354473-1354959	486	472266	rc	Y	N	0
DPOGS215660	DPSCF300041	1351456	1352433	DPSCF300041:1351456-1352433	977	474792	rc	Y	N	0
DPOGS215621	DPSCF300041	2072157	2095178	DPSCF300041:2072157-2095178	23021	243613	rc	N	N	0
DPOGS215662	DPSCF300041	1321792	1327515	DPSCF300041:1321792-1327515	5723	499710	rc	N	N	0
DPOGS215663	DPSCF300041	1307763	1309504	DPSCF300041:1307763-1309504	1741	517721	rc	Y	N	0
DPOGS215664	DPSCF300041	1300603	1306548	DPSCF300041:1300603-1306548	5945	520677	rc	N	N	0
DPOGS215665	DPSCF300041	1290628	1291431	DPSCF300041:1290628-1291431	803	535794	rc	Y	N	0
DPOGS215666	DPSCF300041	1287132	1288044	DPSCF300041:1287132-1288044	912	539181	rc	Y	N	0
DPOGS215667	DPSCF300041	1276323	1277443	DPSCF300041:1276323-1277443	1120	549782	rc	Y	N	0
DPOGS215668	DPSCF300041	1263046	1266578	DPSCF300041:1263046-1266578	3532	560647	rc	N	N	0
DPOGS215629	DPSCF300041	1941381	1972290	DPSCF300041:1941381-1972290	30909	112837	rc	N	N	0
DPOGS215630	DPSCF300041	1937851	1939985	DPSCF300041:1937851-1939985	2134	109307	rc	Y	N	0
DPOGS215631	DPSCF300041	1927251	1934633	DPSCF300041:1927251-1934633	7382	98707	rc	N	N	0
DPOGS215632	DPSCF300041	1879852	1920949	DPSCF300041:1879852-1920949	41097	51308	rc	N	N	0
DPOGS215673	DPSCF300041	1163943	1165461	DPSCF300041:1163943-1165461	1518	661764	rc	Y	N	0
DPOGS215674	DPSCF300041	1140125	1145291	DPSCF300041:1140125-1145291	5166	681934	rc	N	N	0
DPOGS215675	DPSCF300041	1106020	1118951	DPSCF300041:1106020-1118951	12931	708274	rc	N	N	0
DPOGS215636	DPSCF300041	1812110	1822870	DPSCF300041:1812110-1822870	10760	4355	rc	N	Y	0
DPOGS215677	DPSCF300041	1007162	1023152	DPSCF300041:1007162-1023152	15990	804073	rc	N	N	0
DPOGS215678	DPSCF300041	1000706	1005424	DPSCF300041:1000706-1005424	4718	821801	rc	N	N	0
DPOGS215679	DPSCF300041	964344	971328	DPSCF300041:964344-971328	6984	855897	rc	N	N	0
DPOGS215680	DPSCF300041	955538	956779	DPSCF300041:955538-956779	1241	870446	rc	Y	N	0
