name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS201966	DPSCF300060	439278	449615	DPSCF300060:439278-449615	10337	0	rc	N/A	N/A	1
DPOGS202002	DPSCF300060	504160	505967	DPSCF300060:504160-505967	1807	54545	f	N	N	0
DPOGS201969	DPSCF300060	345897	351073	DPSCF300060:345897-351073	5176	88205	rc	Y	N	0
DPOGS201981	DPSCF300060	199249	202437	DPSCF300060:199249-202437	3188	236841	rc	N	N	0
DPOGS201972	DPSCF300060	341429	343649	DPSCF300060:341429-343649	2220	95629	rc	N	N	0
DPOGS201975	DPSCF300060	316464	317397	DPSCF300060:316464-317397	933	121881	rc	N	N	0
DPOGS201977	DPSCF300060	304876	305547	DPSCF300060:304876-305547	671	133731	rc	N	N	0
DPOGS201990	DPSCF300060	135223	137274	DPSCF300060:135223-137274	2051	302004	f	N	N	0
DPOGS202004	DPSCF300060	576776	578059	DPSCF300060:576776-578059	1283	127161	f	N	N	0
DPOGS201980	DPSCF300060	209636	212812	DPSCF300060:209636-212812	3176	226466	rc	N	N	0
DPOGS201998	DPSCF300060	236720	252362	DPSCF300060:236720-252362	15642	186916	f	Y	N	0
DPOGS201964	DPSCF300060	574279	585503	DPSCF300060:574279-585503	11224	124664	rc	Y	N	0
DPOGS201989	DPSCF300060	124872	125245	DPSCF300060:124872-125245	373	314033	f	N	N	0
DPOGS201999	DPSCF300060	272260	278730	DPSCF300060:272260-278730	6470	160548	f	Y	N	0
DPOGS201993	DPSCF300060	153683	159223	DPSCF300060:153683-159223	5540	280055	f	Y	N	0
DPOGS201985	DPSCF300060	24047	30180	DPSCF300060:24047-30180	6133	409098	rc	Y	N	0
DPOGS201988	DPSCF300060	108249	113867	DPSCF300060:108249-113867	5618	325411	f	Y	N	0
DPOGS201978	DPSCF300060	293894	300735	DPSCF300060:293894-300735	6841	138543	rc	Y	N	0
DPOGS201970	DPSCF300060	345077	345876	DPSCF300060:345077-345876	799	93402	rc	N	N	0
DPOGS201992	DPSCF300060	150453	152627	DPSCF300060:150453-152627	2174	286651	f	N	N	0
DPOGS201963	DPSCF300060	591099	592214	DPSCF300060:591099-592214	1115	141484	rc	N	N	0
DPOGS201962	DPSCF300060	642962	654917	DPSCF300060:642962-654917	11955	193347	rc	Y	N	0
DPOGS201971	DPSCF300060	344257	345056	DPSCF300060:344257-345056	799	94222	rc	N	N	0
DPOGS201979	DPSCF300060	228191	232712	DPSCF300060:228191-232712	4521	206566	rc	N	N	0
DPOGS201996	DPSCF300060	220661	224394	DPSCF300060:220661-224394	3733	214884	f	N	N	0
DPOGS201982	DPSCF300060	176723	177598	DPSCF300060:176723-177598	875	261680	rc	N	N	0
DPOGS201984	DPSCF300060	162815	168217	DPSCF300060:162815-168217	5402	271061	rc	Y	N	0
DPOGS202003	DPSCF300060	544170	545363	DPSCF300060:544170-545363	1193	94555	f	N	N	0
DPOGS201965	DPSCF300060	557530	572672	DPSCF300060:557530-572672	15142	107915	rc	Y	N	0
DPOGS201967	DPSCF300060	434195	434692	DPSCF300060:434195-434692	497	4586	rc	N	Y	0
DPOGS201974	DPSCF300060	326935	327633	DPSCF300060:326935-327633	698	111645	rc	N	N	0
DPOGS201973	DPSCF300060	331706	333166	DPSCF300060:331706-333166	1460	106112	rc	N	N	0
DPOGS201991	DPSCF300060	144905	147584	DPSCF300060:144905-147584	2679	291694	f	N	N	0
DPOGS201983	DPSCF300060	169147	170235	DPSCF300060:169147-170235	1088	269043	rc	N	N	0
DPOGS202001	DPSCF300060	473225	504054	DPSCF300060:473225-504054	30829	23610	f	N	Y	0
DPOGS201976	DPSCF300060	307616	308452	DPSCF300060:307616-308452	836	130826	rc	N	N	0
DPOGS201994	DPSCF300060	183559	193476	DPSCF300060:183559-193476	9917	245802	f	Y	N	0
DPOGS201968	DPSCF300060	353275	354736	DPSCF300060:353275-354736	1461	84542	rc	N	N	0
DPOGS201986	DPSCF300060	16997	22139	DPSCF300060:16997-22139	5142	417139	f	N	N	0
DPOGS201987	DPSCF300060	104153	105673	DPSCF300060:104153-105673	1520	333605	f	N	N	0
DPOGS202006	DPSCF300060	730918	731405	DPSCF300060:730918-731405	487	281303	f	N	N	0
DPOGS202005	DPSCF300060	582537	584965	DPSCF300060:582537-584965	2428	132922	f	N	N	0
DPOGS201997	DPSCF300060	224427	226411	DPSCF300060:224427-226411	1984	212867	f	N	N	0
DPOGS201995	DPSCF300060	204618	209107	DPSCF300060:204618-209107	4489	230171	f	N	N	0
