name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS202887	DPSCF300126	338041	338283	DPSCF300126:338041-338283	242	0	rc	N/A	N/A	1
DPOGS202885	DPSCF300126	369683	370360	DPSCF300126:369683-370360	677	31400	rc	Y	Y	0
DPOGS202904	DPSCF300126	169623	195146	DPSCF300126:169623-195146	25523	142895	f	N	N	0
DPOGS202906	DPSCF300126	204723	208240	DPSCF300126:204723-208240	3517	129801	f	N	N	0
DPOGS202903	DPSCF300126	147668	160903	DPSCF300126:147668-160903	13235	177138	f	N	N	0
DPOGS202901	DPSCF300126	104368	120226	DPSCF300126:104368-120226	15858	217815	f	N	N	0
DPOGS202891	DPSCF300126	297343	297788	DPSCF300126:297343-297788	445	40253	rc	Y	Y	0
DPOGS202884	DPSCF300126	383794	392968	DPSCF300126:383794-392968	9174	45511	rc	N	Y	0
DPOGS202896	DPSCF300126	200695	203682	DPSCF300126:200695-203682	2987	134359	rc	N	N	0
DPOGS202905	DPSCF300126	195608	199394	DPSCF300126:195608-199394	3786	138647	f	N	N	0
DPOGS202883	DPSCF300126	396967	402522	DPSCF300126:396967-402522	5555	58684	rc	N	N	0
DPOGS202890	DPSCF300126	297900	302308	DPSCF300126:297900-302308	4408	35733	rc	N	Y	0
DPOGS202900	DPSCF300126	84257	86246	DPSCF300126:84257-86246	1989	251795	rc	N	N	0
DPOGS202886	DPSCF300126	340061	344912	DPSCF300126:340061-344912	4851	1778	rc	N	Y	0
DPOGS202894	DPSCF300126	231590	232044	DPSCF300126:231590-232044	454	105997	rc	Y	N	0
DPOGS202893	DPSCF300126	271510	272198	DPSCF300126:271510-272198	688	65843	rc	Y	N	0
DPOGS202919	DPSCF300126	426991	427950	DPSCF300126:426991-427950	959	88708	f	Y	N	0
DPOGS202918	DPSCF300126	421541	425066	DPSCF300126:421541-425066	3525	83258	f	N	N	0
DPOGS202895	DPSCF300126	210970	212779	DPSCF300126:210970-212779	1809	125262	rc	N	N	0
DPOGS202881	DPSCF300126	414815	415780	DPSCF300126:414815-415780	965	76532	rc	Y	N	0
DPOGS202880	DPSCF300126	430511	433128	DPSCF300126:430511-433128	2617	92228	rc	N	N	0
DPOGS202897	DPSCF300126	162273	167962	DPSCF300126:162273-167962	5689	170079	rc	N	N	0
DPOGS202899	DPSCF300126	110686	119079	DPSCF300126:110686-119079	8393	218962	rc	N	N	0
DPOGS202912	DPSCF300126	353370	367491	DPSCF300126:353370-367491	14121	15087	f	N	Y	0
DPOGS202910	DPSCF300126	273131	291790	DPSCF300126:273131-291790	18659	46251	f	N	Y	0
DPOGS202920	DPSCF300126	435619	439669	DPSCF300126:435619-439669	4050	97336	f	N	N	0
DPOGS202921	DPSCF300126	446149	447698	DPSCF300126:446149-447698	1549	107866	f	Y	N	0
DPOGS202882	DPSCF300126	408407	412654	DPSCF300126:408407-412654	4247	70124	rc	N	N	0
DPOGS202916	DPSCF300126	403293	404771	DPSCF300126:403293-404771	1478	65010	f	Y	N	0
DPOGS202889	DPSCF300126	302451	305270	DPSCF300126:302451-305270	2819	32771	rc	N	Y	0
DPOGS202878	DPSCF300126	444060	445826	DPSCF300126:444060-445826	1766	105777	rc	N	N	0
DPOGS202898	DPSCF300126	121447	127280	DPSCF300126:121447-127280	5833	210761	rc	N	N	0
DPOGS202892	DPSCF300126	294444	295040	DPSCF300126:294444-295040	596	43001	rc	Y	Y	0
DPOGS202902	DPSCF300126	128760	134234	DPSCF300126:128760-134234	5474	203807	f	N	N	0
DPOGS202879	DPSCF300126	439709	443388	DPSCF300126:439709-443388	3679	101426	rc	N	N	0
DPOGS202911	DPSCF300126	348988	350626	DPSCF300126:348988-350626	1638	10705	f	Y	Y	0
DPOGS202917	DPSCF300126	404803	406225	DPSCF300126:404803-406225	1422	66520	f	Y	N	0
DPOGS202908	DPSCF300126	228210	230694	DPSCF300126:228210-230694	2484	107347	f	N	N	0
DPOGS202915	DPSCF300126	393699	395563	DPSCF300126:393699-395563	1864	55416	f	N	N	0
DPOGS202909	DPSCF300126	267124	271227	DPSCF300126:267124-271227	4103	66814	f	N	N	0
DPOGS202888	DPSCF300126	337772	337903	DPSCF300126:337772-337903	131	138	rc	Y	Y	0
DPOGS202914	DPSCF300126	376861	382137	DPSCF300126:376861-382137	5276	38578	f	N	Y	0
DPOGS202913	DPSCF300126	371149	376097	DPSCF300126:371149-376097	4948	32866	f	N	Y	0
