name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS212964	DPSCF300057	298673	302181	DPSCF300057:298673-302181	3508	0	f	N/A	N/A	1
DPOGS212936	DPSCF300057	430502	431062	DPSCF300057:430502-431062	560	128321	rc	N	N	0
DPOGS212952	DPSCF300057	15750	17881	DPSCF300057:15750-17881	2131	280792	rc	Y	N	0
DPOGS212951	DPSCF300057	45777	46365	DPSCF300057:45777-46365	588	252308	rc	N	N	0
DPOGS212962	DPSCF300057	140039	209349	DPSCF300057:140039-209349	69310	89324	f	N	N	0
DPOGS212954	DPSCF300057	128	2756	DPSCF300057:128-2756	2628	295917	f	Y	N	0
DPOGS212953	DPSCF300057	6660	9340	DPSCF300057:6660-9340	2680	289333	rc	Y	N	0
DPOGS212978	DPSCF300057	883206	883903	DPSCF300057:883206-883903	697	581025	f	N	N	0
DPOGS212949	DPSCF300057	65739	68004	DPSCF300057:65739-68004	2265	230669	rc	Y	N	0
DPOGS212976	DPSCF300057	853154	856371	DPSCF300057:853154-856371	3217	550973	f	Y	N	0
DPOGS212960	DPSCF300057	121489	122238	DPSCF300057:121489-122238	749	176435	f	N	N	0
DPOGS212977	DPSCF300057	865052	869824	DPSCF300057:865052-869824	4772	562871	f	Y	N	0
DPOGS212924	DPSCF300057	898783	899583	DPSCF300057:898783-899583	800	596602	rc	N	N	0
DPOGS212935	DPSCF300057	498081	498645	DPSCF300057:498081-498645	564	195900	rc	N	N	0
DPOGS212967	DPSCF300057	415305	417373	DPSCF300057:415305-417373	2068	113124	f	Y	N	0
DPOGS212933	DPSCF300057	521355	522895	DPSCF300057:521355-522895	1540	219174	rc	N	N	0
DPOGS212947	DPSCF300057	94076	99380	DPSCF300057:94076-99380	5304	199293	rc	Y	N	0
DPOGS212961	DPSCF300057	136524	138204	DPSCF300057:136524-138204	1680	160469	f	N	N	0
DPOGS212958	DPSCF300057	86168	93431	DPSCF300057:86168-93431	7263	205242	f	N	N	0
DPOGS212974	DPSCF300057	844913	846694	DPSCF300057:844913-846694	1781	542732	f	Y	N	0
DPOGS212973	DPSCF300057	839805	843303	DPSCF300057:839805-843303	3498	537624	f	Y	N	0
DPOGS212932	DPSCF300057	524674	524835	DPSCF300057:524674-524835	161	222493	rc	N	N	0
DPOGS212959	DPSCF300057	114527	115483	DPSCF300057:114527-115483	956	183190	f	N	N	0
DPOGS212975	DPSCF300057	849762	852002	DPSCF300057:849762-852002	2240	547581	f	Y	N	0
DPOGS212950	DPSCF300057	49925	50774	DPSCF300057:49925-50774	849	247899	rc	N	N	0
DPOGS212972	DPSCF300057	573689	577035	DPSCF300057:573689-577035	3346	271508	f	Y	N	0
DPOGS212931	DPSCF300057	634503	642947	DPSCF300057:634503-642947	8444	332322	rc	N	N	0
DPOGS212934	DPSCF300057	516232	517564	DPSCF300057:516232-517564	1332	214051	rc	N	N	0
DPOGS212929	DPSCF300057	834265	839146	DPSCF300057:834265-839146	4881	532084	rc	Y	N	0
DPOGS212979	DPSCF300057	886844	897158	DPSCF300057:886844-897158	10314	584663	f	N	N	0
DPOGS212955	DPSCF300057	10587	14367	DPSCF300057:10587-14367	3780	284306	f	Y	N	0
DPOGS212925	DPSCF300057	884564	885774	DPSCF300057:884564-885774	1210	582383	rc	N	N	0
DPOGS212942	DPSCF300057	277198	278416	DPSCF300057:277198-278416	1218	20257	rc	N	Y	0
DPOGS212930	DPSCF300057	707787	709907	DPSCF300057:707787-709907	2120	405606	rc	Y	N	0
DPOGS212928	DPSCF300057	847277	849229	DPSCF300057:847277-849229	1952	545096	rc	Y	N	0
DPOGS212944	DPSCF300057	123509	133601	DPSCF300057:123509-133601	10092	165072	rc	N	N	0
DPOGS212948	DPSCF300057	70516	85451	DPSCF300057:70516-85451	14935	213222	rc	N	N	0
DPOGS212946	DPSCF300057	100631	108373	DPSCF300057:100631-108373	7742	190300	rc	N	N	0
DPOGS212971	DPSCF300057	551325	551846	DPSCF300057:551325-551846	521	249144	f	N	N	0
DPOGS212943	DPSCF300057	228295	248242	DPSCF300057:228295-248242	19947	50431	rc	N	N	0
DPOGS212968	DPSCF300057	432318	435191	DPSCF300057:432318-435191	2873	130137	f	Y	N	0
DPOGS212966	DPSCF300057	317469	318866	DPSCF300057:317469-318866	1397	15288	f	N	Y	0
DPOGS212970	DPSCF300057	499338	509834	DPSCF300057:499338-509834	10496	197157	f	N	N	0
DPOGS212939	DPSCF300057	326342	349642	DPSCF300057:326342-349642	23300	24161	rc	N	Y	0
DPOGS212957	DPSCF300057	51493	63077	DPSCF300057:51493-63077	11584	235596	f	N	N	0
DPOGS212945	DPSCF300057	117318	119584	DPSCF300057:117318-119584	2266	179089	rc	Y	N	0
DPOGS212969	DPSCF300057	445486	494636	DPSCF300057:445486-494636	49150	143305	f	N	N	0
DPOGS212927	DPSCF300057	858929	864017	DPSCF300057:858929-864017	5088	556748	rc	Y	N	0
DPOGS212937	DPSCF300057	424752	429302	DPSCF300057:424752-429302	4550	122571	rc	Y	N	0
DPOGS212980	DPSCF300057	900128	908515	DPSCF300057:900128-908515	8387	597947	f	N	N	0
DPOGS212926	DPSCF300057	870702	882314	DPSCF300057:870702-882314	11612	568521	rc	N	N	0
DPOGS212938	DPSCF300057	351849	354334	DPSCF300057:351849-354334	2485	49668	rc	Y	Y	0
