name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS213169	DPSCF300114	345927	349696	DPSCF300114:345927-349696	3769	0	rc	N/A	N/A	1
DPOGS213170	DPSCF300114	340592	341416	DPSCF300114:340592-341416	824	4511	rc	N	Y	0
DPOGS213211	DPSCF300114	315415	316347	DPSCF300114:315415-316347	932	29580	f	N	Y	0
DPOGS213210	DPSCF300114	299495	310661	DPSCF300114:299495-310661	11166	35266	f	N	Y	0
DPOGS213194	DPSCF300114	80495	83756	DPSCF300114:80495-83756	3261	262171	f	Y	N	0
DPOGS213219	DPSCF300114	466103	467949	DPSCF300114:466103-467949	1846	116407	f	N	N	0
DPOGS213180	DPSCF300114	111387	126335	DPSCF300114:111387-126335	14948	219592	rc	N	N	0
DPOGS213173	DPSCF300114	317701	318512	DPSCF300114:317701-318512	811	27415	rc	N	Y	0
DPOGS213171	DPSCF300114	331554	334239	DPSCF300114:331554-334239	2685	11688	rc	Y	Y	0
DPOGS213221	DPSCF300114	484905	485678	DPSCF300114:484905-485678	773	135209	f	N	N	0
DPOGS213209	DPSCF300114	230346	232714	DPSCF300114:230346-232714	2368	113213	f	Y	N	0
DPOGS213207	DPSCF300114	221910	222943	DPSCF300114:221910-222943	1033	122984	f	N	N	0
DPOGS213179	DPSCF300114	131449	133459	DPSCF300114:131449-133459	2010	212468	rc	Y	N	0
DPOGS213192	DPSCF300114	53520	55578	DPSCF300114:53520-55578	2058	290349	f	Y	N	0
DPOGS213166	DPSCF300114	468454	469873	DPSCF300114:468454-469873	1419	118758	rc	N	N	0
DPOGS213172	DPSCF300114	326018	330409	DPSCF300114:326018-330409	4391	15518	rc	Y	Y	0
DPOGS213168	DPSCF300114	408755	409388	DPSCF300114:408755-409388	633	59059	rc	N	N	0
DPOGS213181	DPSCF300114	93965	103795	DPSCF300114:93965-103795	9830	242132	rc	N	N	0
DPOGS213191	DPSCF300114	46057	47591	DPSCF300114:46057-47591	1534	298336	f	N	N	0
DPOGS213220	DPSCF300114	470503	476585	DPSCF300114:470503-476585	6082	120807	f	Y	N	0
DPOGS213208	DPSCF300114	226694	230308	DPSCF300114:226694-230308	3614	115619	f	Y	N	0
DPOGS213218	DPSCF300114	464551	464775	DPSCF300114:464551-464775	224	114855	f	N	N	0
DPOGS213212	DPSCF300114	319157	324637	DPSCF300114:319157-324637	5480	21290	f	Y	Y	0
DPOGS213165	DPSCF300114	479528	481822	DPSCF300114:479528-481822	2294	129832	rc	Y	N	0
DPOGS213205	DPSCF300114	208828	210117	DPSCF300114:208828-210117	1289	135810	f	N	N	0
DPOGS213202	DPSCF300114	127170	127307	DPSCF300114:127170-127307	137	218620	f	N	N	0
DPOGS213217	DPSCF300114	463427	464502	DPSCF300114:463427-464502	1075	113731	f	N	N	0
DPOGS213190	DPSCF300114	40103	42860	DPSCF300114:40103-42860	2757	303067	f	Y	N	0
DPOGS213188	DPSCF300114	4173	9193	DPSCF300114:4173-9193	5020	336734	rc	Y	N	0
DPOGS213174	DPSCF300114	311298	314836	DPSCF300114:311298-314836	3538	31091	rc	Y	Y	0
DPOGS213196	DPSCF300114	90481	91490	DPSCF300114:90481-91490	1009	254437	f	N	N	0
DPOGS213182	DPSCF300114	85736	87112	DPSCF300114:85736-87112	1376	258815	rc	N	N	0
DPOGS213223	DPSCF300114	500340	511165	DPSCF300114:500340-511165	10825	150644	f	N	N	0
DPOGS213177	DPSCF300114	210795	211369	DPSCF300114:210795-211369	574	134558	rc	N	N	0
DPOGS213178	DPSCF300114	200653	207949	DPSCF300114:200653-207949	7296	137978	rc	Y	N	0
DPOGS213189	DPSCF300114	31129	31434	DPSCF300114:31129-31434	305	314493	f	N	N	0
DPOGS213206	DPSCF300114	212053	214698	DPSCF300114:212053-214698	2645	131229	f	Y	N	0
DPOGS213176	DPSCF300114	215568	216400	DPSCF300114:215568-216400	832	129527	rc	N	N	0
DPOGS213215	DPSCF300114	400463	402065	DPSCF300114:400463-402065	1602	50767	f	N	N	0
DPOGS213222	DPSCF300114	490321	497251	DPSCF300114:490321-497251	6930	140625	f	Y	N	0
DPOGS213186	DPSCF300114	27256	31639	DPSCF300114:27256-31639	4383	314288	rc	Y	N	0
DPOGS213184	DPSCF300114	33412	38203	DPSCF300114:33412-38203	4791	307724	rc	Y	N	0
DPOGS213204	DPSCF300114	150171	152103	DPSCF300114:150171-152103	1932	193824	f	Y	N	0
DPOGS213164	DPSCF300114	487848	489575	DPSCF300114:487848-489575	1727	138152	rc	N	N	0
DPOGS213175	DPSCF300114	246171	249947	DPSCF300114:246171-249947	3776	95980	rc	Y	N	0
DPOGS213201	DPSCF300114	119778	120209	DPSCF300114:119778-120209	431	225718	f	N	N	0
DPOGS213183	DPSCF300114	49105	50858	DPSCF300114:49105-50858	1753	295069	rc	N	N	0
DPOGS213187	DPSCF300114	11372	23452	DPSCF300114:11372-23452	12080	322475	rc	N	N	0
DPOGS213213	DPSCF300114	337525	340294	DPSCF300114:337525-340294	2769	5633	f	Y	Y	0
DPOGS213199	DPSCF300114	111539	115187	DPSCF300114:111539-115187	3648	230740	f	Y	N	0
DPOGS213197	DPSCF300114	93345	93715	DPSCF300114:93345-93715	370	252212	f	N	N	0
DPOGS213203	DPSCF300114	129622	130536	DPSCF300114:129622-130536	914	215391	f	N	N	0
DPOGS213185	DPSCF300114	31733	33032	DPSCF300114:31733-33032	1299	312895	rc	N	N	0
DPOGS213198	DPSCF300114	95426	108647	DPSCF300114:95426-108647	13221	237280	f	N	N	0
DPOGS213214	DPSCF300114	367130	398102	DPSCF300114:367130-398102	30972	17434	f	N	Y	0
DPOGS213200	DPSCF300114	115254	116958	DPSCF300114:115254-116958	1704	228969	f	N	N	0
DPOGS213195	DPSCF300114	87190	87520	DPSCF300114:87190-87520	330	258407	f	N	N	0
