name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS208954	DPSCF300009	566220	569597	DPSCF300009:566220-569597	3377	0	f	N/A	N/A	1
DPOGS208919	DPSCF300009	326434	329258	DPSCF300009:326434-329258	2824	236962	rc	Y	N	0
DPOGS208957	DPSCF300009	760924	767266	DPSCF300009:760924-767266	6342	191327	f	Y	N	0
DPOGS208879	DPSCF300009	1312144	1313523	DPSCF300009:1312144-1313523	1379	742547	rc	N	N	0
DPOGS208918	DPSCF300009	366318	367888	DPSCF300009:366318-367888	1570	198332	rc	N	N	0
DPOGS208965	DPSCF300009	881697	891204	DPSCF300009:881697-891204	9507	312100	f	N	N	0
DPOGS208966	DPSCF300009	950220	951546	DPSCF300009:950220-951546	1326	380623	f	N	N	0
DPOGS208921	DPSCF300009	291069	306515	DPSCF300009:291069-306515	15446	259705	rc	N	N	0
DPOGS208878	DPSCF300009	1320607	1322367	DPSCF300009:1320607-1322367	1760	751010	rc	Y	N	0
DPOGS208949	DPSCF300009	341184	363581	DPSCF300009:341184-363581	22397	202639	f	N	N	0
DPOGS208959	DPSCF300009	787445	796257	DPSCF300009:787445-796257	8812	217848	f	N	N	0
DPOGS208963	DPSCF300009	862000	865454	DPSCF300009:862000-865454	3454	292403	f	Y	N	0
DPOGS208961	DPSCF300009	809599	840996	DPSCF300009:809599-840996	31397	240002	f	N	N	0
DPOGS208927	DPSCF300009	82101	113477	DPSCF300009:82101-113477	31376	452743	rc	N	N	0
DPOGS208916	DPSCF300009	396519	409180	DPSCF300009:396519-409180	12661	157040	rc	N	N	0
DPOGS208876	DPSCF300009	1332705	1337065	DPSCF300009:1332705-1337065	4360	763108	rc	Y	N	0
DPOGS208956	DPSCF300009	622995	623989	DPSCF300009:622995-623989	994	53398	f	N	N	0
DPOGS208880	DPSCF300009	1273641	1274815	DPSCF300009:1273641-1274815	1174	704044	rc	N	N	0
DPOGS208908	DPSCF300009	558389	565057	DPSCF300009:558389-565057	6668	1163	rc	Y	Y	0
DPOGS208881	DPSCF300009	1265045	1267380	DPSCF300009:1265045-1267380	2335	695448	rc	Y	N	0
DPOGS208947	DPSCF300009	330525	332448	DPSCF300009:330525-332448	1923	233772	f	Y	N	0
DPOGS208990	DPSCF300009	1854410	1855189	DPSCF300009:1854410-1855189	779	1284813	f	N	N	0
DPOGS208909	DPSCF300009	538291	539657	DPSCF300009:538291-539657	1366	26563	rc	N	Y	0
DPOGS208912	DPSCF300009	490230	496819	DPSCF300009:490230-496819	6589	69401	rc	Y	N	0
DPOGS208913	DPSCF300009	487471	488088	DPSCF300009:487471-488088	617	78132	rc	N	N	0
DPOGS208968	DPSCF300009	966099	967202	DPSCF300009:966099-967202	1103	396502	f	N	N	0
DPOGS208926	DPSCF300009	118803	119425	DPSCF300009:118803-119425	622	446795	rc	N	N	0
DPOGS208887	DPSCF300009	1072194	1081770	DPSCF300009:1072194-1081770	9576	502597	rc	N	N	0
DPOGS208875	DPSCF300009	1337963	1340444	DPSCF300009:1337963-1340444	2481	768366	rc	Y	N	0
DPOGS208955	DPSCF300009	573659	574119	DPSCF300009:573659-574119	460	4062	f	N	Y	0
DPOGS208917	DPSCF300009	373428	393661	DPSCF300009:373428-393661	20233	172559	rc	N	N	0
DPOGS208920	DPSCF300009	321793	323672	DPSCF300009:321793-323672	1879	242548	rc	Y	N	0
DPOGS208964	DPSCF300009	873951	874493	DPSCF300009:873951-874493	542	304354	f	N	N	0
DPOGS208962	DPSCF300009	848763	857254	DPSCF300009:848763-857254	8491	279166	f	N	N	0
DPOGS208958	DPSCF300009	773061	779662	DPSCF300009:773061-779662	6601	203464	f	Y	N	0
DPOGS208895	DPSCF300009	803903	804260	DPSCF300009:803903-804260	357	234306	rc	N	N	0
DPOGS208884	DPSCF300009	1143860	1176752	DPSCF300009:1143860-1176752	32892	574263	rc	N	N	0
DPOGS208883	DPSCF300009	1220765	1230618	DPSCF300009:1220765-1230618	9853	651168	rc	N	N	0
DPOGS208901	DPSCF300009	671433	672146	DPSCF300009:671433-672146	713	101836	rc	N	N	0
DPOGS208910	DPSCF300009	526692	527074	DPSCF300009:526692-527074	382	39146	rc	N	Y	0
DPOGS208915	DPSCF300009	422990	433692	DPSCF300009:422990-433692	10702	132528	rc	N	N	0
DPOGS208914	DPSCF300009	444352	455291	DPSCF300009:444352-455291	10939	110929	rc	N	N	0
DPOGS208971	DPSCF300009	1087386	1095012	DPSCF300009:1087386-1095012	7626	517789	f	N	N	0
DPOGS208873	DPSCF300009	1478539	1498818	DPSCF300009:1478539-1498818	20279	908942	rc	N	N	0
DPOGS208852	DPSCF300009	2123198	2125921	DPSCF300009:2123198-2125921	2723	1553601	rc	Y	N	0
DPOGS208976	DPSCF300009	1215508	1217047	DPSCF300009:1215508-1217047	1539	645911	f	N	N	0
DPOGS208930	DPSCF300009	44118	49251	DPSCF300009:44118-49251	5133	516969	f	Y	N	0
DPOGS208974	DPSCF300009	1139869	1141248	DPSCF300009:1139869-1141248	1379	570272	f	N	N	0
DPOGS208943	DPSCF300009	301245	303654	DPSCF300009:301245-303654	2409	262566	f	Y	N	0
DPOGS208950	DPSCF300009	368471	369384	DPSCF300009:368471-369384	913	196836	f	N	N	0
DPOGS208911	DPSCF300009	508182	513138	DPSCF300009:508182-513138	4956	53082	rc	Y	N	0
DPOGS208924	DPSCF300009	182485	187270	DPSCF300009:182485-187270	4785	378950	rc	Y	N	0
DPOGS208925	DPSCF300009	142481	144656	DPSCF300009:142481-144656	2175	421564	rc	Y	N	0
DPOGS208886	DPSCF300009	1098332	1111502	DPSCF300009:1098332-1111502	13170	528735	rc	N	N	0
DPOGS208874	DPSCF300009	1359852	1362472	DPSCF300009:1359852-1362472	2620	790255	rc	Y	N	0
DPOGS208999	DPSCF300009	2068358	2069194	DPSCF300009:2068358-2069194	836	1498761	f	N	N	0
DPOGS208986	DPSCF300009	1701159	1702788	DPSCF300009:1701159-1702788	1629	1131562	f	N	N	0
DPOGS208946	DPSCF300009	324222	324774	DPSCF300009:324222-324774	552	241446	f	N	N	0
DPOGS208989	DPSCF300009	1838773	1848867	DPSCF300009:1838773-1848867	10094	1269176	f	N	N	0
DPOGS208906	DPSCF300009	587144	588200	DPSCF300009:587144-588200	1056	17547	rc	N	Y	0
DPOGS208893	DPSCF300009	877325	878281	DPSCF300009:877325-878281	956	307728	rc	N	N	0
DPOGS208948	DPSCF300009	333593	340601	DPSCF300009:333593-340601	7008	225619	f	N	N	0
DPOGS208867	DPSCF300009	1649341	1658041	DPSCF300009:1649341-1658041	8700	1079744	rc	N	N	0
DPOGS208922	DPSCF300009	286403	288897	DPSCF300009:286403-288897	2494	277323	rc	Y	N	0
DPOGS208858	DPSCF300009	1900777	1901280	DPSCF300009:1900777-1901280	503	1331180	rc	N	N	0
DPOGS208900	DPSCF300009	689807	729679	DPSCF300009:689807-729679	39872	120210	rc	N	N	0
DPOGS208856	DPSCF300009	2047294	2047839	DPSCF300009:2047294-2047839	545	1477697	rc	N	N	0
DPOGS208888	DPSCF300009	959585	965296	DPSCF300009:959585-965296	5711	389988	rc	Y	N	0
DPOGS208970	DPSCF300009	1065054	1069159	DPSCF300009:1065054-1069159	4105	495457	f	Y	N	0
DPOGS208870	DPSCF300009	1581618	1582952	DPSCF300009:1581618-1582952	1334	1012021	rc	N	N	0
DPOGS208960	DPSCF300009	804600	805442	DPSCF300009:804600-805442	842	235003	f	N	N	0
DPOGS208975	DPSCF300009	1188117	1213938	DPSCF300009:1188117-1213938	25821	618520	f	N	N	0
DPOGS208894	DPSCF300009	866187	872982	DPSCF300009:866187-872982	6795	296590	rc	N	N	0
DPOGS208942	DPSCF300009	289425	290225	DPSCF300009:289425-290225	800	275995	f	N	N	0
DPOGS208929	DPSCF300009	60380	61192	DPSCF300009:60380-61192	812	505028	rc	N	N	0
DPOGS208935	DPSCF300009	114656	115470	DPSCF300009:114656-115470	814	450750	f	N	N	0
DPOGS208994	DPSCF300009	1970727	1978252	DPSCF300009:1970727-1978252	7525	1401130	f	N	N	0
DPOGS208996	DPSCF300009	1993076	1994397	DPSCF300009:1993076-1994397	1321	1423479	f	N	N	0
DPOGS208997	DPSCF300009	2012690	2028749	DPSCF300009:2012690-2028749	16059	1443093	f	N	N	0
DPOGS208998	DPSCF300009	2043155	2047055	DPSCF300009:2043155-2047055	3900	1473558	f	Y	N	0
DPOGS208872	DPSCF300009	1542734	1543317	DPSCF300009:1542734-1543317	583	973137	rc	N	N	0
DPOGS208938	DPSCF300009	129689	132051	DPSCF300009:129689-132051	2362	434169	f	Y	N	0
DPOGS208934	DPSCF300009	76894	78922	DPSCF300009:76894-78922	2028	487298	f	Y	N	0
DPOGS208865	DPSCF300009	1706003	1706443	DPSCF300009:1706003-1706443	440	1136406	rc	N	N	0
DPOGS208907	DPSCF300009	574753	581968	DPSCF300009:574753-581968	7215	5156	rc	N	Y	0
DPOGS208933	DPSCF300009	63411	72424	DPSCF300009:63411-72424	9013	493796	f	N	N	0
DPOGS208904	DPSCF300009	617702	622241	DPSCF300009:617702-622241	4539	48105	rc	Y	Y	0
