name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS212956	DPSCF300057	26813	42845	DPSCF300057:26813-42845	16032	0	f	N/A	N/A	1
DPOGS212936	DPSCF300057	430502	431062	DPSCF300057:430502-431062	560	387657	rc	N	N	0
DPOGS212952	DPSCF300057	15750	17881	DPSCF300057:15750-17881	2131	8932	rc	N	Y	0
DPOGS212951	DPSCF300057	45777	46365	DPSCF300057:45777-46365	588	2932	rc	N	Y	0
DPOGS212962	DPSCF300057	140039	209349	DPSCF300057:140039-209349	69310	97194	f	N	N	0
DPOGS212954	DPSCF300057	128	2756	DPSCF300057:128-2756	2628	24057	f	N	Y	0
DPOGS212953	DPSCF300057	6660	9340	DPSCF300057:6660-9340	2680	17473	rc	N	Y	0
DPOGS212978	DPSCF300057	883206	883903	DPSCF300057:883206-883903	697	840361	f	N	N	0
DPOGS212949	DPSCF300057	65739	68004	DPSCF300057:65739-68004	2265	22894	rc	N	Y	0
DPOGS212976	DPSCF300057	853154	856371	DPSCF300057:853154-856371	3217	810309	f	N	N	0
DPOGS212960	DPSCF300057	121489	122238	DPSCF300057:121489-122238	749	78644	f	N	N	0
DPOGS212977	DPSCF300057	865052	869824	DPSCF300057:865052-869824	4772	822207	f	N	N	0
DPOGS212924	DPSCF300057	898783	899583	DPSCF300057:898783-899583	800	855938	rc	N	N	0
DPOGS212935	DPSCF300057	498081	498645	DPSCF300057:498081-498645	564	455236	rc	N	N	0
DPOGS212967	DPSCF300057	415305	417373	DPSCF300057:415305-417373	2068	372460	f	N	N	0
DPOGS212933	DPSCF300057	521355	522895	DPSCF300057:521355-522895	1540	478510	rc	N	N	0
DPOGS212947	DPSCF300057	94076	99380	DPSCF300057:94076-99380	5304	51231	rc	N	N	0
DPOGS212961	DPSCF300057	136524	138204	DPSCF300057:136524-138204	1680	93679	f	N	N	0
DPOGS212958	DPSCF300057	86168	93431	DPSCF300057:86168-93431	7263	43323	f	N	Y	0
DPOGS212974	DPSCF300057	844913	846694	DPSCF300057:844913-846694	1781	802068	f	N	N	0
DPOGS212973	DPSCF300057	839805	843303	DPSCF300057:839805-843303	3498	796960	f	N	N	0
DPOGS212932	DPSCF300057	524674	524835	DPSCF300057:524674-524835	161	481829	rc	N	N	0
DPOGS212959	DPSCF300057	114527	115483	DPSCF300057:114527-115483	956	71682	f	N	N	0
DPOGS212975	DPSCF300057	849762	852002	DPSCF300057:849762-852002	2240	806917	f	N	N	0
DPOGS212950	DPSCF300057	49925	50774	DPSCF300057:49925-50774	849	7080	rc	N	Y	0
DPOGS212972	DPSCF300057	573689	577035	DPSCF300057:573689-577035	3346	530844	f	N	N	0
DPOGS212931	DPSCF300057	634503	642947	DPSCF300057:634503-642947	8444	591658	rc	Y	N	0
DPOGS212934	DPSCF300057	516232	517564	DPSCF300057:516232-517564	1332	473387	rc	N	N	0
DPOGS212929	DPSCF300057	834265	839146	DPSCF300057:834265-839146	4881	791420	rc	N	N	0
DPOGS212979	DPSCF300057	886844	897158	DPSCF300057:886844-897158	10314	843999	f	Y	N	0
DPOGS212955	DPSCF300057	10587	14367	DPSCF300057:10587-14367	3780	12446	f	N	Y	0
DPOGS212925	DPSCF300057	884564	885774	DPSCF300057:884564-885774	1210	841719	rc	N	N	0
DPOGS212942	DPSCF300057	277198	278416	DPSCF300057:277198-278416	1218	234353	rc	N	N	0
DPOGS212930	DPSCF300057	707787	709907	DPSCF300057:707787-709907	2120	664942	rc	N	N	0
DPOGS212928	DPSCF300057	847277	849229	DPSCF300057:847277-849229	1952	804432	rc	N	N	0
DPOGS212944	DPSCF300057	123509	133601	DPSCF300057:123509-133601	10092	80664	rc	Y	N	0
DPOGS212948	DPSCF300057	70516	85451	DPSCF300057:70516-85451	14935	27671	rc	Y	Y	0
DPOGS212946	DPSCF300057	100631	108373	DPSCF300057:100631-108373	7742	57786	rc	N	N	0
DPOGS212971	DPSCF300057	551325	551846	DPSCF300057:551325-551846	521	508480	f	N	N	0
DPOGS212943	DPSCF300057	228295	248242	DPSCF300057:228295-248242	19947	185450	rc	Y	N	0
DPOGS212968	DPSCF300057	432318	435191	DPSCF300057:432318-435191	2873	389473	f	N	N	0
DPOGS212966	DPSCF300057	317469	318866	DPSCF300057:317469-318866	1397	274624	f	N	N	0
DPOGS212970	DPSCF300057	499338	509834	DPSCF300057:499338-509834	10496	456493	f	Y	N	0
DPOGS212939	DPSCF300057	326342	349642	DPSCF300057:326342-349642	23300	283497	rc	Y	N	0
DPOGS212957	DPSCF300057	51493	63077	DPSCF300057:51493-63077	11584	8648	f	Y	Y	0
DPOGS212945	DPSCF300057	117318	119584	DPSCF300057:117318-119584	2266	74473	rc	N	N	0
DPOGS212969	DPSCF300057	445486	494636	DPSCF300057:445486-494636	49150	402641	f	N	N	0
DPOGS212927	DPSCF300057	858929	864017	DPSCF300057:858929-864017	5088	816084	rc	N	N	0
DPOGS212937	DPSCF300057	424752	429302	DPSCF300057:424752-429302	4550	381907	rc	N	N	0
DPOGS212980	DPSCF300057	900128	908515	DPSCF300057:900128-908515	8387	857283	f	Y	N	0
DPOGS212926	DPSCF300057	870702	882314	DPSCF300057:870702-882314	11612	827857	rc	Y	N	0
DPOGS212938	DPSCF300057	351849	354334	DPSCF300057:351849-354334	2485	309004	rc	N	N	0
