name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS202907	DPSCF300126	213489	227552	DPSCF300126:213489-227552	14063	0	f	N/A	N/A	1
DPOGS214346	DPSCF300020	344894	391905	DPSCF300020:344894-391905	47011	117342	f	N	N	0
DPOGS214321	DPSCF300020	714121	715035	DPSCF300020:714121-715035	914	486569	rc	N	N	0
DPOGS214334	DPSCF300020	482919	492888	DPSCF300020:482919-492888	9969	255367	rc	Y	N	0
DPOGS214347	DPSCF300020	394194	395002	DPSCF300020:394194-395002	808	166642	f	N	N	0
DPOGS214349	DPSCF300020	409935	413942	DPSCF300020:409935-413942	4007	182383	f	N	N	0
DPOGS214333	DPSCF300020	493677	494579	DPSCF300020:493677-494579	902	266125	rc	N	N	0
DPOGS214388	DPSCF300020	1104586	1125307	DPSCF300020:1104586-1125307	20721	877034	f	Y	N	0
DPOGS214331	DPSCF300020	558192	562147	DPSCF300020:558192-562147	3955	330640	rc	N	N	0
DPOGS214348	DPSCF300020	397669	400378	DPSCF300020:397669-400378	2709	170117	f	N	N	0
DPOGS214387	DPSCF300020	1097829	1098277	DPSCF300020:1097829-1098277	448	870277	f	N	N	0
DPOGS214369	DPSCF300020	765533	786063	DPSCF300020:765533-786063	20530	537981	f	Y	N	0
DPOGS214390	DPSCF300020	1210904	1211566	DPSCF300020:1210904-1211566	662	983352	f	N	N	0
DPOGS214332	DPSCF300020	511205	513565	DPSCF300020:511205-513565	2360	283653	rc	N	N	0
DPOGS214351	DPSCF300020	440405	445465	DPSCF300020:440405-445465	5060	212853	f	N	N	0
DPOGS214359	DPSCF300020	654223	656936	DPSCF300020:654223-656936	2713	426671	f	N	N	0
DPOGS214360	DPSCF300020	661188	662020	DPSCF300020:661188-662020	832	433636	f	N	N	0
DPOGS214386	DPSCF300020	1096070	1097048	DPSCF300020:1096070-1097048	978	868518	f	N	N	0
DPOGS214328	DPSCF300020	611033	612278	DPSCF300020:611033-612278	1245	383481	rc	N	N	0
DPOGS214308	DPSCF300020	1050275	1053175	DPSCF300020:1050275-1053175	2900	822723	rc	N	N	0
DPOGS214352	DPSCF300020	452130	453338	DPSCF300020:452130-453338	1208	224578	f	N	N	0
DPOGS214307	DPSCF300020	1065794	1066294	DPSCF300020:1065794-1066294	500	838242	rc	N	N	0
DPOGS214358	DPSCF300020	588340	623458	DPSCF300020:588340-623458	35118	360788	f	N	N	0
DPOGS214355	DPSCF300020	495272	509615	DPSCF300020:495272-509615	14343	267720	f	Y	N	0
DPOGS214313	DPSCF300020	927467	937092	DPSCF300020:927467-937092	9625	699915	rc	Y	N	0
DPOGS214320	DPSCF300020	729083	730114	DPSCF300020:729083-730114	1031	501531	rc	N	N	0
DPOGS214361	DPSCF300020	665717	666264	DPSCF300020:665717-666264	547	438165	f	N	N	0
DPOGS214330	DPSCF300020	574753	579308	DPSCF300020:574753-579308	4555	347201	rc	N	N	0
DPOGS214371	DPSCF300020	800278	808506	DPSCF300020:800278-808506	8228	572726	f	Y	N	0
DPOGS214372	DPSCF300020	814909	815562	DPSCF300020:814909-815562	653	587357	f	N	N	0
DPOGS214345	DPSCF300020	275671	295010	DPSCF300020:275671-295010	19339	48119	f	Y	Y	0
DPOGS214374	DPSCF300020	824193	826477	DPSCF300020:824193-826477	2284	596641	f	N	N	0
DPOGS214375	DPSCF300020	829092	829796	DPSCF300020:829092-829796	704	601540	f	N	N	0
DPOGS214309	DPSCF300020	1045525	1046812	DPSCF300020:1045525-1046812	1287	817973	rc	N	N	0
DPOGS214373	DPSCF300020	815588	817072	DPSCF300020:815588-817072	1484	588036	f	N	N	0
DPOGS214353	DPSCF300020	458235	460953	DPSCF300020:458235-460953	2718	230683	f	N	N	0
DPOGS214354	DPSCF300020	472849	477041	DPSCF300020:472849-477041	4192	245297	f	N	N	0
DPOGS214327	DPSCF300020	612318	612861	DPSCF300020:612318-612861	543	384766	rc	N	N	0
DPOGS214368	DPSCF300020	752305	755815	DPSCF300020:752305-755815	3510	524753	f	N	N	0
DPOGS214329	DPSCF300020	581677	584131	DPSCF300020:581677-584131	2454	354125	rc	N	N	0
DPOGS214343	DPSCF300020	185924	189962	DPSCF300020:185924-189962	4038	23527	rc	N	Y	0
DPOGS214303	DPSCF300020	1099915	1104102	DPSCF300020:1099915-1104102	4187	872363	rc	N	N	0
DPOGS214304	DPSCF300020	1080181	1094119	DPSCF300020:1080181-1094119	13938	852629	rc	Y	N	0
DPOGS214305	DPSCF300020	1077319	1079401	DPSCF300020:1077319-1079401	2082	849767	rc	N	N	0
DPOGS214306	DPSCF300020	1067817	1074026	DPSCF300020:1067817-1074026	6209	840265	rc	N	N	0
DPOGS214326	DPSCF300020	612952	619465	DPSCF300020:612952-619465	6513	385400	rc	N	N	0
DPOGS214362	DPSCF300020	675524	681156	DPSCF300020:675524-681156	5632	447972	f	N	N	0
DPOGS214310	DPSCF300020	1038979	1039323	DPSCF300020:1038979-1039323	344	811427	rc	N	N	0
DPOGS214324	DPSCF300020	647769	651943	DPSCF300020:647769-651943	4174	420217	rc	N	N	0
DPOGS214357	DPSCF300020	569845	572321	DPSCF300020:569845-572321	2476	342293	f	N	N	0
DPOGS214312	DPSCF300020	943459	994572	DPSCF300020:943459-994572	51113	715907	rc	N	N	0
DPOGS214367	DPSCF300020	745524	749729	DPSCF300020:745524-749729	4205	517972	f	N	N	0
DPOGS214356	DPSCF300020	517547	533429	DPSCF300020:517547-533429	15882	289995	f	Y	N	0
DPOGS214319	DPSCF300020	730441	744883	DPSCF300020:730441-744883	14442	502889	rc	Y	N	0
DPOGS214315	DPSCF300020	832354	852923	DPSCF300020:832354-852923	20569	604802	rc	Y	N	0
DPOGS214316	DPSCF300020	817186	821144	DPSCF300020:817186-821144	3958	589634	rc	N	N	0
DPOGS214318	DPSCF300020	750227	751664	DPSCF300020:750227-751664	1437	522675	rc	N	N	0
DPOGS214377	DPSCF300020	888902	890272	DPSCF300020:888902-890272	1370	661350	f	N	N	0
DPOGS214311	DPSCF300020	1036393	1036686	DPSCF300020:1036393-1036686	293	808841	rc	N	N	0
DPOGS214366	DPSCF300020	724458	727096	DPSCF300020:724458-727096	2638	496906	f	N	N	0
DPOGS214335	DPSCF300020	477495	481275	DPSCF300020:477495-481275	3780	249943	rc	N	N	0
DPOGS214299	DPSCF300020	1198368	1212893	DPSCF300020:1198368-1212893	14525	970816	rc	Y	N	0
DPOGS214300	DPSCF300020	1165579	1168127	DPSCF300020:1165579-1168127	2548	938027	rc	N	N	0
DPOGS214385	DPSCF300020	1074649	1075533	DPSCF300020:1074649-1075533	884	847097	f	N	N	0
DPOGS214338	DPSCF300020	437110	438783	DPSCF300020:437110-438783	1673	209558	rc	N	N	0
DPOGS214302	DPSCF300020	1129502	1136732	DPSCF300020:1129502-1136732	7230	901950	rc	Y	N	0
DPOGS214317	DPSCF300020	786423	788956	DPSCF300020:786423-788956	2533	558871	rc	N	N	0
DPOGS214370	DPSCF300020	790602	797516	DPSCF300020:790602-797516	6914	563050	f	N	N	0
DPOGS214364	DPSCF300020	716272	717439	DPSCF300020:716272-717439	1167	488720	f	N	N	0
DPOGS214322	DPSCF300020	684224	709009	DPSCF300020:684224-709009	24785	456672	rc	Y	N	0
DPOGS214339	DPSCF300020	338974	339558	DPSCF300020:338974-339558	584	111422	rc	N	N	0
DPOGS214337	DPSCF300020	446744	451335	DPSCF300020:446744-451335	4591	219192	rc	N	N	0
