name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS214325	DPSCF300020	633597	645676	DPSCF300020:633597-645676	12079	0	rc	N/A	N/A	1
DPOGS214346	DPSCF300020	344894	391905	DPSCF300020:344894-391905	47011	241692	f	N	N	0
DPOGS214321	DPSCF300020	714121	715035	DPSCF300020:714121-715035	914	68445	rc	N	N	0
DPOGS214334	DPSCF300020	482919	492888	DPSCF300020:482919-492888	9969	140709	rc	Y	N	0
DPOGS214347	DPSCF300020	394194	395002	DPSCF300020:394194-395002	808	238595	f	N	N	0
DPOGS214349	DPSCF300020	409935	413942	DPSCF300020:409935-413942	4007	219655	f	N	N	0
DPOGS214333	DPSCF300020	493677	494579	DPSCF300020:493677-494579	902	139018	rc	N	N	0
DPOGS214388	DPSCF300020	1104586	1125307	DPSCF300020:1104586-1125307	20721	458910	f	Y	N	0
DPOGS214331	DPSCF300020	558192	562147	DPSCF300020:558192-562147	3955	71450	rc	N	N	0
DPOGS214348	DPSCF300020	397669	400378	DPSCF300020:397669-400378	2709	233219	f	N	N	0
DPOGS214387	DPSCF300020	1097829	1098277	DPSCF300020:1097829-1098277	448	452153	f	N	N	0
DPOGS214369	DPSCF300020	765533	786063	DPSCF300020:765533-786063	20530	119857	f	Y	N	0
DPOGS214390	DPSCF300020	1210904	1211566	DPSCF300020:1210904-1211566	662	565228	f	N	N	0
DPOGS214332	DPSCF300020	511205	513565	DPSCF300020:511205-513565	2360	120032	rc	N	N	0
DPOGS214351	DPSCF300020	440405	445465	DPSCF300020:440405-445465	5060	188132	f	N	N	0
DPOGS214359	DPSCF300020	654223	656936	DPSCF300020:654223-656936	2713	8547	f	N	Y	0
DPOGS214360	DPSCF300020	661188	662020	DPSCF300020:661188-662020	832	15512	f	N	Y	0
DPOGS214386	DPSCF300020	1096070	1097048	DPSCF300020:1096070-1097048	978	450394	f	N	N	0
DPOGS214328	DPSCF300020	611033	612278	DPSCF300020:611033-612278	1245	21319	rc	N	Y	0
DPOGS214308	DPSCF300020	1050275	1053175	DPSCF300020:1050275-1053175	2900	404599	rc	N	N	0
DPOGS214352	DPSCF300020	452130	453338	DPSCF300020:452130-453338	1208	180259	f	N	N	0
DPOGS214307	DPSCF300020	1065794	1066294	DPSCF300020:1065794-1066294	500	420118	rc	N	N	0
DPOGS214358	DPSCF300020	588340	623458	DPSCF300020:588340-623458	35118	10139	f	N	Y	0
DPOGS214355	DPSCF300020	495272	509615	DPSCF300020:495272-509615	14343	123982	f	Y	N	0
DPOGS214313	DPSCF300020	927467	937092	DPSCF300020:927467-937092	9625	281791	rc	Y	N	0
DPOGS214320	DPSCF300020	729083	730114	DPSCF300020:729083-730114	1031	83407	rc	N	N	0
DPOGS214361	DPSCF300020	665717	666264	DPSCF300020:665717-666264	547	20041	f	N	Y	0
DPOGS214330	DPSCF300020	574753	579308	DPSCF300020:574753-579308	4555	54289	rc	N	N	0
DPOGS214371	DPSCF300020	800278	808506	DPSCF300020:800278-808506	8228	154602	f	Y	N	0
DPOGS214372	DPSCF300020	814909	815562	DPSCF300020:814909-815562	653	169233	f	N	N	0
DPOGS214345	DPSCF300020	275671	295010	DPSCF300020:275671-295010	19339	338587	f	Y	N	0
DPOGS214374	DPSCF300020	824193	826477	DPSCF300020:824193-826477	2284	178517	f	N	N	0
DPOGS214375	DPSCF300020	829092	829796	DPSCF300020:829092-829796	704	183416	f	N	N	0
DPOGS214309	DPSCF300020	1045525	1046812	DPSCF300020:1045525-1046812	1287	399849	rc	N	N	0
DPOGS214373	DPSCF300020	815588	817072	DPSCF300020:815588-817072	1484	169912	f	N	N	0
DPOGS214353	DPSCF300020	458235	460953	DPSCF300020:458235-460953	2718	172644	f	N	N	0
DPOGS214354	DPSCF300020	472849	477041	DPSCF300020:472849-477041	4192	156556	f	N	N	0
DPOGS214327	DPSCF300020	612318	612861	DPSCF300020:612318-612861	543	20736	rc	N	Y	0
DPOGS214368	DPSCF300020	752305	755815	DPSCF300020:752305-755815	3510	106629	f	N	N	0
DPOGS214329	DPSCF300020	581677	584131	DPSCF300020:581677-584131	2454	49466	rc	N	Y	0
DPOGS214343	DPSCF300020	185924	189962	DPSCF300020:185924-189962	4038	443635	rc	N	N	0
DPOGS214303	DPSCF300020	1099915	1104102	DPSCF300020:1099915-1104102	4187	454239	rc	N	N	0
DPOGS214304	DPSCF300020	1080181	1094119	DPSCF300020:1080181-1094119	13938	434505	rc	Y	N	0
DPOGS214305	DPSCF300020	1077319	1079401	DPSCF300020:1077319-1079401	2082	431643	rc	N	N	0
