name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS205206	DPSCF300265	224570	227880	DPSCF300265:224570-227880	3310	0	rc	N/A	N/A	1
DPOGS205203	DPSCF300265	246331	248698	DPSCF300265:246331-248698	2367	18451	rc	Y	Y	0
DPOGS205236	DPSCF300265	255004	265785	DPSCF300265:255004-265785	10781	27124	f	N	Y	0
DPOGS205239	DPSCF300265	286926	289164	DPSCF300265:286926-289164	2238	59046	f	Y	N	0
DPOGS205197	DPSCF300265	318043	324581	DPSCF300265:318043-324581	6538	90163	rc	Y	N	0
DPOGS205202	DPSCF300265	284359	286370	DPSCF300265:284359-286370	2011	56479	rc	Y	N	0
DPOGS205233	DPSCF300265	220202	223415	DPSCF300265:220202-223415	3213	1155	f	Y	Y	0
DPOGS205205	DPSCF300265	238654	242489	DPSCF300265:238654-242489	3835	10774	rc	Y	Y	0
DPOGS205212	DPSCF300265	93535	104668	DPSCF300265:93535-104668	11133	119902	rc	N	N	0
DPOGS205198	DPSCF300265	308779	317374	DPSCF300265:308779-317374	8595	80899	rc	N	N	0
DPOGS205237	DPSCF300265	267885	271063	DPSCF300265:267885-271063	3178	40005	f	Y	Y	0
DPOGS205241	DPSCF300265	299343	301045	DPSCF300265:299343-301045	1702	71463	f	Y	N	0
DPOGS205242	DPSCF300265	325118	325581	DPSCF300265:325118-325581	463	97238	f	N	N	0
DPOGS205222	DPSCF300265	67148	81131	DPSCF300265:67148-81131	13983	143439	f	N	N	0
DPOGS205240	DPSCF300265	295373	298534	DPSCF300265:295373-298534	3161	67493	f	Y	N	0
DPOGS205208	DPSCF300265	166495	205039	DPSCF300265:166495-205039	38544	19531	rc	N	Y	0
DPOGS205238	DPSCF300265	271108	282410	DPSCF300265:271108-282410	11302	43228	f	N	Y	0
DPOGS205204	DPSCF300265	245118	245246	DPSCF300265:245118-245246	128	17238	rc	N	Y	0
DPOGS205214	DPSCF300265	42352	47132	DPSCF300265:42352-47132	4780	177438	rc	Y	N	0
DPOGS205249	DPSCF300265	418515	418826	DPSCF300265:418515-418826	311	190635	f	N	N	0
DPOGS205220	DPSCF300265	47551	50282	DPSCF300265:47551-50282	2731	174288	f	Y	N	0
DPOGS205196	DPSCF300265	332137	334688	DPSCF300265:332137-334688	2551	104257	rc	Y	N	0
DPOGS205200	DPSCF300265	303551	304994	DPSCF300265:303551-304994	1443	75671	rc	N	N	0
DPOGS205234	DPSCF300265	236519	238444	DPSCF300265:236519-238444	1925	8639	f	Y	Y	0
DPOGS205194	DPSCF300265	379002	379670	DPSCF300265:379002-379670	668	151122	rc	N	N	0
DPOGS205221	DPSCF300265	63994	64330	DPSCF300265:63994-64330	336	160240	f	N	N	0
DPOGS205195	DPSCF300265	366185	373671	DPSCF300265:366185-373671	7486	138305	rc	N	N	0
DPOGS205223	DPSCF300265	81263	83483	DPSCF300265:81263-83483	2220	141087	f	Y	N	0
DPOGS205248	DPSCF300265	393212	403641	DPSCF300265:393212-403641	10429	165332	f	N	N	0
DPOGS205224	DPSCF300265	87578	88247	DPSCF300265:87578-88247	669	136323	f	N	N	0
DPOGS205217	DPSCF300265	27681	30651	DPSCF300265:27681-30651	2970	193919	rc	Y	N	0
DPOGS205245	DPSCF300265	374070	378264	DPSCF300265:374070-378264	4194	146190	f	Y	N	0
DPOGS205227	DPSCF300265	119165	119749	DPSCF300265:119165-119749	584	104821	f	N	N	0
DPOGS205207	DPSCF300265	205949	218992	DPSCF300265:205949-218992	13043	5578	rc	N	Y	0
DPOGS205246	DPSCF300265	381052	383903	DPSCF300265:381052-383903	2851	153172	f	Y	N	0
DPOGS205244	DPSCF300265	336670	359726	DPSCF300265:336670-359726	23056	108790	f	N	N	0
DPOGS205199	DPSCF300265	305836	308425	DPSCF300265:305836-308425	2589	77956	rc	Y	N	0
DPOGS205235	DPSCF300265	244069	245312	DPSCF300265:244069-245312	1243	16189	f	N	Y	0
DPOGS205247	DPSCF300265	384831	386596	DPSCF300265:384831-386596	1765	156951	f	Y	N	0
DPOGS205225	DPSCF300265	88449	93279	DPSCF300265:88449-93279	4830	131291	f	Y	N	0
DPOGS205193	DPSCF300265	385157	388288	DPSCF300265:385157-388288	3131	157277	rc	Y	N	0
