name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS206562	DPSCF300108	643626	658220	DPSCF300108:643626-658220	14594	0	rc	N/A	N/A	1
DPOGS208147	DPSCF300058	682642	683194	DPSCF300058:682642-683194	552	24422	rc	N	Y	0
DPOGS208159	DPSCF300058	158809	168771	DPSCF300058:158809-168771	9962	474855	f	Y	N	0
DPOGS208153	DPSCF300058	41723	43186	DPSCF300058:41723-43186	1463	600440	rc	N	N	0
DPOGS208160	DPSCF300058	366843	368635	DPSCF300058:366843-368635	1792	274991	f	N	N	0
DPOGS208155	DPSCF300058	29989	39428	DPSCF300058:29989-39428	9439	604198	f	Y	N	0
DPOGS208148	DPSCF300058	634368	634589	DPSCF300058:634368-634589	221	9037	rc	N	Y	0
DPOGS208156	DPSCF300058	43835	50658	DPSCF300058:43835-50658	6823	592968	f	N	N	0
DPOGS208158	DPSCF300058	141456	153674	DPSCF300058:141456-153674	12218	489952	f	Y	N	0
DPOGS208164	DPSCF300058	652070	652339	DPSCF300058:652070-652339	269	5881	f	N	Y	0
DPOGS208154	DPSCF300058	14772	28080	DPSCF300058:14772-28080	13308	615546	rc	Y	N	0
DPOGS208163	DPSCF300058	577872	586999	DPSCF300058:577872-586999	9127	56627	f	Y	N	0
DPOGS208152	DPSCF300058	52992	70746	DPSCF300058:52992-70746	17754	572880	rc	Y	N	0
DPOGS208161	DPSCF300058	374492	375980	DPSCF300058:374492-375980	1488	267646	f	N	N	0
DPOGS208150	DPSCF300058	89494	95808	DPSCF300058:89494-95808	6314	547818	rc	N	N	0
DPOGS208149	DPSCF300058	120077	134226	DPSCF300058:120077-134226	14149	509400	rc	Y	N	0
DPOGS208165	DPSCF300058	674695	676871	DPSCF300058:674695-676871	2176	16475	f	N	Y	0
DPOGS208151	DPSCF300058	72887	86780	DPSCF300058:72887-86780	13893	556846	rc	Y	N	0
DPOGS208157	DPSCF300058	136228	137941	DPSCF300058:136228-137941	1713	505685	f	N	N	0
DPOGS202355	DPSCF300104	321520	323999	DPSCF300104:321520-323999	2479	319627	rc	N	N	0
DPOGS202354	DPSCF300104	328030	329557	DPSCF300104:328030-329557	1527	314069	rc	N	N	0
DPOGS202367	DPSCF300104	107176	113679	DPSCF300104:107176-113679	6503	529947	f	N	N	0
DPOGS202356	DPSCF300104	319409	320617	DPSCF300104:319409-320617	1208	323009	rc	N	N	0
DPOGS202378	DPSCF300104	324373	326902	DPSCF300104:324373-326902	2529	316724	f	N	N	0
DPOGS202366	DPSCF300104	83631	97215	DPSCF300104:83631-97215	13584	546411	f	Y	N	0
DPOGS202386	DPSCF300104	568200	580913	DPSCF300104:568200-580913	12713	62713	f	Y	N	0
DPOGS202387	DPSCF300104	586795	597260	DPSCF300104:586795-597260	10465	46366	f	Y	Y	0
DPOGS202353	DPSCF300104	333619	334587	DPSCF300104:333619-334587	968	309039	rc	N	N	0
DPOGS202347	DPSCF300104	632336	639512	DPSCF300104:632336-639512	7176	4114	rc	N	Y	0
DPOGS202385	DPSCF300104	559593	562050	DPSCF300104:559593-562050	2457	81576	f	N	N	0
DPOGS202357	DPSCF300104	282072	285996	DPSCF300104:282072-285996	3924	357630	rc	N	N	0
DPOGS202364	DPSCF300104	150151	151797	DPSCF300104:150151-151797	1646	491829	rc	N	N	0
DPOGS202384	DPSCF300104	547682	548167	DPSCF300104:547682-548167	485	95459	f	N	N	0
DPOGS202350	DPSCF300104	562297	566919	DPSCF300104:562297-566919	4622	76707	rc	N	N	0
DPOGS202363	DPSCF300104	158821	168868	DPSCF300104:158821-168868	10047	474758	rc	Y	N	0
DPOGS202373	DPSCF300104	170098	173479	DPSCF300104:170098-173479	3381	470147	f	N	N	0
DPOGS202375	DPSCF300104	195911	198397	DPSCF300104:195911-198397	2486	445229	f	N	N	0
DPOGS202370	DPSCF300104	142292	145013	DPSCF300104:142292-145013	2721	498613	f	N	N	0
DPOGS202360	DPSCF300104	199292	201848	DPSCF300104:199292-201848	2556	441778	rc	N	N	0
DPOGS202361	DPSCF300104	186667	189420	DPSCF300104:186667-189420	2753	454206	rc	N	N	0
