name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS214573	DPSCF300050	670591	673297	DPSCF300050:670591-673297	2706	0	rc	N/A	N/A	1
DPOGS214580	DPSCF300050	525806	526160	DPSCF300050:525806-526160	354	144431	rc	N	N	0
DPOGS214579	DPSCF300050	535699	539058	DPSCF300050:535699-539058	3359	131533	rc	Y	N	0
DPOGS214592	DPSCF300050	326865	341118	DPSCF300050:326865-341118	14253	329473	rc	N	N	0
DPOGS214593	DPSCF300050	312368	322337	DPSCF300050:312368-322337	9969	348254	rc	N	N	0
DPOGS214594	DPSCF300050	303228	304937	DPSCF300050:303228-304937	1709	365654	rc	Y	N	0
DPOGS214578	DPSCF300050	564294	564491	DPSCF300050:564294-564491	197	106100	rc	N	N	0
DPOGS214591	DPSCF300050	343106	346090	DPSCF300050:343106-346090	2984	324501	rc	Y	N	0
DPOGS214605	DPSCF300050	153438	153833	DPSCF300050:153438-153833	395	516758	rc	N	N	0
DPOGS214606	DPSCF300050	135211	140721	DPSCF300050:135211-140721	5510	529870	rc	N	N	0
DPOGS214617	DPSCF300050	120861	123237	DPSCF300050:120861-123237	2376	547354	f	Y	N	0
DPOGS214595	DPSCF300050	294438	297567	DPSCF300050:294438-297567	3129	373024	rc	Y	N	0
DPOGS214587	DPSCF300050	418791	422534	DPSCF300050:418791-422534	3743	248057	rc	Y	N	0
DPOGS214611	DPSCF300050	94421	94829	DPSCF300050:94421-94829	408	575762	rc	N	N	0
DPOGS214607	DPSCF300050	132293	132951	DPSCF300050:132293-132951	658	537640	rc	N	N	0
DPOGS214586	DPSCF300050	431185	431952	DPSCF300050:431185-431952	767	238639	rc	N	N	0
DPOGS214604	DPSCF300050	155908	157669	DPSCF300050:155908-157669	1761	512922	rc	Y	N	0
DPOGS214618	DPSCF300050	125463	129217	DPSCF300050:125463-129217	3754	541374	f	Y	N	0
DPOGS214577	DPSCF300050	564882	565712	DPSCF300050:564882-565712	830	104879	rc	N	N	0
DPOGS214590	DPSCF300050	346788	350707	DPSCF300050:346788-350707	3919	319884	rc	Y	N	0
DPOGS214608	DPSCF300050	117579	119078	DPSCF300050:117579-119078	1499	551513	rc	Y	N	0
DPOGS214609	DPSCF300050	111875	113381	DPSCF300050:111875-113381	1506	557210	rc	Y	N	0
DPOGS214619	DPSCF300050	145707	153193	DPSCF300050:145707-153193	7486	517398	f	N	N	0
DPOGS214632	DPSCF300050	451678	473268	DPSCF300050:451678-473268	21590	197323	f	N	N	0
DPOGS214612	DPSCF300050	44944	86777	DPSCF300050:44944-86777	41833	583814	rc	N	N	0
DPOGS214613	DPSCF300050	581	9636	DPSCF300050:581-9636	9055	660955	rc	N	N	0
DPOGS214650	DPSCF300050	777670	779297	DPSCF300050:777670-779297	1627	104373	f	Y	N	0
DPOGS214589	DPSCF300050	351568	362122	DPSCF300050:351568-362122	10554	308469	rc	N	N	0
DPOGS214603	DPSCF300050	159931	160777	DPSCF300050:159931-160777	846	509814	rc	N	N	0
DPOGS214576	DPSCF300050	567306	571305	DPSCF300050:567306-571305	3999	99286	rc	Y	N	0
DPOGS214630	DPSCF300050	432718	434712	DPSCF300050:432718-434712	1994	235879	f	Y	N	0
DPOGS214631	DPSCF300050	442966	451550	DPSCF300050:442966-451550	8584	219041	f	N	N	0
DPOGS214646	DPSCF300050	740996	741844	DPSCF300050:740996-741844	848	67699	f	N	N	0
DPOGS214633	DPSCF300050	496397	511548	DPSCF300050:496397-511548	15151	159043	f	N	N	0
DPOGS214634	DPSCF300050	513350	518377	DPSCF300050:513350-518377	5027	152214	f	Y	N	0
DPOGS214596	DPSCF300050	290414	293470	DPSCF300050:290414-293470	3056	377121	rc	Y	N	0
DPOGS214651	DPSCF300050	893176	893553	DPSCF300050:893176-893553	377	219879	f	N	N	0
DPOGS214585	DPSCF300050	435185	441128	DPSCF300050:435185-441128	5943	229463	rc	N	N	0
DPOGS214625	DPSCF300050	300569	303055	DPSCF300050:300569-303055	2486	367536	f	Y	N	0
DPOGS214614	DPSCF300050	10697	21844	DPSCF300050:10697-21844	11147	648747	f	N	N	0
DPOGS214588	DPSCF300050	363687	373761	DPSCF300050:363687-373761	10074	296830	rc	N	N	0
DPOGS214616	DPSCF300050	38143	41404	DPSCF300050:38143-41404	3261	629187	f	Y	N	0
DPOGS214629	DPSCF300050	424444	428509	DPSCF300050:424444-428509	4065	242082	f	Y	N	0
DPOGS214644	DPSCF300050	712745	717562	DPSCF300050:712745-717562	4817	39448	f	Y	Y	0
DPOGS214645	DPSCF300050	729642	730887	DPSCF300050:729642-730887	1245	56345	f	Y	N	0
DPOGS214640	DPSCF300050	642216	651140	DPSCF300050:642216-651140	8924	19451	f	N	Y	0
DPOGS214648	DPSCF300050	762420	767798	DPSCF300050:762420-767798	5378	89123	f	Y	N	0
DPOGS214649	DPSCF300050	773147	776648	DPSCF300050:773147-776648	3501	99850	f	Y	N	0
DPOGS214568	DPSCF300050	792441	799343	DPSCF300050:792441-799343	6902	119144	rc	N	N	0
DPOGS214571	DPSCF300050	759770	761802	DPSCF300050:759770-761802	2032	86473	rc	Y	N	0
DPOGS214626	DPSCF300050	305620	309041	DPSCF300050:305620-309041	3421	361550	f	Y	N	0
DPOGS214599	DPSCF300050	212326	235221	DPSCF300050:212326-235221	22895	435370	rc	N	N	0
DPOGS214615	DPSCF300050	28757	34446	DPSCF300050:28757-34446	5689	636145	f	N	N	0
DPOGS214643	DPSCF300050	693848	694874	DPSCF300050:693848-694874	1026	20551	f	N	Y	0
DPOGS214574	DPSCF300050	609001	621928	DPSCF300050:609001-621928	12927	48663	rc	N	Y	0
DPOGS214628	DPSCF300050	412861	415383	DPSCF300050:412861-415383	2522	255208	f	Y	N	0
DPOGS214583	DPSCF300050	490448	493356	DPSCF300050:490448-493356	2908	177235	rc	Y	N	0
DPOGS214584	DPSCF300050	475478	482538	DPSCF300050:475478-482538	7060	188053	rc	N	N	0
DPOGS214620	DPSCF300050	162268	163339	DPSCF300050:162268-163339	1071	507252	f	N	N	0
DPOGS214621	DPSCF300050	182157	204782	DPSCF300050:182157-204782	22625	465809	f	N	N	0
DPOGS214638	DPSCF300050	590920	598331	DPSCF300050:590920-598331	7411	72260	f	N	N	0
DPOGS214627	DPSCF300050	405861	410751	DPSCF300050:405861-410751	4890	259840	f	Y	N	0
DPOGS214623	DPSCF300050	264526	267397	DPSCF300050:264526-267397	2871	403194	f	Y	N	0
DPOGS214572	DPSCF300050	695877	698560	DPSCF300050:695877-698560	2683	22580	rc	Y	Y	0
DPOGS214641	DPSCF300050	655558	660589	DPSCF300050:655558-660589	5031	10002	f	Y	Y	0
DPOGS214642	DPSCF300050	664207	667491	DPSCF300050:664207-667491	3284	3100	f	Y	Y	0
DPOGS214575	DPSCF300050	578270	583148	DPSCF300050:578270-583148	4878	87443	rc	Y	N	0
DPOGS214601	DPSCF300050	170893	172021	DPSCF300050:170893-172021	1128	498570	rc	N	N	0
DPOGS214624	DPSCF300050	275116	285341	DPSCF300050:275116-285341	10225	385250	f	N	N	0
DPOGS214637	DPSCF300050	584948	586031	DPSCF300050:584948-586031	1083	84560	f	N	N	0
DPOGS214636	DPSCF300050	540003	561975	DPSCF300050:540003-561975	21972	108616	f	N	N	0
