name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS201678	DPSCF300103	492050	495542	DPSCF300103:492050-495542	3492	0	f	N/A	N/A	1
DPOGS201681	DPSCF300103	518627	518975	DPSCF300103:518627-518975	348	23085	f	N	Y	0
DPOGS201673	DPSCF300103	419173	420051	DPSCF300103:419173-420051	878	71999	f	N	N	0
DPOGS201679	DPSCF300103	497020	505267	DPSCF300103:497020-505267	8247	1478	f	N	Y	0
DPOGS201674	DPSCF300103	421193	425325	DPSCF300103:421193-425325	4132	66725	f	Y	N	0
DPOGS201675	DPSCF300103	426051	426732	DPSCF300103:426051-426732	681	65318	f	N	N	0
DPOGS201670	DPSCF300103	177963	180712	DPSCF300103:177963-180712	2749	311338	rc	Y	N	0
DPOGS201665	DPSCF300103	409975	418382	DPSCF300103:409975-418382	8407	73668	rc	N	N	0
DPOGS201671	DPSCF300103	1364	20650	DPSCF300103:1364-20650	19286	471400	rc	N	N	0
DPOGS201683	DPSCF300103	540862	543711	DPSCF300103:540862-543711	2849	45320	f	Y	Y	0
DPOGS201676	DPSCF300103	427078	427645	DPSCF300103:427078-427645	567	64405	f	N	N	0
DPOGS201661	DPSCF300103	505819	506776	DPSCF300103:505819-506776	957	10277	rc	N	Y	0
DPOGS201680	DPSCF300103	507888	513733	DPSCF300103:507888-513733	5845	12346	f	Y	Y	0
DPOGS201677	DPSCF300103	447839	452032	DPSCF300103:447839-452032	4193	40018	f	Y	Y	0
DPOGS201660	DPSCF300103	514088	518132	DPSCF300103:514088-518132	4044	18546	rc	Y	Y	0
DPOGS201682	DPSCF300103	534266	537051	DPSCF300103:534266-537051	2785	38724	f	Y	Y	0
DPOGS201663	DPSCF300103	431069	436560	DPSCF300103:431069-436560	5491	55490	rc	Y	N	0
DPOGS201667	DPSCF300103	368156	370701	DPSCF300103:368156-370701	2545	121349	rc	Y	N	0
DPOGS201669	DPSCF300103	302067	306570	DPSCF300103:302067-306570	4503	185480	rc	Y	N	0
DPOGS201664	DPSCF300103	428054	429436	DPSCF300103:428054-429436	1382	62614	rc	N	N	0
DPOGS201659	DPSCF300103	519964	521190	DPSCF300103:519964-521190	1226	24422	rc	N	Y	0
DPOGS201668	DPSCF300103	346695	352941	DPSCF300103:346695-352941	6246	139109	rc	Y	N	0
DPOGS201672	DPSCF300103	407825	409940	DPSCF300103:407825-409940	2115	82110	f	Y	N	0
DPOGS201662	DPSCF300103	488894	490195	DPSCF300103:488894-490195	1301	1855	rc	N	Y	0
DPOGS201666	DPSCF300103	403149	405858	DPSCF300103:403149-405858	2709	86192	rc	Y	N	0
