name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS208169	DPSCF300207	222587	226498	DPSCF300207:222587-226498	3911	0	rc	N/A	N/A	1
DPOGS212020	DPSCF300054	841004	843239	DPSCF300054:841004-843239	2235	614506	rc	Y	N	0
DPOGS212046	DPSCF300054	478287	478550	DPSCF300054:478287-478550	263	251789	f	N	N	0
DPOGS212038	DPSCF300054	7350	11268	DPSCF300054:7350-11268	3918	211319	rc	Y	N	0
DPOGS212036	DPSCF300054	32504	34926	DPSCF300054:32504-34926	2422	187661	rc	Y	N	0
DPOGS212037	DPSCF300054	15889	19392	DPSCF300054:15889-19392	3503	203195	rc	Y	N	0
DPOGS212018	DPSCF300054	854900	857362	DPSCF300054:854900-857362	2462	628402	rc	Y	N	0
DPOGS212035	DPSCF300054	99404	99610	DPSCF300054:99404-99610	206	122977	rc	N	N	0
DPOGS212048	DPSCF300054	640981	664221	DPSCF300054:640981-664221	23240	414483	f	N	N	0
DPOGS212021	DPSCF300054	764284	770036	DPSCF300054:764284-770036	5752	537786	rc	Y	N	0
DPOGS212019	DPSCF300054	852593	853624	DPSCF300054:852593-853624	1031	626095	rc	N	N	0
DPOGS212014	DPSCF300054	917924	919206	DPSCF300054:917924-919206	1282	691426	rc	N	N	0
DPOGS212015	DPSCF300054	902464	907387	DPSCF300054:902464-907387	4923	675966	rc	Y	N	0
DPOGS212047	DPSCF300054	512722	526879	DPSCF300054:512722-526879	14157	286224	f	N	N	0
DPOGS212023	DPSCF300054	671314	677504	DPSCF300054:671314-677504	6190	444816	rc	Y	N	0
DPOGS212045	DPSCF300054	474815	476151	DPSCF300054:474815-476151	1336	248317	f	N	N	0
DPOGS212029	DPSCF300054	347684	382634	DPSCF300054:347684-382634	34950	121186	rc	N	N	0
DPOGS212040	DPSCF300054	20703	29554	DPSCF300054:20703-29554	8851	193033	f	N	N	0
DPOGS212043	DPSCF300054	340349	342859	DPSCF300054:340349-342859	2510	113851	f	Y	N	0
DPOGS212017	DPSCF300054	863649	887673	DPSCF300054:863649-887673	24024	637151	rc	N	N	0
DPOGS212024	DPSCF300054	570085	640670	DPSCF300054:570085-640670	70585	343587	rc	N	N	0
DPOGS212041	DPSCF300054	73443	96674	DPSCF300054:73443-96674	23231	125913	f	N	N	0
DPOGS212034	DPSCF300054	102909	114412	DPSCF300054:102909-114412	11503	108175	rc	N	N	0
DPOGS212039	DPSCF300054	12667	14876	DPSCF300054:12667-14876	2209	207711	f	Y	N	0
DPOGS212032	DPSCF300054	143587	246320	DPSCF300054:143587-246320	102733	19822	rc	N	Y	0
DPOGS212049	DPSCF300054	844133	844666	DPSCF300054:844133-844666	533	617635	f	N	N	0
DPOGS212016	DPSCF300054	889287	895826	DPSCF300054:889287-895826	6539	662789	rc	Y	N	0
DPOGS212044	DPSCF300054	382431	382805	DPSCF300054:382431-382805	374	155933	f	N	N	0
DPOGS212027	DPSCF300054	481025	496854	DPSCF300054:481025-496854	15829	254527	rc	N	N	0
DPOGS212042	DPSCF300054	259237	262722	DPSCF300054:259237-262722	3485	32739	f	Y	Y	0
