name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS203664	DPSCF300010	2499362	2506528	DPSCF300010:2499362-2506528	7166	0	rc	N/A	N/A	1
DPOGS203805	DPSCF300010	1743762	1744317	DPSCF300010:1743762-1744317	555	755045	f	N	N	0
DPOGS203766	DPSCF300010	438213	465576	DPSCF300010:438213-465576	27363	2033786	f	N	N	0
DPOGS203639	DPSCF300010	3497531	3500521	DPSCF300010:3497531-3500521	2990	991003	rc	N	N	0
DPOGS203641	DPSCF300010	3484485	3494596	DPSCF300010:3484485-3494596	10111	977957	rc	Y	N	0
DPOGS203637	DPSCF300010	3508294	3525579	DPSCF300010:3508294-3525579	17285	1001766	rc	N	N	0
DPOGS203767	DPSCF300010	522693	526885	DPSCF300010:522693-526885	4192	1972477	f	Y	N	0
DPOGS203705	DPSCF300010	1559137	1559270	DPSCF300010:1559137-1559270	133	940092	rc	N	N	0
DPOGS203638	DPSCF300010	3501502	3505048	DPSCF300010:3501502-3505048	3546	994974	rc	N	N	0
DPOGS203777	DPSCF300010	704981	713629	DPSCF300010:704981-713629	8648	1785733	f	Y	N	0
DPOGS203642	DPSCF300010	3479041	3479946	DPSCF300010:3479041-3479946	905	972513	rc	N	N	0
DPOGS203678	DPSCF300010	2202492	2203038	DPSCF300010:2202492-2203038	546	296324	rc	N	N	0
DPOGS203676	DPSCF300010	2229354	2247958	DPSCF300010:2229354-2247958	18604	251404	rc	N	N	0
DPOGS203770	DPSCF300010	618986	622331	DPSCF300010:618986-622331	3345	1877031	f	N	N	0
DPOGS203646	DPSCF300010	3322464	3323153	DPSCF300010:3322464-3323153	689	815936	rc	N	N	0
DPOGS203649	DPSCF300010	3142554	3154410	DPSCF300010:3142554-3154410	11856	636026	rc	Y	N	0
DPOGS203782	DPSCF300010	937073	938710	DPSCF300010:937073-938710	1637	1560652	f	N	N	0
DPOGS203648	DPSCF300010	3259129	3260453	DPSCF300010:3259129-3260453	1324	752601	rc	N	N	0
DPOGS203636	DPSCF300010	3539592	3539877	DPSCF300010:3539592-3539877	285	1033064	rc	N	N	0
DPOGS203769	DPSCF300010	590574	612735	DPSCF300010:590574-612735	22161	1886627	f	N	N	0
DPOGS203837	DPSCF300010	2655040	2660728	DPSCF300010:2655040-2660728	5688	148512	f	Y	N	0
DPOGS203765	DPSCF300010	412757	434131	DPSCF300010:412757-434131	21374	2065231	f	N	N	0
DPOGS203793	DPSCF300010	1579878	1581652	DPSCF300010:1579878-1581652	1774	917710	f	N	N	0
DPOGS203832	DPSCF300010	2550820	2555914	DPSCF300010:2550820-2555914	5094	44292	f	Y	Y	0
DPOGS203640	DPSCF300010	3494599	3496553	DPSCF300010:3494599-3496553	1954	988071	rc	N	N	0
DPOGS203675	DPSCF300010	2257241	2267595	DPSCF300010:2257241-2267595	10354	231767	rc	Y	N	0
DPOGS203853	DPSCF300010	3287582	3288826	DPSCF300010:3287582-3288826	1244	781054	f	N	N	0
DPOGS203717	DPSCF300010	1176959	1178274	DPSCF300010:1176959-1178274	1315	1321088	rc	N	N	0
DPOGS203810	DPSCF300010	2033957	2041590	DPSCF300010:2033957-2041590	7633	457772	f	Y	N	0
DPOGS203762	DPSCF300010	325246	345512	DPSCF300010:325246-345512	20266	2153850	f	N	N	0
DPOGS203792	DPSCF300010	1569073	1576991	DPSCF300010:1569073-1576991	7918	922371	f	Y	N	0
DPOGS203644	DPSCF300010	3416500	3417706	DPSCF300010:3416500-3417706	1206	909972	rc	N	N	0
DPOGS203775	DPSCF300010	694848	699357	DPSCF300010:694848-699357	4509	1800005	f	Y	N	0
DPOGS203811	DPSCF300010	2043553	2045855	DPSCF300010:2043553-2045855	2302	453507	f	N	N	0
DPOGS203652	DPSCF300010	2843657	2865716	DPSCF300010:2843657-2865716	22059	337129	rc	N	N	0
DPOGS203804	DPSCF300010	1725305	1734110	DPSCF300010:1725305-1734110	8805	765252	f	Y	N	0
DPOGS203768	DPSCF300010	526926	533880	DPSCF300010:526926-533880	6954	1965482	f	Y	N	0
DPOGS203772	DPSCF300010	641747	649879	DPSCF300010:641747-649879	8132	1849483	f	Y	N	0
DPOGS203684	DPSCF300010	2110558	2111959	DPSCF300010:2110558-2111959	1401	387403	rc	N	N	0
DPOGS203779	DPSCF300010	802625	804470	DPSCF300010:802625-804470	1845	1694892	f	N	N	0
DPOGS203659	DPSCF300010	2647229	2648125	DPSCF300010:2647229-2648125	896	140701	rc	N	N	0
DPOGS203643	DPSCF300010	3442923	3461047	DPSCF300010:3442923-3461047	18124	936395	rc	N	N	0
DPOGS203774	DPSCF300010	677401	692343	DPSCF300010:677401-692343	14942	1807019	f	N	N	0
DPOGS203803	DPSCF300010	1694851	1711686	DPSCF300010:1694851-1711686	16835	787676	f	N	N	0
DPOGS203645	DPSCF300010	3354778	3356838	DPSCF300010:3354778-3356838	2060	848250	rc	N	N	0
DPOGS203836	DPSCF300010	2636743	2644786	DPSCF300010:2636743-2644786	8043	130215	f	Y	N	0
DPOGS203677	DPSCF300010	2224979	2226558	DPSCF300010:2224979-2226558	1579	272804	rc	N	N	0
DPOGS203720	DPSCF300010	1032406	1035892	DPSCF300010:1032406-1035892	3486	1463470	rc	N	N	0
DPOGS203850	DPSCF300010	3169839	3173559	DPSCF300010:3169839-3173559	3720	663311	f	Y	N	0
DPOGS203846	DPSCF300010	2796236	2798960	DPSCF300010:2796236-2798960	2724	289708	f	N	N	0
DPOGS203680	DPSCF300010	2164058	2164929	DPSCF300010:2164058-2164929	871	334433	rc	N	N	0
DPOGS203721	DPSCF300010	997082	1000077	DPSCF300010:997082-1000077	2995	1499285	rc	N	N	0
DPOGS203647	DPSCF300010	3283995	3284343	DPSCF300010:3283995-3284343	348	777467	rc	N	N	0
DPOGS203673	DPSCF300010	2286685	2288389	DPSCF300010:2286685-2288389	1704	210973	rc	N	N	0
DPOGS203834	DPSCF300010	2590625	2592850	DPSCF300010:2590625-2592850	2225	84097	f	N	N	0
DPOGS203657	DPSCF300010	2728149	2735206	DPSCF300010:2728149-2735206	7057	221621	rc	Y	N	0
DPOGS203686	DPSCF300010	2075217	2082364	DPSCF300010:2075217-2082364	7147	416998	rc	Y	N	0
DPOGS203835	DPSCF300010	2593909	2600046	DPSCF300010:2593909-2600046	6137	87381	f	Y	N	0
DPOGS203669	DPSCF300010	2313597	2314352	DPSCF300010:2313597-2314352	755	185010	rc	N	N	0
DPOGS203758	DPSCF300010	84272	87089	DPSCF300010:84272-87089	2817	2412273	f	N	N	0
DPOGS203718	DPSCF300010	1150756	1153398	DPSCF300010:1150756-1153398	2642	1345964	rc	N	N	0
DPOGS203651	DPSCF300010	2925171	2936773	DPSCF300010:2925171-2936773	11602	418643	rc	Y	N	0
DPOGS203828	DPSCF300010	2430457	2446932	DPSCF300010:2430457-2446932	16475	52430	f	N	N	0
DPOGS203653	DPSCF300010	2834406	2835884	DPSCF300010:2834406-2835884	1478	327878	rc	N	N	0
DPOGS203654	DPSCF300010	2786057	2790315	DPSCF300010:2786057-2790315	4258	279529	rc	Y	N	0
DPOGS203809	DPSCF300010	2007149	2017195	DPSCF300010:2007149-2017195	10046	482167	f	Y	N	0
DPOGS203860	DPSCF300010	3493693	3494310	DPSCF300010:3493693-3494310	617	987165	f	N	N	0
DPOGS203672	DPSCF300010	2292879	2296831	DPSCF300010:2292879-2296831	3952	202531	rc	Y	N	0
DPOGS203806	DPSCF300010	1848274	1852115	DPSCF300010:1848274-1852115	3841	647247	f	Y	N	0
DPOGS203789	DPSCF300010	1437153	1438411	DPSCF300010:1437153-1438411	1258	1060951	f	N	N	0
DPOGS203671	DPSCF300010	2298687	2301826	DPSCF300010:2298687-2301826	3139	197536	rc	N	N	0
DPOGS203820	DPSCF300010	2254796	2255552	DPSCF300010:2254796-2255552	756	243810	f	N	N	0
DPOGS203687	DPSCF300010	2065443	2069054	DPSCF300010:2065443-2069054	3611	430308	rc	Y	N	0
DPOGS203826	DPSCF300010	2366874	2368090	DPSCF300010:2366874-2368090	1216	131272	f	N	N	0
DPOGS203764	DPSCF300010	400154	401826	DPSCF300010:400154-401826	1672	2097536	f	N	N	0
DPOGS203763	DPSCF300010	389804	391451	DPSCF300010:389804-391451	1647	2107911	f	N	N	0
DPOGS203778	DPSCF300010	751210	753489	DPSCF300010:751210-753489	2279	1745873	f	N	N	0
DPOGS203780	DPSCF300010	810298	833788	DPSCF300010:810298-833788	23490	1665574	f	N	N	0
DPOGS203728	DPSCF300010	654587	655061	DPSCF300010:654587-655061	474	1844301	rc	N	N	0
DPOGS203702	DPSCF300010	1582648	1587583	DPSCF300010:1582648-1587583	4935	911779	rc	Y	N	0
DPOGS203816	DPSCF300010	2216514	2218376	DPSCF300010:2216514-2218376	1862	280986	f	N	N	0
DPOGS203819	DPSCF300010	2251291	2253641	DPSCF300010:2251291-2253641	2350	245721	f	N	N	0
DPOGS203808	DPSCF300010	1967696	1969821	DPSCF300010:1967696-1969821	2125	529541	f	N	N	0
DPOGS203730	DPSCF300010	651179	652917	DPSCF300010:651179-652917	1738	1846445	rc	N	N	0
DPOGS203786	DPSCF300010	1016918	1031347	DPSCF300010:1016918-1031347	14429	1468015	f	N	N	0
DPOGS203785	DPSCF300010	1004089	1016883	DPSCF300010:1004089-1016883	12794	1482479	f	Y	N	0
DPOGS203838	DPSCF300010	2660787	2662178	DPSCF300010:2660787-2662178	1391	154259	f	N	N	0
DPOGS203690	DPSCF300010	2019204	2027209	DPSCF300010:2019204-2027209	8005	472153	rc	Y	N	0
DPOGS203824	DPSCF300010	2302858	2308121	DPSCF300010:2302858-2308121	5263	191241	f	Y	N	0
DPOGS203825	DPSCF300010	2361508	2364918	DPSCF300010:2361508-2364918	3410	134444	f	N	N	0
DPOGS203822	DPSCF300010	2274225	2275637	DPSCF300010:2274225-2275637	1412	223725	f	N	N	0
DPOGS203783	DPSCF300010	955349	957912	DPSCF300010:955349-957912	2563	1541450	f	N	N	0
DPOGS203726	DPSCF300010	917713	926944	DPSCF300010:917713-926944	9231	1572418	rc	Y	N	0
DPOGS203658	DPSCF300010	2682462	2727347	DPSCF300010:2682462-2727347	44885	175934	rc	N	N	0
DPOGS203788	DPSCF300010	1376480	1380838	DPSCF300010:1376480-1380838	4358	1118524	f	Y	N	0
DPOGS203727	DPSCF300010	657620	665363	DPSCF300010:657620-665363	7743	1833999	rc	Y	N	0
DPOGS203698	DPSCF300010	1690473	1692651	DPSCF300010:1690473-1692651	2178	806711	rc	N	N	0
DPOGS203761	DPSCF300010	137764	139133	DPSCF300010:137764-139133	1369	2360229	f	N	N	0
DPOGS203760	DPSCF300010	98417	113786	DPSCF300010:98417-113786	15369	2385576	f	N	N	0
