name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS214451	DPSCF300441	28913	31530	DPSCF300441:28913-31530	2617	0	rc	N/A	N/A	1
DPOGS215105	DPSCF300139	138580	234127	DPSCF300139:138580-234127	95547	107050	rc	N	N	0
DPOGS215117	DPSCF300139	339068	340964	DPSCF300139:339068-340964	1896	307538	f	Y	N	0
DPOGS215102	DPSCF300139	306645	310490	DPSCF300139:306645-310490	3845	275115	rc	Y	N	0
DPOGS215116	DPSCF300139	323711	326886	DPSCF300139:323711-326886	3175	292181	f	Y	N	0
DPOGS215099	DPSCF300139	368878	374498	DPSCF300139:368878-374498	5620	337348	rc	N	N	0
DPOGS215118	DPSCF300139	355094	357085	DPSCF300139:355094-357085	1991	323564	f	Y	N	0
DPOGS215115	DPSCF300139	319303	322466	DPSCF300139:319303-322466	3163	287773	f	Y	N	0
DPOGS215114	DPSCF300139	304488	305381	DPSCF300139:304488-305381	893	272958	f	N	N	0
DPOGS215120	DPSCF300139	378569	383960	DPSCF300139:378569-383960	5391	347039	f	N	N	0
DPOGS215100	DPSCF300139	327594	334562	DPSCF300139:327594-334562	6968	296064	rc	N	N	0
DPOGS215097	DPSCF300139	411703	416950	DPSCF300139:411703-416950	5247	380173	rc	N	N	0
DPOGS215109	DPSCF300139	79315	95576	DPSCF300139:79315-95576	16261	47785	f	N	Y	0
DPOGS215111	DPSCF300139	169071	251230	DPSCF300139:169071-251230	82159	137541	f	N	N	0
DPOGS215103	DPSCF300139	294049	303209	DPSCF300139:294049-303209	9160	262519	rc	N	N	0
DPOGS215104	DPSCF300139	254978	263620	DPSCF300139:254978-263620	8642	223448	rc	N	N	0
DPOGS215101	DPSCF300139	313020	318428	DPSCF300139:313020-318428	5408	281490	rc	N	N	0
DPOGS215108	DPSCF300139	1485	8249	DPSCF300139:1485-8249	6764	20664	f	N	Y	0
DPOGS215112	DPSCF300139	263655	279110	DPSCF300139:263655-279110	15455	232125	f	N	N	0
DPOGS215113	DPSCF300139	283890	290610	DPSCF300139:283890-290610	6720	252360	f	N	N	0
DPOGS215096	DPSCF300139	417269	420031	DPSCF300139:417269-420031	2762	385739	rc	Y	N	0
DPOGS215119	DPSCF300139	360951	367277	DPSCF300139:360951-367277	6326	329421	f	N	N	0
DPOGS215095	DPSCF300139	420713	442658	DPSCF300139:420713-442658	21945	389183	rc	N	N	0
DPOGS215110	DPSCF300139	101856	117628	DPSCF300139:101856-117628	15772	70326	f	N	N	0
DPOGS215106	DPSCF300139	10924	13444	DPSCF300139:10924-13444	2520	15469	rc	Y	Y	0
DPOGS215107	DPSCF300139	8614	10077	DPSCF300139:8614-10077	1463	18836	rc	Y	Y	0
DPOGS201589	DPSCF300152	41452	55861	DPSCF300152:41452-55861	14409	9922	rc	N	Y	0
DPOGS201613	DPSCF300152	406279	408378	DPSCF300152:406279-408378	2099	374749	f	Y	N	0
DPOGS201600	DPSCF300152	136884	151314	DPSCF300152:136884-151314	14430	105354	f	N	N	0
DPOGS201588	DPSCF300152	85541	87702	DPSCF300152:85541-87702	2161	54011	rc	Y	N	0
DPOGS201614	DPSCF300152	411172	413765	DPSCF300152:411172-413765	2593	379642	f	Y	N	0
DPOGS201610	DPSCF300152	389457	389804	DPSCF300152:389457-389804	347	357927	f	N	N	0
DPOGS201591	DPSCF300152	32486	33935	DPSCF300152:32486-33935	1449	956	rc	Y	Y	0
DPOGS201607	DPSCF300152	347924	359250	DPSCF300152:347924-359250	11326	316394	f	N	N	0
DPOGS201604	DPSCF300152	277406	279218	DPSCF300152:277406-279218	1812	245876	f	Y	N	0
DPOGS201608	DPSCF300152	360382	361132	DPSCF300152:360382-361132	750	328852	f	N	N	0
DPOGS201616	DPSCF300152	420567	428498	DPSCF300152:420567-428498	7931	389037	f	N	N	0
DPOGS201596	DPSCF300152	34081	36235	DPSCF300152:34081-36235	2154	2551	f	Y	Y	0
DPOGS201594	DPSCF300152	11636	15478	DPSCF300152:11636-15478	3842	13435	f	Y	Y	0
DPOGS201602	DPSCF300152	194372	200607	DPSCF300152:194372-200607	6235	162842	f	N	N	0
DPOGS201592	DPSCF300152	11969	12502	DPSCF300152:11969-12502	533	16411	rc	N	Y	0
DPOGS201606	DPSCF300152	343272	344438	DPSCF300152:343272-344438	1166	311742	f	Y	N	0
DPOGS201586	DPSCF300152	184921	186136	DPSCF300152:184921-186136	1215	153391	rc	Y	N	0
DPOGS201593	DPSCF300152	1870	7581	DPSCF300152:1870-7581	5711	21332	f	N	Y	0
DPOGS201612	DPSCF300152	401181	405666	DPSCF300152:401181-405666	4485	369651	f	Y	N	0
DPOGS201581	DPSCF300152	266516	276825	DPSCF300152:266516-276825	10309	234986	rc	N	N	0
DPOGS201617	DPSCF300152	464505	477371	DPSCF300152:464505-477371	12866	432975	f	N	N	0
DPOGS201615	DPSCF300152	415807	416082	DPSCF300152:415807-416082	275	384277	f	N	N	0
DPOGS201595	DPSCF300152	16936	31258	DPSCF300152:16936-31258	14322	272	f	N	Y	0
DPOGS201609	DPSCF300152	364498	366860	DPSCF300152:364498-366860	2362	332968	f	Y	N	0
DPOGS201597	DPSCF300152	61817	84054	DPSCF300152:61817-84054	22237	30287	f	N	Y	0
DPOGS201590	DPSCF300152	36609	38402	DPSCF300152:36609-38402	1793	5079	rc	Y	Y	0
DPOGS201587	DPSCF300152	113736	118989	DPSCF300152:113736-118989	5253	82206	rc	N	N	0
DPOGS201579	DPSCF300152	369434	377704	DPSCF300152:369434-377704	8270	337904	rc	N	N	0
DPOGS201580	DPSCF300152	327874	329235	DPSCF300152:327874-329235	1361	296344	rc	Y	N	0
DPOGS201618	DPSCF300152	477480	497922	DPSCF300152:477480-497922	20442	445950	f	N	N	0
DPOGS201603	DPSCF300152	218571	223432	DPSCF300152:218571-223432	4861	187041	f	Y	N	0
DPOGS201601	DPSCF300152	161149	183679	DPSCF300152:161149-183679	22530	129619	f	N	N	0
DPOGS201584	DPSCF300152	201533	205793	DPSCF300152:201533-205793	4260	170003	rc	Y	N	0
DPOGS201582	DPSCF300152	225116	265675	DPSCF300152:225116-265675	40559	193586	rc	N	N	0
DPOGS201598	DPSCF300152	92126	104852	DPSCF300152:92126-104852	12726	60596	f	N	N	0
DPOGS201611	DPSCF300152	400218	400517	DPSCF300152:400218-400517	299	368688	f	N	N	0
DPOGS201583	DPSCF300152	210322	217865	DPSCF300152:210322-217865	7543	178792	rc	N	N	0
DPOGS201578	DPSCF300152	429753	440214	DPSCF300152:429753-440214	10461	398223	rc	N	N	0
DPOGS201605	DPSCF300152	279488	319678	DPSCF300152:279488-319678	40190	247958	f	N	N	0
DPOGS201599	DPSCF300152	108285	110238	DPSCF300152:108285-110238	1953	76755	f	Y	N	0
DPOGS201585	DPSCF300152	187461	188093	DPSCF300152:187461-188093	632	155931	rc	N	N	0
DPOGS214992	DPSCF300256	154100	154420	DPSCF300256:154100-154420	320	122570	rc	N	N	0
DPOGS214990	DPSCF300256	165825	171743	DPSCF300256:165825-171743	5918	134295	rc	N	N	0
DPOGS214978	DPSCF300256	320256	322208	DPSCF300256:320256-322208	1952	288726	rc	Y	N	0
DPOGS215004	DPSCF300256	67040	68129	DPSCF300256:67040-68129	1089	35510	f	N	Y	0
DPOGS214974	DPSCF300256	375996	379875	DPSCF300256:375996-379875	3879	344466	rc	Y	N	0
DPOGS214989	DPSCF300256	198950	203012	DPSCF300256:198950-203012	4062	167420	rc	Y	N	0
DPOGS214991	DPSCF300256	163812	165203	DPSCF300256:163812-165203	1391	132282	rc	Y	N	0
DPOGS214995	DPSCF300256	87796	89594	DPSCF300256:87796-89594	1798	56266	rc	Y	N	0
DPOGS214993	DPSCF300256	125120	127801	DPSCF300256:125120-127801	2681	93590	rc	Y	N	0
DPOGS215006	DPSCF300256	118678	120555	DPSCF300256:118678-120555	1877	87148	f	Y	N	0
DPOGS215003	DPSCF300256	44002	48048	DPSCF300256:44002-48048	4046	12472	f	Y	Y	0
DPOGS214986	DPSCF300256	217958	222242	DPSCF300256:217958-222242	4284	186428	rc	Y	N	0
DPOGS215005	DPSCF300256	70462	78596	DPSCF300256:70462-78596	8134	38932	f	N	Y	0
DPOGS215011	DPSCF300256	178731	180170	DPSCF300256:178731-180170	1439	147201	f	Y	N	0
DPOGS214985	DPSCF300256	241908	242018	DPSCF300256:241908-242018	110	210378	rc	N	N	0
DPOGS215018	DPSCF300256	237931	240899	DPSCF300256:237931-240899	2968	206401	f	Y	N	0
DPOGS214976	DPSCF300256	346311	359873	DPSCF300256:346311-359873	13562	314781	rc	N	N	0
DPOGS214973	DPSCF300256	381795	386441	DPSCF300256:381795-386441	4646	350265	rc	Y	N	0
DPOGS215002	DPSCF300256	21985	28351	DPSCF300256:21985-28351	6366	562	f	N	Y	0
DPOGS215007	DPSCF300256	138226	155906	DPSCF300256:138226-155906	17680	106696	f	N	N	0
DPOGS215009	DPSCF300256	157406	158524	DPSCF300256:157406-158524	1118	125876	f	Y	N	0
DPOGS214977	DPSCF300256	331544	332318	DPSCF300256:331544-332318	774	300014	rc	N	N	0
DPOGS215021	DPSCF300256	264153	266568	DPSCF300256:264153-266568	2415	232623	f	Y	N	0
DPOGS215012	DPSCF300256	182658	183797	DPSCF300256:182658-183797	1139	151128	f	Y	N	0
DPOGS215014	DPSCF300256	205720	206445	DPSCF300256:205720-206445	725	174190	f	N	N	0
DPOGS214972	DPSCF300256	387817	393368	DPSCF300256:387817-393368	5551	356287	rc	N	N	0
DPOGS214982	DPSCF300256	268359	269387	DPSCF300256:268359-269387	1028	236829	rc	N	N	0
DPOGS215017	DPSCF300256	231915	235356	DPSCF300256:231915-235356	3441	200385	f	Y	N	0
