gene.id	stat_value
DPOGS204424	-0.310810
DPOGS204463	-0.385908
DPOGS204460	0.894521
DPOGS204423	1.531083
DPOGS204418	0.233042
DPOGS204422	-0.198032
DPOGS204426	-0.313478
DPOGS204421	2.228373
DPOGS204419	1.700515
DPOGS204387	-0.486749
DPOGS204440	1.042823
DPOGS204433	0.466222
DPOGS204462	-0.079172
DPOGS204420	1.198284
DPOGS204498	-1.761221
DPOGS204493	-0.556912
DPOGS204413	-0.630224
DPOGS204499	-0.181878
DPOGS204428	-1.665402
DPOGS204414	1.576520
DPOGS204436	-0.082306
DPOGS204461	-0.060150
DPOGS204378	-0.440395
DPOGS204393	-0.325315
DPOGS204508	-1.765927
DPOGS204425	-0.183068
DPOGS204415	2.621430
DPOGS204465	-0.592067
DPOGS204377	1.991749
DPOGS204469	-0.132639
DPOGS204392	-0.231881
DPOGS204458	0.792396
DPOGS204382	-1.331151
DPOGS204496	-0.242368
DPOGS204480	-0.500584
DPOGS204376	2.601991
DPOGS204483	-0.432262
DPOGS204482	-0.580552
DPOGS204473	-2.204631
DPOGS204470	1.076265
DPOGS204431	-0.347578
DPOGS204487	2.097765
DPOGS204503	-0.522063
DPOGS204474	1.112787
DPOGS204381	-0.186231
DPOGS204394	-0.149933
DPOGS204417	-0.445659
DPOGS204456	0.696469
DPOGS204455	-0.683447
DPOGS204459	-0.347942
DPOGS204412	1.365199
DPOGS204497	-1.777729
DPOGS204495	2.430486
DPOGS204492	-0.395008
DPOGS204388	-2.526726
DPOGS204379	1.345237
DPOGS204484	-1.768012
DPOGS204380	-0.426863
DPOGS204454	1.692624
DPOGS204427	0.297447
DPOGS204385	-0.200322
DPOGS204386	-0.171026
DPOGS204506	-0.115638
DPOGS204432	0.506770
DPOGS204435	0.523929
DPOGS204434	-0.277114
DPOGS204472	2.616809
DPOGS204486	2.110323
DPOGS204437	2.151072
DPOGS204464	-0.249611
DPOGS204442	1.102778
DPOGS204501	-1.764821
DPOGS204479	-0.413585
DPOGS204439	-2.170143
DPOGS204384	0.672687
DPOGS204416	-0.627927
DPOGS204494	-0.494802
DPOGS204443	0.501774
DPOGS204411	1.620645
DPOGS204391	-0.609435
DPOGS204389	-0.303151
DPOGS204400	0.314880
DPOGS204488	-2.185763
DPOGS204429	-1.773419
DPOGS204481	-1.797851
DPOGS204410	-1.759873
DPOGS204457	-0.869052
DPOGS204478	-0.250743
DPOGS204467	-0.200439
DPOGS204468	-0.352125
DPOGS204466	-2.426312
DPOGS204430	-0.817438
DPOGS204390	-1.813189
DPOGS204485	-0.429949
DPOGS204438	0.162867
DPOGS204399	2.036910
DPOGS204441	0.998090
DPOGS204453	0.143123
DPOGS204451	-1.219411
DPOGS204507	0.453039
DPOGS204452	2.183788
DPOGS204504	0.919525
DPOGS204395	-2.346569
DPOGS204502	-1.299549
DPOGS204398	-2.025531
DPOGS204375	-0.219184
DPOGS204477	-0.114425
DPOGS204446	-0.269963
DPOGS204476	-2.352192
DPOGS204500	-2.182280
DPOGS204471	-0.084341
DPOGS204505	-0.405436
DPOGS204404	-0.273085
DPOGS204383	0.146103
DPOGS204444	-1.404586
DPOGS204409	0.224964
DPOGS204450	0.532308
DPOGS204447	0.223434
DPOGS204402	2.279272
DPOGS204401	-0.233367
DPOGS204406	0.959481
DPOGS204449	0.772025
DPOGS204396	-2.216420
DPOGS204475	-0.593771
DPOGS204490	1.350003
DPOGS204403	-0.566483
DPOGS204489	-0.229773
DPOGS204491	-0.792001
DPOGS204448	-0.753686
DPOGS204405	2.924832
DPOGS204407	1.646691
DPOGS204445	-0.366517
DPOGS204408	0.190479
DPOGS210949	-0.254050
DPOGS210947	-0.212466
DPOGS210946	0.344063
DPOGS210992	-0.183249
DPOGS210948	-1.469051
DPOGS210974	-0.175614
DPOGS210959	-0.230958
DPOGS210990	0.535567
DPOGS211006	-0.167782
DPOGS210957	-0.150512
DPOGS210960	-0.201023
DPOGS211027	-0.907430
DPOGS211022	0.536219
DPOGS210989	1.564843
DPOGS210991	-0.203736
DPOGS210972	1.945712
DPOGS210956	-0.774432
DPOGS211026	0.754536
DPOGS210971	2.592901
DPOGS210988	-0.157262
DPOGS211007	-2.390053
DPOGS211008	1.613827
DPOGS210945	0.701805
DPOGS210987	-0.341206
DPOGS210942	-0.206532
DPOGS211028	-0.473109
DPOGS211001	-1.740329
DPOGS210951	-0.228361
DPOGS210970	0.197965
DPOGS211019	-0.471747
DPOGS211020	-0.177343
DPOGS210998	2.196249
DPOGS210962	-0.154951
DPOGS210986	-2.193061
DPOGS211000	-0.325309
DPOGS210993	-0.592239
DPOGS210955	-0.875030
DPOGS210999	0.717689
DPOGS210967	0.620751
DPOGS211018	-0.302785
DPOGS210973	-0.366015
DPOGS211021	-0.502453
DPOGS210994	2.057754
DPOGS210968	2.511782
DPOGS210943	2.405329
DPOGS210944	2.268770
DPOGS210996	-0.205609
DPOGS211029	-0.258762
DPOGS210954	0.672266
DPOGS210969	-0.343091
DPOGS210965	-0.145979
DPOGS211010	-1.742862
DPOGS210964	-0.715445
DPOGS210981	-0.390424
DPOGS210941	-1.278456
DPOGS211015	-0.287379
DPOGS210952	0.956252
DPOGS211016	-0.104830
DPOGS211017	-0.202047
DPOGS210963	0.826156
DPOGS210953	-1.019515
DPOGS211023	-0.297820
DPOGS210995	-0.443875
DPOGS210997	2.142620
DPOGS210982	-0.384804
DPOGS210940	-0.017617
DPOGS210980	-0.437189
DPOGS211012	0.553895
DPOGS211011	-1.762360
DPOGS210950	-0.088463
DPOGS211014	2.387535
DPOGS210961	1.595875
DPOGS210983	-0.381573
DPOGS210985	-0.529875
DPOGS211013	-1.113516
DPOGS210975	2.196364
DPOGS210977	-0.268666
DPOGS211009	0.467707
DPOGS210979	2.138661
DPOGS210978	-0.263330
DPOGS211024	-1.765183
DPOGS201424	-1.099879
DPOGS201547	0.163534
DPOGS201421	-2.397798
DPOGS201425	0.058187
DPOGS201427	1.495916
DPOGS201548	1.011110
DPOGS201416	-0.265467
DPOGS201420	-2.542455
DPOGS201545	0.356304
DPOGS201543	-1.768607
DPOGS201546	-0.213508
DPOGS201537	2.786936
DPOGS201498	-0.294715
DPOGS201497	-2.143124
DPOGS201423	-0.527716
DPOGS201426	0.914388
DPOGS201542	-0.111528
DPOGS201510	-1.276599
DPOGS201422	-1.119351
DPOGS201419	-2.192138
DPOGS201490	-0.389213
DPOGS201501	-2.120394
DPOGS201418	-0.189411
DPOGS201540	-2.422072
DPOGS201544	-1.656924
DPOGS201462	-1.753530
DPOGS201437	-0.584354
DPOGS201435	-0.376753
DPOGS201415	-0.450160
DPOGS201452	-0.426889
DPOGS201486	0.550234
DPOGS201417	-1.164277
DPOGS201414	0.324948
DPOGS201476	2.076376
DPOGS201500	-0.553750
DPOGS201496	-1.544830
DPOGS201436	-0.474924
DPOGS201460	0.400972
DPOGS201457	-0.169186
DPOGS201474	1.850412
DPOGS201456	-0.973139
DPOGS201453	-2.178621
DPOGS201431	-0.701292
