gene.id	stat_value
DPOGS200001	1.102870
DPOGS200002	-0.942712
DPOGS200005	-0.819747
DPOGS200006	-0.830190
DPOGS200007	-1.267896
DPOGS200011	-0.511731
DPOGS200012	-2.131816
DPOGS200014	-0.625570
DPOGS200016	-1.379538
DPOGS200017	-1.286934
DPOGS200036	0.499751
DPOGS200037	-1.116894
DPOGS200039	-1.928891
DPOGS200040	-2.065706
DPOGS200043	-1.132205
DPOGS200045	-0.961086
DPOGS200047	-0.343936
DPOGS200050	-0.875174
DPOGS200051	-0.041640
DPOGS200053	0.584276
DPOGS200055	-1.048531
DPOGS200057	-1.681527
DPOGS200058	0.907800
DPOGS200059	-2.077570
DPOGS200060	-1.449349
DPOGS200061	-0.700671
DPOGS200062	-1.527995
DPOGS200064	-1.910167
DPOGS200065	-1.467859
DPOGS200066	-0.339288
DPOGS200067	-1.296533
DPOGS200069	-1.463606
DPOGS200070	-2.492958
DPOGS200071	-1.539079
DPOGS200073	-1.493738
DPOGS200074	-1.566782
DPOGS200075	-0.025918
DPOGS200076	-1.589063
DPOGS200077	0.290321
DPOGS200102	-0.479270
DPOGS200103	-1.569228
DPOGS200106	-0.356295
DPOGS200107	-0.041662
DPOGS200108	0.379831
DPOGS200109	-0.769680
DPOGS200110	0.819193
DPOGS200111	-1.406139
DPOGS200112	0.284417
DPOGS200113	-0.976151
DPOGS200116	-2.319478
DPOGS200117	-0.287185
DPOGS200118	-1.130748
DPOGS200121	-1.592066
DPOGS200123	-0.574292
DPOGS200124	0.666618
DPOGS200126	-1.195515
DPOGS200129	-1.570904
DPOGS200133	-0.870369
DPOGS200140	-0.848536
DPOGS200144	-1.559571
DPOGS200149	-0.164255
DPOGS200153	-0.627717
DPOGS200156	-0.060281
DPOGS200159	-1.459656
DPOGS200161	-1.616686
DPOGS200163	-0.462671
DPOGS200172	-1.276703
DPOGS200173	-1.484594
DPOGS200174	-1.346561
DPOGS200180	-1.098273
DPOGS200181	-1.325215
DPOGS200182	-0.746678
DPOGS200212	-0.960934
DPOGS200219	-0.494132
DPOGS200229	-0.871049
DPOGS200230	1.028665
DPOGS200235	-0.518116
DPOGS200236	-0.109828
DPOGS200237	0.080068
DPOGS200238	-0.528618
DPOGS200240	-0.691813
DPOGS200243	-0.477782
DPOGS200244	-1.491402
DPOGS200245	-0.960196
DPOGS200246	-0.125127
DPOGS200247	-1.264545
DPOGS200250	-1.338961
DPOGS200255	-0.147949
DPOGS200256	1.308702
DPOGS200264	-0.925886
DPOGS200265	-1.001690
DPOGS200266	-0.776300
DPOGS200267	-0.684928
DPOGS200270	-0.844119
DPOGS200271	-0.107453
DPOGS200272	-2.253745
DPOGS200274	-1.110865
DPOGS200279	-1.400250
DPOGS200290	-1.246253
DPOGS200291	-0.661444
DPOGS200294	-1.344658
DPOGS200295	-0.222052
DPOGS200297	-1.042653
DPOGS200298	0.039405
DPOGS200299	-1.171587
DPOGS200302	-1.783306
DPOGS200305	-1.906661
DPOGS200306	-0.318857
DPOGS200307	-1.486030
DPOGS200308	-1.176090
DPOGS200309	-0.916173
DPOGS200312	-0.504218
DPOGS200316	-0.126918
DPOGS200317	-1.163357
