gene.id	stat_value
DPOGS204424	-1.482879
DPOGS204463	0.062246
DPOGS204460	1.256633
DPOGS204423	-0.541570
DPOGS204418	-0.171140
DPOGS204422	0.263959
DPOGS204426	-0.763492
DPOGS204421	1.471636
DPOGS204419	-0.079164
DPOGS204387	2.132694
DPOGS204440	0.406446
DPOGS204433	1.089082
DPOGS204462	0.613306
DPOGS204420	0.188854
DPOGS204498	-0.398939
DPOGS204493	1.065895
DPOGS204413	-0.246563
DPOGS204499	-0.112021
DPOGS204428	0.614017
DPOGS204414	0.057467
DPOGS204436	0.816248
DPOGS204461	0.676989
DPOGS204378	-0.985942
DPOGS204393	1.728132
DPOGS204508	-0.831499
DPOGS204425	-0.100147
DPOGS204415	2.038298
DPOGS204465	-0.411503
DPOGS204377	-0.453480
DPOGS204469	-0.064712
DPOGS204392	0.631074
DPOGS204458	-0.064625
DPOGS204382	0.849321
DPOGS204496	1.262771
DPOGS204480	-0.079370
DPOGS204376	0.845931
DPOGS204483	0.619251
DPOGS204482	0.882674
DPOGS204473	-1.141056
DPOGS204470	1.136446
DPOGS204431	0.868061
DPOGS204487	1.794071
DPOGS204503	0.137421
DPOGS204474	-0.093485
DPOGS204381	0.530081
DPOGS204394	-0.097650
DPOGS204417	-0.346179
DPOGS204456	0.758480
DPOGS204455	1.264426
DPOGS204459	-1.341361
DPOGS204412	1.236149
DPOGS204497	0.735474
DPOGS204495	-0.920437
DPOGS204492	-0.371829
DPOGS204388	1.252099
DPOGS204379	0.296399
DPOGS204484	-0.125479
DPOGS204380	0.915099
DPOGS204454	0.981271
DPOGS204427	1.343620
DPOGS204385	0.825161
DPOGS204386	1.219142
DPOGS204506	-0.123227
DPOGS204432	1.746198
DPOGS204435	1.358122
DPOGS204434	0.529475
DPOGS204472	0.777673
DPOGS204486	-0.094001
DPOGS204437	0.519738
DPOGS204464	-0.532358
DPOGS204442	-0.312098
DPOGS204501	-0.103738
DPOGS204479	-0.554686
DPOGS204439	-0.855346
DPOGS204384	0.269530
DPOGS204416	-0.545026
DPOGS204494	1.588511
DPOGS204443	0.866469
DPOGS204411	0.283054
DPOGS204391	2.661298
DPOGS204389	1.273370
DPOGS204400	0.263311
DPOGS204488	1.446749
DPOGS204429	1.638622
DPOGS204481	-0.818936
DPOGS204410	-0.012042
DPOGS204457	1.406060
DPOGS204478	-0.071425
DPOGS204467	-0.505169
DPOGS204468	0.547051
DPOGS204466	1.657249
DPOGS204430	1.282000
DPOGS204390	1.256270
DPOGS204485	0.201457
DPOGS204438	0.273949
DPOGS204399	2.052594
DPOGS204441	-0.331153
DPOGS204453	1.474716
DPOGS204451	1.037109
DPOGS204507	-0.853342
DPOGS204452	1.430633
DPOGS204504	1.058954
DPOGS204395	-0.627911
DPOGS204502	1.073540
DPOGS204398	1.311271
DPOGS204375	1.881936
DPOGS204477	-0.054084
DPOGS204446	2.021907
DPOGS204476	0.743141
DPOGS204500	-0.839850
DPOGS204471	-0.067209
DPOGS204505	1.560563
DPOGS204404	-0.084903
DPOGS204383	0.563458
DPOGS204444	-1.797351
DPOGS204409	-0.140165
DPOGS204450	-0.579021
DPOGS204447	0.389445
DPOGS204402	-0.086835
DPOGS204401	-0.185821
DPOGS204406	-0.036307
DPOGS204449	2.312481
DPOGS204396	-0.256544
DPOGS204475	0.973666
DPOGS204490	0.141534
DPOGS204403	0.327890
DPOGS204489	0.978014
DPOGS204491	0.744081
DPOGS204448	1.065490
DPOGS204405	0.722923
DPOGS204407	-0.074726
DPOGS204445	0.024244
DPOGS204408	1.038249
DPOGS210949	1.859682
DPOGS210947	0.446909
DPOGS210946	-0.058106
DPOGS210992	0.297199
DPOGS210948	0.345500
DPOGS210974	-0.300791
DPOGS210959	0.809817
DPOGS210990	0.420752
DPOGS211006	2.365930
DPOGS210957	-0.551790
DPOGS210960	0.197685
DPOGS211027	0.824346
DPOGS211022	-0.416248
DPOGS210989	2.358597
DPOGS210991	-0.061205
DPOGS210972	1.723406
DPOGS210956	1.686707
DPOGS211026	1.183083
DPOGS210971	0.189029
DPOGS210988	-0.486195
DPOGS211007	0.160998
DPOGS211008	2.150403
DPOGS210945	0.534763
DPOGS210987	0.153794
DPOGS210942	-0.180218
DPOGS211028	-0.141744
DPOGS211001	-0.070963
DPOGS210951	0.166376
DPOGS210970	1.322067
DPOGS211019	1.094187
DPOGS211020	1.207845
DPOGS210998	1.041606
DPOGS210962	-0.519364
DPOGS210986	0.982656
DPOGS211000	1.614226
DPOGS210993	1.216082
DPOGS210955	2.024595
DPOGS210999	1.071868
DPOGS210967	0.252057
DPOGS211018	2.287282
DPOGS210973	-0.405519
DPOGS211021	2.135791
DPOGS210994	-0.428388
DPOGS210968	-0.321875
DPOGS210943	0.502511
DPOGS210944	1.665704
DPOGS210996	0.445784
DPOGS211029	-0.956760
DPOGS210954	0.948153
DPOGS210969	-0.135242
DPOGS210965	-0.309442
DPOGS211010	0.101703
DPOGS210964	1.826276
DPOGS210981	1.049359
DPOGS210941	-0.823398
DPOGS211015	0.432070
DPOGS210952	0.021792
DPOGS211016	1.548995
DPOGS211017	0.458657
DPOGS210963	1.035984
DPOGS210953	0.712415
DPOGS211023	1.716234
DPOGS210995	1.682259
DPOGS210997	1.446480
DPOGS210982	0.361175
DPOGS210940	0.967972
DPOGS210980	0.641206
DPOGS211012	1.064907
DPOGS211011	0.614606
DPOGS210950	0.290002
DPOGS211014	0.654398
DPOGS210961	-0.164708
DPOGS210983	2.339511
DPOGS210985	-0.048142
DPOGS211013	2.607935
DPOGS210975	1.250833
DPOGS210977	0.480522
DPOGS211009	1.222006
DPOGS210979	-0.276168
DPOGS210978	0.351191
DPOGS211024	2.162216
DPOGS201424	1.123274
DPOGS201547	0.927121
DPOGS201421	1.779712
DPOGS201425	1.374264
DPOGS201427	1.390328
DPOGS201548	-0.747244
DPOGS201416	-0.821688
DPOGS201420	1.106003
DPOGS201545	0.381808
DPOGS201543	1.279335
DPOGS201546	2.865511
DPOGS201537	-0.860776
DPOGS201498	1.648504
DPOGS201497	-0.190825
DPOGS201423	2.115455
DPOGS201426	0.231070
DPOGS201542	1.964891
DPOGS201510	1.729084
DPOGS201422	1.568799
DPOGS201419	1.294000
DPOGS201490	0.980134
DPOGS201501	0.786502
DPOGS201418	-0.333088
DPOGS201540	0.798677
DPOGS201544	0.552643
DPOGS201462	0.743682
DPOGS201437	-0.181794
DPOGS201435	1.041404
DPOGS201415	0.750024
DPOGS201452	1.677645
DPOGS201486	1.489954
DPOGS201417	0.223197
DPOGS201414	-0.377336
DPOGS201476	1.359448
DPOGS201500	0.794825
DPOGS201496	0.810607
DPOGS201436	1.019534
DPOGS201460	-0.139808
DPOGS201457	-1.539969
DPOGS201474	1.182855
DPOGS201456	0.827861
DPOGS201453	-0.088805
DPOGS201431	0.283431
DPOGS201539	2.243958
DPOGS201432	0.302199
DPOGS201508	1.756523
DPOGS201446	1.955887
DPOGS201473	1.415325
DPOGS201523	1.562500
DPOGS201491	-0.179997
DPOGS201468	-0.691455
DPOGS201429	-0.373713
DPOGS201455	-0.063766
DPOGS201487	-0.164336
DPOGS201440	0.759767
DPOGS201443	0.407744
DPOGS201430	-1.435958
DPOGS201470	0.086662
DPOGS201488	0.066145
DPOGS201541	0.125019
DPOGS201527	-0.179165
DPOGS201526	0.602191
DPOGS201522	-0.417931
DPOGS201434	-0.197376
DPOGS201459	2.360537
DPOGS201458	0.917705
DPOGS201454	1.331275
DPOGS201538	1.258887
DPOGS201495	-0.462612
DPOGS201519	1.299630
DPOGS201441	1.171808
DPOGS201507	-1.453550
DPOGS201525	1.561918
DPOGS201524	0.467816
DPOGS201520	0.516964
DPOGS201521	0.534026
DPOGS201477	1.925447
DPOGS201480	2.981675
DPOGS201472	-0.102217
DPOGS201412	2.542633
DPOGS201471	0.725238
DPOGS201467	-0.091339
DPOGS201405	0.622378
DPOGS201411	0.602426
DPOGS201439	-1.575564
DPOGS201506	1.503814
DPOGS201475	1.501312
DPOGS201413	1.437049
DPOGS201428	-1.860163
DPOGS201447	0.734149
DPOGS201483	1.502817
DPOGS201505	-0.630354
DPOGS201509	0.299574
DPOGS201403	1.447235
DPOGS201513	-0.831683
DPOGS201511	0.574844
DPOGS201433	1.657670
DPOGS201494	-0.647987
DPOGS201469	1.187679
DPOGS201448	0.454807
DPOGS201442	1.076708
DPOGS201408	-0.818803
DPOGS201514	-1.265370
DPOGS201404	0.910598
DPOGS201528	-0.528217
DPOGS201518	1.033201
DPOGS201465	0.810286
DPOGS201451	-0.176510
DPOGS201464	1.755616
DPOGS201512	0.692743
DPOGS201406	0.685216
DPOGS201533	2.044443
DPOGS201516	-1.444483
DPOGS201407	0.792125
DPOGS201445	-0.053455
DPOGS201479	1.616522
DPOGS201463	2.162436
DPOGS201485	0.393049
DPOGS201504	0.029766
DPOGS201502	-1.287399
DPOGS201499	1.184269
DPOGS201482	2.095849
DPOGS201535	1.539685
DPOGS201444	0.590425
DPOGS201492	-1.141106
DPOGS201481	1.684422
DPOGS201493	-0.525605
DPOGS201484	1.130265
DPOGS201438	-0.428910
DPOGS201534	0.060833
DPOGS201531	0.832649
DPOGS201529	-0.234728
DPOGS201532	0.784453
DPOGS201410	-0.121476
DPOGS201503	0.621367
DPOGS201517	2.616839
DPOGS201478	1.414235
DPOGS201450	1.963467
DPOGS201449	0.923357
DPOGS201530	-0.105089
DPOGS201409	0.003051
DPOGS211124	0.600613
DPOGS211211	0.968452
DPOGS211125	0.885358
DPOGS211123	1.313902
DPOGS211210	0.817094
DPOGS211085	2.435281
DPOGS211110	-0.751875
DPOGS211207	1.073522
DPOGS211084	1.700690
DPOGS211081	1.008932
DPOGS211096	0.251979
DPOGS211082	1.276245
DPOGS211219	2.127194
DPOGS211208	1.973227
DPOGS211079	1.190499
DPOGS211160	1.118180
DPOGS211163	-1.456685
DPOGS211122	0.942371
DPOGS211095	1.654942
DPOGS211162	1.075631
DPOGS211094	0.336246
DPOGS211159	0.937485
DPOGS211126	0.691097
DPOGS211206	2.432639
DPOGS211135	1.707067
DPOGS211097	1.871162
DPOGS211077	2.499036
DPOGS211118	0.105072
DPOGS211078	-0.521267
DPOGS211201	0.877158
DPOGS211093	2.128693
DPOGS211157	0.969451
DPOGS211175	0.925201
DPOGS211188	0.276869
DPOGS211150	0.218010
DPOGS211165	2.091957
DPOGS211086	1.211943
DPOGS211192	-0.052901
DPOGS211128	-0.974834
DPOGS211183	1.509564
DPOGS211117	0.276942
DPOGS211131	0.245851
DPOGS211119	-0.029564
DPOGS211205	1.758311
DPOGS211134	1.278707
DPOGS211191	1.297796
DPOGS211121	0.281566
DPOGS211176	0.681478
DPOGS211136	-0.150812
DPOGS211166	1.368216
DPOGS211127	1.162339
DPOGS211182	0.727861
DPOGS211198	-0.223421
DPOGS211088	0.401164
DPOGS211076	0.924236
DPOGS211171	0.601616
DPOGS211172	-0.562603
DPOGS211158	1.332665
DPOGS211156	0.385145
DPOGS211218	1.354070
DPOGS211108	0.746668
DPOGS211109	1.002940
DPOGS211080	1.627710
DPOGS211209	-1.829864
DPOGS211075	1.342160
DPOGS211168	1.319494
DPOGS211101	0.676774
DPOGS211130	0.347854
DPOGS211186	1.036717
DPOGS211145	2.576031
DPOGS211132	-0.441682
DPOGS211174	1.079027
DPOGS211190	1.623515
DPOGS211161	1.715753
DPOGS211220	1.465900
DPOGS211193	0.810804
DPOGS211164	1.046090
DPOGS211167	1.622812
DPOGS211100	1.302714
DPOGS211113	0.623356
DPOGS211074	1.200697
DPOGS211116	1.762288
DPOGS211203	1.607782
DPOGS211120	1.664755
DPOGS211154	0.430982
DPOGS211155	-0.790251
DPOGS211133	1.347297
DPOGS211148	0.576310
DPOGS211149	2.323154
DPOGS211221	0.953843
DPOGS211181	0.471858
DPOGS211073	0.122396
DPOGS211138	0.298581
DPOGS211087	1.135866
DPOGS211213	-1.437303
DPOGS211089	0.000381
DPOGS211090	3.438773
DPOGS211173	1.504550
DPOGS211092	0.745194
DPOGS211107	-0.894846
DPOGS211153	0.577696
DPOGS211230	-0.643505
DPOGS211147	1.184671
DPOGS211177	-0.928969
DPOGS211137	-0.112565
