name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS205123	DPSCF300471	26018	31915	DPSCF300471:26018-31915	5897	0	rc	N/A	N/A	1
DPOGS214419	DPSCF300069	345872	348585	DPSCF300069:345872-348585	2713	313957	f	N	N	0
DPOGS214391	DPSCF300069	616128	619132	DPSCF300069:616128-619132	3004	584213	rc	Y	N	0
DPOGS214429	DPSCF300069	550318	555985	DPSCF300069:550318-555985	5667	518403	f	Y	N	0
DPOGS214393	DPSCF300069	540387	543151	DPSCF300069:540387-543151	2764	508472	rc	N	N	0
DPOGS214430	DPSCF300069	563953	580311	DPSCF300069:563953-580311	16358	532038	f	N	N	0
DPOGS214417	DPSCF300069	234792	237531	DPSCF300069:234792-237531	2739	202877	f	N	N	0
DPOGS214403	DPSCF300069	43842	84499	DPSCF300069:43842-84499	40657	11927	rc	N	Y	0
DPOGS214405	DPSCF300069	818	7370	DPSCF300069:818-7370	6552	18648	rc	Y	Y	0
DPOGS214392	DPSCF300069	614090	614934	DPSCF300069:614090-614934	844	582175	rc	N	N	0
DPOGS214432	DPSCF300069	586773	611827	DPSCF300069:586773-611827	25054	554858	f	N	N	0
DPOGS214433	DPSCF300069	624829	629252	DPSCF300069:624829-629252	4423	592914	f	Y	N	0
DPOGS214431	DPSCF300069	581323	582913	DPSCF300069:581323-582913	1590	549408	f	N	N	0
DPOGS214418	DPSCF300069	264989	271465	DPSCF300069:264989-271465	6476	233074	f	Y	N	0
DPOGS214412	DPSCF300069	130953	139274	DPSCF300069:130953-139274	8321	99038	f	Y	N	0
DPOGS214411	DPSCF300069	124315	128739	DPSCF300069:124315-128739	4424	92400	f	Y	N	0
DPOGS214404	DPSCF300069	41102	42771	DPSCF300069:41102-42771	1669	9187	rc	N	Y	0
DPOGS214394	DPSCF300069	475460	483891	DPSCF300069:475460-483891	8431	443545	rc	Y	N	0
DPOGS214416	DPSCF300069	213434	231589	DPSCF300069:213434-231589	18155	181519	f	N	N	0
DPOGS214428	DPSCF300069	532441	539568	DPSCF300069:532441-539568	7127	500526	f	Y	N	0
DPOGS214427	DPSCF300069	525182	525585	DPSCF300069:525182-525585	403	493267	f	N	N	0
DPOGS214424	DPSCF300069	477102	481309	DPSCF300069:477102-481309	4207	445187	f	Y	N	0
DPOGS214398	DPSCF300069	241326	245357	DPSCF300069:241326-245357	4031	209411	rc	Y	N	0
DPOGS214420	DPSCF300069	373663	374555	DPSCF300069:373663-374555	892	341748	f	N	N	0
DPOGS214421	DPSCF300069	382684	388606	DPSCF300069:382684-388606	5922	350769	f	Y	N	0
DPOGS214414	DPSCF300069	173675	177451	DPSCF300069:173675-177451	3776	141760	f	Y	N	0
DPOGS214401	DPSCF300069	156671	165233	DPSCF300069:156671-165233	8562	124756	rc	Y	N	0
DPOGS214396	DPSCF300069	291861	294510	DPSCF300069:291861-294510	2649	259946	rc	N	N	0
DPOGS214436	DPSCF300069	666886	675721	DPSCF300069:666886-675721	8835	634971	f	Y	N	0
