name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS202626	DPSCF300140	616013	618722	DPSCF300140:616013-618722	2709	0	f	N/A	N/A	1
DPOGS202602	DPSCF300140	402121	407463	DPSCF300140:402121-407463	5342	208550	rc	Y	N	0
DPOGS202598	DPSCF300140	475246	476075	DPSCF300140:475246-476075	829	139938	rc	N	N	0
DPOGS202609	DPSCF300140	35048	45506	DPSCF300140:35048-45506	10458	570507	rc	N	N	0
DPOGS202619	DPSCF300140	421844	422948	DPSCF300140:421844-422948	1104	193065	f	N	N	0
DPOGS202616	DPSCF300140	380712	381538	DPSCF300140:380712-381538	826	234475	f	N	N	0
DPOGS202601	DPSCF300140	408407	410908	DPSCF300140:408407-410908	2501	205105	rc	Y	N	0
DPOGS202607	DPSCF300140	80612	85900	DPSCF300140:80612-85900	5288	530113	rc	Y	N	0
DPOGS202604	DPSCF300140	265567	266863	DPSCF300140:265567-266863	1296	349150	rc	Y	N	0
DPOGS202605	DPSCF300140	194285	205467	DPSCF300140:194285-205467	11182	410546	rc	N	N	0
DPOGS202597	DPSCF300140	483636	488639	DPSCF300140:483636-488639	5003	127374	rc	Y	N	0
DPOGS202618	DPSCF300140	412187	413943	DPSCF300140:412187-413943	1756	202070	f	Y	N	0
DPOGS202610	DPSCF300140	6169	30615	DPSCF300140:6169-30615	24446	585398	f	N	N	0
DPOGS202600	DPSCF300140	413973	418719	DPSCF300140:413973-418719	4746	197294	rc	Y	N	0
DPOGS202612	DPSCF300140	209982	210292	DPSCF300140:209982-210292	310	405721	f	N	N	0
DPOGS202624	DPSCF300140	457933	465477	DPSCF300140:457933-465477	7544	150536	f	N	N	0
DPOGS202606	DPSCF300140	150424	152448	DPSCF300140:150424-152448	2024	463565	rc	Y	N	0
DPOGS202622	DPSCF300140	430250	432531	DPSCF300140:430250-432531	2281	183482	f	Y	N	0
DPOGS202614	DPSCF300140	279614	285090	DPSCF300140:279614-285090	5476	330923	f	N	N	0
DPOGS202621	DPSCF300140	426522	426740	DPSCF300140:426522-426740	218	189273	f	N	N	0
DPOGS202613	DPSCF300140	232546	245403	DPSCF300140:232546-245403	12857	370610	f	N	N	0
DPOGS202611	DPSCF300140	189010	194133	DPSCF300140:189010-194133	5123	421880	f	Y	N	0
DPOGS202599	DPSCF300140	467516	470472	DPSCF300140:467516-470472	2956	145541	rc	Y	N	0
DPOGS202608	DPSCF300140	74948	75709	DPSCF300140:74948-75709	761	540304	rc	N	N	0
DPOGS202617	DPSCF300140	400556	402061	DPSCF300140:400556-402061	1505	213952	f	Y	N	0
DPOGS202603	DPSCF300140	343958	353971	DPSCF300140:343958-353971	10013	262042	rc	N	N	0
DPOGS202620	DPSCF300140	424512	425480	DPSCF300140:424512-425480	968	190533	f	N	N	0
DPOGS202623	DPSCF300140	433041	445637	DPSCF300140:433041-445637	12596	170376	f	N	N	0
