name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS206217	DPSCF300334	224030	227330	DPSCF300334:224030-227330	3300	0	rc	N/A	N/A	1
DPOGS206227	DPSCF300334	70679	73584	DPSCF300334:70679-73584	2905	150446	f	Y	N	0
DPOGS206232	DPSCF300334	105022	107667	DPSCF300334:105022-107667	2645	116363	f	Y	N	0
DPOGS206233	DPSCF300334	109601	110830	DPSCF300334:109601-110830	1229	113200	f	N	N	0
DPOGS206222	DPSCF300334	157521	170056	DPSCF300334:157521-170056	12535	53974	rc	N	N	0
DPOGS206229	DPSCF300334	76627	78235	DPSCF300334:76627-78235	1608	145795	f	N	N	0
DPOGS206230	DPSCF300334	85230	92709	DPSCF300334:85230-92709	7479	131321	f	N	N	0
DPOGS206234	DPSCF300334	113282	116536	DPSCF300334:113282-116536	3254	107494	f	Y	N	0
DPOGS206218	DPSCF300334	215570	222517	DPSCF300334:215570-222517	6947	1513	rc	N	Y	0
DPOGS206228	DPSCF300334	73992	76123	DPSCF300334:73992-76123	2131	147907	f	Y	N	0
DPOGS206215	DPSCF300334	272688	273629	DPSCF300334:272688-273629	941	45358	rc	N	Y	0
DPOGS206236	DPSCF300334	200960	202249	DPSCF300334:200960-202249	1289	21781	f	N	Y	0
DPOGS206221	DPSCF300334	177605	182889	DPSCF300334:177605-182889	5284	41141	rc	Y	Y	0
DPOGS206219	DPSCF300334	202383	207829	DPSCF300334:202383-207829	5446	16201	rc	Y	Y	0
DPOGS206216	DPSCF300334	263754	268007	DPSCF300334:263754-268007	4253	36424	rc	Y	Y	0
DPOGS206226	DPSCF300334	367	11032	DPSCF300334:367-11032	10665	212998	rc	N	N	0
DPOGS206220	DPSCF300334	186986	192592	DPSCF300334:186986-192592	5606	31438	rc	Y	Y	0
DPOGS206235	DPSCF300334	123387	133462	DPSCF300334:123387-133462	10075	90568	f	N	N	0
DPOGS206223	DPSCF300334	146191	151214	DPSCF300334:146191-151214	5023	72816	rc	Y	N	0
DPOGS206237	DPSCF300334	209499	214638	DPSCF300334:209499-214638	5139	9392	f	Y	Y	0
DPOGS206238	DPSCF300334	232927	263036	DPSCF300334:232927-263036	30109	5597	f	N	Y	0
DPOGS206231	DPSCF300334	93516	99803	DPSCF300334:93516-99803	6287	124227	f	Y	N	0
