name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS202826	DPSCF300018	573451	582803	DPSCF300018:573451-582803	9352	0	f	N/A	N/A	1
DPOGS202771	DPSCF300018	1077719	1078212	DPSCF300018:1077719-1078212	493	494916	rc	N	N	0
DPOGS202809	DPSCF300018	230796	234031	DPSCF300018:230796-234031	3235	339420	rc	N	N	0
DPOGS202858	DPSCF300018	1180836	1183490	DPSCF300018:1180836-1183490	2654	598033	f	N	N	0
DPOGS202767	DPSCF300018	1164882	1166623	DPSCF300018:1164882-1166623	1741	582079	rc	N	N	0
DPOGS202859	DPSCF300018	1198955	1199583	DPSCF300018:1198955-1199583	628	616152	f	N	N	0
DPOGS202855	DPSCF300018	1154251	1163146	DPSCF300018:1154251-1163146	8895	571448	f	Y	N	0
DPOGS202862	DPSCF300018	1292177	1297690	DPSCF300018:1292177-1297690	5513	709374	f	Y	N	0
DPOGS202849	DPSCF300018	1079018	1080848	DPSCF300018:1079018-1080848	1830	496215	f	N	N	0
DPOGS202807	DPSCF300018	251277	258716	DPSCF300018:251277-258716	7439	314735	rc	Y	N	0
DPOGS202770	DPSCF300018	1083811	1085995	DPSCF300018:1083811-1085995	2184	501008	rc	N	N	0
DPOGS202808	DPSCF300018	242100	249725	DPSCF300018:242100-249725	7625	323726	rc	Y	N	0
DPOGS202861	DPSCF300018	1245311	1249354	DPSCF300018:1245311-1249354	4043	662508	f	N	N	0
DPOGS202847	DPSCF300018	1068225	1071944	DPSCF300018:1068225-1071944	3719	485422	f	N	N	0
DPOGS202810	DPSCF300018	216309	220985	DPSCF300018:216309-220985	4676	352466	rc	Y	N	0
DPOGS202854	DPSCF300018	1146530	1147441	DPSCF300018:1146530-1147441	911	563727	f	N	N	0
DPOGS202857	DPSCF300018	1175426	1178107	DPSCF300018:1175426-1178107	2681	592623	f	N	N	0
DPOGS202812	DPSCF300018	163753	165202	DPSCF300018:163753-165202	1449	408249	f	N	N	0
DPOGS202797	DPSCF300018	557928	568730	DPSCF300018:557928-568730	10802	4721	rc	Y	Y	0
DPOGS202850	DPSCF300018	1081134	1083379	DPSCF300018:1081134-1083379	2245	498331	f	N	N	0
DPOGS202867	DPSCF300018	1340739	1343950	DPSCF300018:1340739-1343950	3211	757936	f	N	N	0
DPOGS202795	DPSCF300018	680360	697819	DPSCF300018:680360-697819	17459	97557	rc	Y	N	0
