name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS200017	DPSCF300225	194542	199629	DPSCF300225:194542-199629	5087	0	f	N/A	N/A	1
DPOGS204424	DPSCF300002	500755	503948	DPSCF300002:500755-503948	3193	301126	rc	Y	N	0
DPOGS204463	DPSCF300002	445988	452782	DPSCF300002:445988-452782	6794	246359	f	Y	N	0
DPOGS204460	DPSCF300002	403682	406272	DPSCF300002:403682-406272	2590	204053	f	Y	N	0
DPOGS204423	DPSCF300002	526728	531282	DPSCF300002:526728-531282	4554	327099	rc	Y	N	0
DPOGS204418	DPSCF300002	566166	570203	DPSCF300002:566166-570203	4037	366537	rc	Y	N	0
DPOGS204422	DPSCF300002	539392	540625	DPSCF300002:539392-540625	1233	339763	rc	N	N	0
DPOGS204426	DPSCF300002	459039	460328	DPSCF300002:459039-460328	1289	259410	rc	N	N	0
DPOGS204421	DPSCF300002	543981	544425	DPSCF300002:543981-544425	444	344352	rc	N	N	0
DPOGS204419	DPSCF300002	563951	564605	DPSCF300002:563951-564605	654	364322	rc	N	N	0
DPOGS204387	DPSCF300002	1547737	1556445	DPSCF300002:1547737-1556445	8708	1348108	rc	Y	N	0
DPOGS204440	DPSCF300002	27668	33296	DPSCF300002:27668-33296	5628	161246	rc	Y	N	0
DPOGS204433	DPSCF300002	252105	259152	DPSCF300002:252105-259152	7047	52476	rc	Y	N	0
DPOGS204462	DPSCF300002	434777	437416	DPSCF300002:434777-437416	2639	235148	f	Y	N	0
DPOGS204420	DPSCF300002	555963	559455	DPSCF300002:555963-559455	3492	356334	rc	Y	N	0
DPOGS204498	DPSCF300002	1508502	1510272	DPSCF300002:1508502-1510272	1770	1308873	f	N	N	0
DPOGS204493	DPSCF300002	1331314	1331802	DPSCF300002:1331314-1331802	488	1131685	f	N	N	0
DPOGS204413	DPSCF300002	620822	631043	DPSCF300002:620822-631043	10221	421193	rc	N	N	0
DPOGS204499	DPSCF300002	1512966	1514131	DPSCF300002:1512966-1514131	1165	1313337	f	N	N	0
DPOGS204428	DPSCF300002	399012	401049	DPSCF300002:399012-401049	2037	199383	rc	N	N	0
DPOGS204414	DPSCF300002	605167	609805	DPSCF300002:605167-609805	4638	405538	rc	Y	N	0
DPOGS204436	DPSCF300002	185647	186182	DPSCF300002:185647-186182	535	8360	rc	N	Y	0
DPOGS204461	DPSCF300002	408780	416455	DPSCF300002:408780-416455	7675	209151	f	Y	N	0
DPOGS204378	DPSCF300002	1751150	1756730	DPSCF300002:1751150-1756730	5580	1551521	rc	Y	N	0
DPOGS204393	DPSCF300002	1464928	1475097	DPSCF300002:1464928-1475097	10169	1265299	rc	Y	N	0
DPOGS204508	DPSCF300002	1811900	1817809	DPSCF300002:1811900-1817809	5909	1612271	f	Y	N	0
