name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS206224	DPSCF300334	134702	140422	DPSCF300334:134702-140422	5720	0	rc	N/A	N/A	1
DPOGS206227	DPSCF300334	70679	73584	DPSCF300334:70679-73584	2905	61118	f	Y	N	0
DPOGS206232	DPSCF300334	105022	107667	DPSCF300334:105022-107667	2645	27035	f	N	Y	0
DPOGS206233	DPSCF300334	109601	110830	DPSCF300334:109601-110830	1229	23872	f	N	Y	0
DPOGS206222	DPSCF300334	157521	170056	DPSCF300334:157521-170056	12535	17099	rc	N	Y	0
DPOGS206229	DPSCF300334	76627	78235	DPSCF300334:76627-78235	1608	56467	f	N	N	0
DPOGS206230	DPSCF300334	85230	92709	DPSCF300334:85230-92709	7479	41993	f	Y	Y	0
DPOGS206234	DPSCF300334	113282	116536	DPSCF300334:113282-116536	3254	18166	f	Y	Y	0
DPOGS206218	DPSCF300334	215570	222517	DPSCF300334:215570-222517	6947	75148	rc	Y	N	0
DPOGS206228	DPSCF300334	73992	76123	DPSCF300334:73992-76123	2131	58579	f	N	N	0
DPOGS206215	DPSCF300334	272688	273629	DPSCF300334:272688-273629	941	132266	rc	N	N	0
DPOGS206236	DPSCF300334	200960	202249	DPSCF300334:200960-202249	1289	60538	f	N	N	0
DPOGS206221	DPSCF300334	177605	182889	DPSCF300334:177605-182889	5284	37183	rc	Y	Y	0
DPOGS206219	DPSCF300334	202383	207829	DPSCF300334:202383-207829	5446	61961	rc	Y	N	0
DPOGS206216	DPSCF300334	263754	268007	DPSCF300334:263754-268007	4253	123332	rc	Y	N	0
DPOGS206226	DPSCF300334	367	11032	DPSCF300334:367-11032	10665	123670	rc	Y	N	0
DPOGS206220	DPSCF300334	186986	192592	DPSCF300334:186986-192592	5606	46564	rc	Y	Y	0
DPOGS206235	DPSCF300334	123387	133462	DPSCF300334:123387-133462	10075	1240	f	Y	Y	0
DPOGS206223	DPSCF300334	146191	151214	DPSCF300334:146191-151214	5023	5769	rc	Y	Y	0
DPOGS206237	DPSCF300334	209499	214638	DPSCF300334:209499-214638	5139	69077	f	Y	N	0
DPOGS206238	DPSCF300334	232927	263036	DPSCF300334:232927-263036	30109	92505	f	N	N	0
DPOGS206231	DPSCF300334	93516	99803	DPSCF300334:93516-99803	6287	34899	f	Y	Y	0
