name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS203759	DPSCF300010	92305	97844	DPSCF300010:92305-97844	5539	0	f	N/A	N/A	1
DPOGS203805	DPSCF300010	1743762	1744317	DPSCF300010:1743762-1744317	555	1645918	f	N	N	0
DPOGS203766	DPSCF300010	438213	465576	DPSCF300010:438213-465576	27363	340369	f	N	N	0
DPOGS203639	DPSCF300010	3497531	3500521	DPSCF300010:3497531-3500521	2990	3399687	rc	Y	N	0
DPOGS203641	DPSCF300010	3484485	3494596	DPSCF300010:3484485-3494596	10111	3386641	rc	Y	N	0
DPOGS203637	DPSCF300010	3508294	3525579	DPSCF300010:3508294-3525579	17285	3410450	rc	N	N	0
DPOGS203767	DPSCF300010	522693	526885	DPSCF300010:522693-526885	4192	424849	f	Y	N	0
DPOGS203705	DPSCF300010	1559137	1559270	DPSCF300010:1559137-1559270	133	1461293	rc	N	N	0
DPOGS203638	DPSCF300010	3501502	3505048	DPSCF300010:3501502-3505048	3546	3403658	rc	Y	N	0
DPOGS203777	DPSCF300010	704981	713629	DPSCF300010:704981-713629	8648	607137	f	Y	N	0
DPOGS203642	DPSCF300010	3479041	3479946	DPSCF300010:3479041-3479946	905	3381197	rc	N	N	0
DPOGS203678	DPSCF300010	2202492	2203038	DPSCF300010:2202492-2203038	546	2104648	rc	N	N	0
DPOGS203676	DPSCF300010	2229354	2247958	DPSCF300010:2229354-2247958	18604	2131510	rc	N	N	0
DPOGS203770	DPSCF300010	618986	622331	DPSCF300010:618986-622331	3345	521142	f	Y	N	0
DPOGS203646	DPSCF300010	3322464	3323153	DPSCF300010:3322464-3323153	689	3224620	rc	N	N	0
DPOGS203649	DPSCF300010	3142554	3154410	DPSCF300010:3142554-3154410	11856	3044710	rc	N	N	0
DPOGS203782	DPSCF300010	937073	938710	DPSCF300010:937073-938710	1637	839229	f	N	N	0
DPOGS203648	DPSCF300010	3259129	3260453	DPSCF300010:3259129-3260453	1324	3161285	rc	N	N	0
DPOGS203636	DPSCF300010	3539592	3539877	DPSCF300010:3539592-3539877	285	3441748	rc	N	N	0
DPOGS203769	DPSCF300010	590574	612735	DPSCF300010:590574-612735	22161	492730	f	N	N	0
DPOGS203837	DPSCF300010	2655040	2660728	DPSCF300010:2655040-2660728	5688	2557196	f	Y	N	0
DPOGS203765	DPSCF300010	412757	434131	DPSCF300010:412757-434131	21374	314913	f	N	N	0
DPOGS203793	DPSCF300010	1579878	1581652	DPSCF300010:1579878-1581652	1774	1482034	f	N	N	0
DPOGS203832	DPSCF300010	2550820	2555914	DPSCF300010:2550820-2555914	5094	2452976	f	Y	N	0
DPOGS203640	DPSCF300010	3494599	3496553	DPSCF300010:3494599-3496553	1954	3396755	rc	N	N	0
DPOGS203675	DPSCF300010	2257241	2267595	DPSCF300010:2257241-2267595	10354	2159397	rc	Y	N	0
DPOGS203853	DPSCF300010	3287582	3288826	DPSCF300010:3287582-3288826	1244	3189738	f	N	N	0
DPOGS203717	DPSCF300010	1176959	1178274	DPSCF300010:1176959-1178274	1315	1079115	rc	N	N	0
DPOGS203810	DPSCF300010	2033957	2041590	DPSCF300010:2033957-2041590	7633	1936113	f	Y	N	0
DPOGS203762	DPSCF300010	325246	345512	DPSCF300010:325246-345512	20266	227402	f	N	N	0
DPOGS203792	DPSCF300010	1569073	1576991	DPSCF300010:1569073-1576991	7918	1471229	f	Y	N	0
DPOGS203644	DPSCF300010	3416500	3417706	DPSCF300010:3416500-3417706	1206	3318656	rc	N	N	0
DPOGS203775	DPSCF300010	694848	699357	DPSCF300010:694848-699357	4509	597004	f	Y	N	0
DPOGS203811	DPSCF300010	2043553	2045855	DPSCF300010:2043553-2045855	2302	1945709	f	N	N	0
DPOGS203652	DPSCF300010	2843657	2865716	DPSCF300010:2843657-2865716	22059	2745813	rc	N	N	0
DPOGS203804	DPSCF300010	1725305	1734110	DPSCF300010:1725305-1734110	8805	1627461	f	Y	N	0
DPOGS203768	DPSCF300010	526926	533880	DPSCF300010:526926-533880	6954	429082	f	Y	N	0
