name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS215274	DPSCF300047	515669	521336	DPSCF300047:515669-521336	5667	0	f	N/A	N/A	1
DPOGS215242	DPSCF300047	543343	547583	DPSCF300047:543343-547583	4240	22007	rc	Y	Y	0
DPOGS215247	DPSCF300047	451926	453579	DPSCF300047:451926-453579	1653	62090	rc	N	N	0
DPOGS215243	DPSCF300047	539149	541863	DPSCF300047:539149-541863	2714	17813	rc	N	Y	0
DPOGS215246	DPSCF300047	454623	476147	DPSCF300047:454623-476147	21524	39522	rc	N	Y	0
DPOGS215251	DPSCF300047	389979	391932	DPSCF300047:389979-391932	1953	123737	rc	N	N	0
DPOGS215261	DPSCF300047	101	1799	DPSCF300047:101-1799	1698	513870	f	N	N	0
DPOGS215248	DPSCF300047	434023	445885	DPSCF300047:434023-445885	11862	69784	rc	N	N	0
DPOGS215250	DPSCF300047	418097	418648	DPSCF300047:418097-418648	551	97021	rc	N	N	0
DPOGS215256	DPSCF300047	247034	247783	DPSCF300047:247034-247783	749	267886	rc	N	N	0
DPOGS215269	DPSCF300047	446917	450516	DPSCF300047:446917-450516	3599	65153	f	Y	N	0
DPOGS215253	DPSCF300047	268797	269450	DPSCF300047:268797-269450	653	246219	rc	N	N	0
DPOGS215249	DPSCF300047	420171	420722	DPSCF300047:420171-420722	551	94947	rc	N	N	0
DPOGS215260	DPSCF300047	2082	2847	DPSCF300047:2082-2847	765	512822	rc	N	N	0
DPOGS215273	DPSCF300047	507905	511700	DPSCF300047:507905-511700	3795	3969	f	Y	Y	0
DPOGS215244	DPSCF300047	485923	486733	DPSCF300047:485923-486733	810	28936	rc	N	Y	0
DPOGS215267	DPSCF300047	203499	203828	DPSCF300047:203499-203828	329	311841	f	N	N	0
DPOGS215277	DPSCF300047	549143	561649	DPSCF300047:549143-561649	12506	27807	f	N	Y	0
DPOGS215278	DPSCF300047	566504	583392	DPSCF300047:566504-583392	16888	45168	f	N	Y	0
DPOGS215263	DPSCF300047	11739	14331	DPSCF300047:11739-14331	2592	501338	f	N	N	0
DPOGS215272	DPSCF300047	495360	505575	DPSCF300047:495360-505575	10215	10094	f	Y	Y	0
DPOGS215281	DPSCF300047	804716	817028	DPSCF300047:804716-817028	12312	283380	f	N	N	0
DPOGS215282	DPSCF300047	845184	853594	DPSCF300047:845184-853594	8410	323848	f	Y	N	0
DPOGS215270	DPSCF300047	453605	454422	DPSCF300047:453605-454422	817	61247	f	N	N	0
DPOGS215265	DPSCF300047	21071	28734	DPSCF300047:21071-28734	7663	486935	f	Y	N	0
DPOGS215240	DPSCF300047	703212	729241	DPSCF300047:703212-729241	26029	181876	rc	N	N	0
DPOGS215241	DPSCF300047	586603	588035	DPSCF300047:586603-588035	1432	65267	rc	N	N	0
DPOGS215254	DPSCF300047	260839	263915	DPSCF300047:260839-263915	3076	251754	rc	Y	N	0
DPOGS215257	DPSCF300047	174916	179770	DPSCF300047:174916-179770	4854	335899	rc	Y	N	0
DPOGS215276	DPSCF300047	532064	534230	DPSCF300047:532064-534230	2166	10728	f	N	Y	0
DPOGS215245	DPSCF300047	476356	482999	DPSCF300047:476356-482999	6643	32670	rc	Y	Y	0
DPOGS215259	DPSCF300047	6242	8162	DPSCF300047:6242-8162	1920	507507	rc	N	N	0
DPOGS215271	DPSCF300047	487541	487838	DPSCF300047:487541-487838	297	27831	f	N	Y	0
DPOGS215279	DPSCF300047	657422	657889	DPSCF300047:657422-657889	467	136086	f	N	N	0
DPOGS215280	DPSCF300047	657991	665351	DPSCF300047:657991-665351	7360	136655	f	Y	N	0
DPOGS215255	DPSCF300047	258040	258789	DPSCF300047:258040-258789	749	256880	rc	N	N	0
DPOGS215239	DPSCF300047	822062	832626	DPSCF300047:822062-832626	10564	300726	rc	Y	N	0
DPOGS215238	DPSCF300047	832747	839803	DPSCF300047:832747-839803	7056	311411	rc	Y	N	0
DPOGS215258	DPSCF300047	151039	154208	DPSCF300047:151039-154208	3169	361461	rc	Y	N	0
DPOGS215275	DPSCF300047	525473	529740	DPSCF300047:525473-529740	4267	4137	f	Y	Y	0
