name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS200403	DPSCF300236	563769	576140	DPSCF300236:563769-576140	12371	0	rc	N/A	N/A	1
DPOGS200417	DPSCF300236	395088	402004	DPSCF300236:395088-402004	6916	161765	rc	Y	N	0
DPOGS200425	DPSCF300236	86963	88221	DPSCF300236:86963-88221	1258	475548	rc	N	N	0
DPOGS200419	DPSCF300236	294929	297333	DPSCF300236:294929-297333	2404	266436	rc	N	N	0
DPOGS200444	DPSCF300236	534118	535031	DPSCF300236:534118-535031	913	28738	f	N	Y	0
DPOGS200418	DPSCF300236	392142	394994	DPSCF300236:392142-394994	2852	168775	rc	N	N	0
DPOGS200422	DPSCF300236	137373	149513	DPSCF300236:137373-149513	12140	414256	rc	Y	N	0
DPOGS200443	DPSCF300236	483883	510591	DPSCF300236:483883-510591	26708	53178	f	N	N	0
DPOGS200416	DPSCF300236	402444	403841	DPSCF300236:402444-403841	1397	159928	rc	N	N	0
DPOGS200415	DPSCF300236	414670	415537	DPSCF300236:414670-415537	867	148232	rc	N	N	0
DPOGS200442	DPSCF300236	456030	458555	DPSCF300236:456030-458555	2525	105214	f	N	N	0
DPOGS200423	DPSCF300236	102070	102802	DPSCF300236:102070-102802	732	460967	rc	N	N	0
DPOGS200421	DPSCF300236	260174	272899	DPSCF300236:260174-272899	12725	290870	rc	Y	N	0
DPOGS200432	DPSCF300236	53282	55369	DPSCF300236:53282-55369	2087	508400	f	N	N	0
DPOGS200438	DPSCF300236	386040	389788	DPSCF300236:386040-389788	3748	173981	f	N	N	0
DPOGS200435	DPSCF300236	219379	220339	DPSCF300236:219379-220339	960	343430	f	N	N	0
DPOGS200436	DPSCF300236	343686	344225	DPSCF300236:343686-344225	539	219544	f	N	N	0
DPOGS200441	DPSCF300236	447611	448433	DPSCF300236:447611-448433	822	115336	f	N	N	0
DPOGS200434	DPSCF300236	95785	101181	DPSCF300236:95785-101181	5396	462588	f	N	N	0
DPOGS200433	DPSCF300236	84916	85733	DPSCF300236:84916-85733	817	478036	f	N	N	0
DPOGS200440	DPSCF300236	433964	435773	DPSCF300236:433964-435773	1809	127996	f	N	N	0
DPOGS200405	DPSCF300236	556033	556437	DPSCF300236:556033-556437	404	7332	rc	N	Y	0
DPOGS200401	DPSCF300236	582496	584196	DPSCF300236:582496-584196	1700	6356	rc	N	Y	0
DPOGS200413	DPSCF300236	422439	422732	DPSCF300236:422439-422732	293	141037	rc	N	N	0
DPOGS200409	DPSCF300236	511974	522264	DPSCF300236:511974-522264	10290	41505	rc	Y	Y	0
DPOGS200437	DPSCF300236	369390	377773	DPSCF300236:369390-377773	8383	185996	f	Y	N	0
DPOGS200445	DPSCF300236	537848	553190	DPSCF300236:537848-553190	15342	10579	f	Y	Y	0
DPOGS200424	DPSCF300236	89527	94936	DPSCF300236:89527-94936	5409	468833	rc	N	N	0
DPOGS200427	DPSCF300236	43770	52300	DPSCF300236:43770-52300	8530	511469	rc	Y	N	0
DPOGS200439	DPSCF300236	404693	412012	DPSCF300236:404693-412012	7319	151757	f	Y	N	0
DPOGS200407	DPSCF300236	528637	533214	DPSCF300236:528637-533214	4577	30555	rc	N	Y	0
DPOGS200406	DPSCF300236	535605	536771	DPSCF300236:535605-536771	1166	26998	rc	N	Y	0
DPOGS200414	DPSCF300236	415948	416712	DPSCF300236:415948-416712	764	147057	rc	N	N	0
DPOGS200408	DPSCF300236	525845	527109	DPSCF300236:525845-527109	1264	36660	rc	N	Y	0
DPOGS200410	DPSCF300236	458892	461116	DPSCF300236:458892-461116	2224	102653	rc	N	N	0
DPOGS200426	DPSCF300236	56516	83822	DPSCF300236:56516-83822	27306	479947	rc	N	N	0
DPOGS200402	DPSCF300236	577236	580520	DPSCF300236:577236-580520	3284	1096	rc	N	Y	0
DPOGS200411	DPSCF300236	448762	452379	DPSCF300236:448762-452379	3617	111390	rc	N	N	0
DPOGS200430	DPSCF300236	16974	17637	DPSCF300236:16974-17637	663	546132	f	N	N	0
DPOGS200428	DPSCF300236	38305	39785	DPSCF300236:38305-39785	1480	523984	rc	N	N	0
DPOGS200412	DPSCF300236	436016	446986	DPSCF300236:436016-446986	10970	116783	rc	Y	N	0
DPOGS200429	DPSCF300236	23459	33011	DPSCF300236:23459-33011	9552	530758	rc	Y	N	0
DPOGS200431	DPSCF300236	36320	37225	DPSCF300236:36320-37225	905	526544	f	N	N	0
DPOGS200420	DPSCF300236	284783	287046	DPSCF300236:284783-287046	2263	276723	rc	N	N	0
DPOGS200404	DPSCF300236	561053	563667	DPSCF300236:561053-563667	2614	102	rc	N	Y	0
