name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS209243	DPSCF300111	633150	634636	DPSCF300111:633150-634636	1486	0	rc	N/A	N/A	1
DPOGS209270	DPSCF300111	631900	632853	DPSCF300111:631900-632853	953	297	f	Y	Y	0
DPOGS209249	DPSCF300111	386864	392314	DPSCF300111:386864-392314	5450	240836	rc	N	N	0
DPOGS209252	DPSCF300111	107285	109410	DPSCF300111:107285-109410	2125	523740	rc	Y	N	0
DPOGS209258	DPSCF300111	50889	51383	DPSCF300111:50889-51383	494	581767	f	Y	N	0
DPOGS209257	DPSCF300111	21199	21773	DPSCF300111:21199-21773	574	611377	f	Y	N	0
DPOGS209263	DPSCF300111	440411	440692	DPSCF300111:440411-440692	281	192458	f	Y	N	0
DPOGS209268	DPSCF300111	608865	610029	DPSCF300111:608865-610029	1164	23121	f	Y	Y	0
DPOGS209261	DPSCF300111	374691	386268	DPSCF300111:374691-386268	11577	246882	f	N	N	0
DPOGS209256	DPSCF300111	16134	16672	DPSCF300111:16134-16672	538	616478	rc	Y	N	0
DPOGS209271	DPSCF300111	635453	649446	DPSCF300111:635453-649446	13993	817	f	N	Y	0
DPOGS209247	DPSCF300111	441299	449739	DPSCF300111:441299-449739	8440	183411	rc	N	N	0
DPOGS209255	DPSCF300111	35647	38042	DPSCF300111:35647-38042	2395	595108	rc	Y	N	0
DPOGS209260	DPSCF300111	356813	360834	DPSCF300111:356813-360834	4021	272316	f	N	N	0
DPOGS209259	DPSCF300111	86899	87920	DPSCF300111:86899-87920	1021	545230	f	Y	N	0
DPOGS209267	DPSCF300111	602248	604745	DPSCF300111:602248-604745	2497	28405	f	Y	Y	0
DPOGS209251	DPSCF300111	187678	252109	DPSCF300111:187678-252109	64431	381041	rc	N	N	0
DPOGS209266	DPSCF300111	596896	600105	DPSCF300111:596896-600105	3209	33045	f	N	Y	0
DPOGS209250	DPSCF300111	336598	337160	DPSCF300111:336598-337160	562	295990	rc	Y	N	0
DPOGS209246	DPSCF300111	452496	453630	DPSCF300111:452496-453630	1134	179520	rc	Y	N	0
DPOGS209253	DPSCF300111	76033	79166	DPSCF300111:76033-79166	3133	553984	rc	N	N	0
DPOGS209262	DPSCF300111	409437	430056	DPSCF300111:409437-430056	20619	203094	f	N	N	0
DPOGS209254	DPSCF300111	72566	73259	DPSCF300111:72566-73259	693	559891	rc	Y	N	0
DPOGS209265	DPSCF300111	571419	577592	DPSCF300111:571419-577592	6173	55558	f	N	N	0
DPOGS209245	DPSCF300111	463744	464748	DPSCF300111:463744-464748	1004	168402	rc	Y	N	0
DPOGS209269	DPSCF300111	612452	628450	DPSCF300111:612452-628450	15998	4700	f	N	Y	0
DPOGS209248	DPSCF300111	434628	438382	DPSCF300111:434628-438382	3754	194768	rc	N	N	0
DPOGS209264	DPSCF300111	455456	460987	DPSCF300111:455456-460987	5531	172163	f	N	N	0
DPOGS209244	DPSCF300111	511821	514782	DPSCF300111:511821-514782	2961	118368	rc	Y	N	0
