name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS211355	DPSCF300173	620242	623843	DPSCF300173:620242-623843	3601	0	rc	N/A	N/A	1
DPOGS211356	DPSCF300173	486096	491036	DPSCF300173:486096-491036	4940	129206	rc	Y	N	0
DPOGS211344	DPSCF300173	714786	715741	DPSCF300173:714786-715741	955	90943	rc	N	N	0
DPOGS211345	DPSCF300173	705739	710102	DPSCF300173:705739-710102	4363	81896	rc	Y	N	0
DPOGS211360	DPSCF300173	595554	609753	DPSCF300173:595554-609753	14199	10489	f	N	Y	0
DPOGS211340	DPSCF300173	733555	735275	DPSCF300173:733555-735275	1720	109712	rc	N	N	0
DPOGS211335	DPSCF300173	842959	845540	DPSCF300173:842959-845540	2581	219116	rc	Y	N	0
DPOGS211351	DPSCF300173	644387	652052	DPSCF300173:644387-652052	7665	20544	rc	N	Y	0
DPOGS211343	DPSCF300173	718788	720857	DPSCF300173:718788-720857	2069	94945	rc	Y	N	0
DPOGS211338	DPSCF300173	762217	772116	DPSCF300173:762217-772116	9899	138374	rc	N	N	0
DPOGS211337	DPSCF300173	803262	814025	DPSCF300173:803262-814025	10763	179419	rc	N	N	0
DPOGS211359	DPSCF300173	592374	593231	DPSCF300173:592374-593231	857	27011	f	N	Y	0
DPOGS211339	DPSCF300173	740646	742224	DPSCF300173:740646-742224	1578	116803	rc	N	N	0
DPOGS211354	DPSCF300173	629809	631504	DPSCF300173:629809-631504	1695	5966	rc	N	Y	0
DPOGS211347	DPSCF300173	678276	685401	DPSCF300173:678276-685401	7125	54433	rc	Y	N	0
DPOGS211367	DPSCF300173	773608	778350	DPSCF300173:773608-778350	4742	149765	f	Y	N	0
DPOGS211370	DPSCF300173	815226	816023	DPSCF300173:815226-816023	797	191383	f	N	N	0
DPOGS211349	DPSCF300173	667945	672663	DPSCF300173:667945-672663	4718	44102	rc	Y	Y	0
DPOGS211346	DPSCF300173	688495	690324	DPSCF300173:688495-690324	1829	64652	rc	Y	N	0
DPOGS211358	DPSCF300173	344094	356153	DPSCF300173:344094-356153	12059	264089	f	N	N	0
DPOGS211366	DPSCF300173	743503	759351	DPSCF300173:743503-759351	15848	119660	f	N	N	0
DPOGS211373	DPSCF300173	885523	888922	DPSCF300173:885523-888922	3399	261680	f	Y	N	0
DPOGS211357	DPSCF300173	80135	320596	DPSCF300173:80135-320596	240461	299646	f	N	N	0
DPOGS211368	DPSCF300173	782253	801385	DPSCF300173:782253-801385	19132	158410	f	N	N	0
DPOGS211352	DPSCF300173	642479	644293	DPSCF300173:642479-644293	1814	18636	rc	Y	Y	0
DPOGS211348	DPSCF300173	675749	676777	DPSCF300173:675749-676777	1028	51906	rc	N	N	0
DPOGS211364	DPSCF300173	658759	659749	DPSCF300173:658759-659749	990	34916	f	N	Y	0
DPOGS211353	DPSCF300173	632081	638817	DPSCF300173:632081-638817	6736	8238	rc	Y	Y	0
DPOGS211336	DPSCF300173	822402	823179	DPSCF300173:822402-823179	777	198559	rc	N	N	0
DPOGS211341	DPSCF300173	729899	732010	DPSCF300173:729899-732010	2111	106056	rc	Y	N	0
DPOGS211372	DPSCF300173	851242	852837	DPSCF300173:851242-852837	1595	227399	f	N	N	0
DPOGS211350	DPSCF300173	661599	665972	DPSCF300173:661599-665972	4373	37756	rc	Y	Y	0
DPOGS211361	DPSCF300173	611839	614872	DPSCF300173:611839-614872	3033	5370	f	Y	Y	0
DPOGS211371	DPSCF300173	841455	842685	DPSCF300173:841455-842685	1230	217612	f	N	N	0
DPOGS211363	DPSCF300173	625741	628829	DPSCF300173:625741-628829	3088	1898	f	Y	Y	0
DPOGS211365	DPSCF300173	736882	739877	DPSCF300173:736882-739877	2995	113039	f	Y	N	0
DPOGS211342	DPSCF300173	726956	728023	DPSCF300173:726956-728023	1067	103113	rc	N	N	0
DPOGS211362	DPSCF300173	616516	620129	DPSCF300173:616516-620129	3613	113	f	Y	Y	0
