name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS200002	DPSCF300466	36541	41969	DPSCF300466:36541-41969	5428	0	f	N/A	N/A	1
DPOGS205887	DPSCF300089	552944	558773	DPSCF300089:552944-558773	5829	510975	rc	Y	N	0
DPOGS205889	DPSCF300089	427884	432216	DPSCF300089:427884-432216	4332	385915	rc	Y	N	0
DPOGS205890	DPSCF300089	421532	424927	DPSCF300089:421532-424927	3395	379563	rc	Y	N	0
DPOGS205891	DPSCF300089	417283	418542	DPSCF300089:417283-418542	1259	375314	rc	N	N	0
DPOGS205892	DPSCF300089	412147	413953	DPSCF300089:412147-413953	1806	370178	rc	N	N	0
DPOGS205897	DPSCF300089	379605	380326	DPSCF300089:379605-380326	721	337636	rc	N	N	0
DPOGS205898	DPSCF300089	373059	374082	DPSCF300089:373059-374082	1023	331090	rc	N	N	0
DPOGS205899	DPSCF300089	320736	322745	DPSCF300089:320736-322745	2009	278767	rc	N	N	0
DPOGS205900	DPSCF300089	306744	308194	DPSCF300089:306744-308194	1450	264775	rc	N	N	0
DPOGS205907	DPSCF300089	1587	22284	DPSCF300089:1587-22284	20697	14257	f	N	Y	0
DPOGS205908	DPSCF300089	85109	86086	DPSCF300089:85109-86086	977	43140	f	N	Y	0
DPOGS205909	DPSCF300089	97801	104116	DPSCF300089:97801-104116	6315	55832	f	Y	N	0
DPOGS205910	DPSCF300089	119779	138892	DPSCF300089:119779-138892	19113	77810	f	N	N	0
DPOGS205911	DPSCF300089	208524	209238	DPSCF300089:208524-209238	714	166555	f	N	N	0
DPOGS205904	DPSCF300089	212220	224514	DPSCF300089:212220-224514	12294	170251	rc	N	N	0
DPOGS205906	DPSCF300089	202728	203147	DPSCF300089:202728-203147	419	160759	rc	N	N	0
DPOGS205901	DPSCF300089	300151	303878	DPSCF300089:300151-303878	3727	258182	rc	Y	N	0
DPOGS205902	DPSCF300089	294904	296863	DPSCF300089:294904-296863	1959	252935	rc	N	N	0
DPOGS205905	DPSCF300089	205430	207567	DPSCF300089:205430-207567	2137	163461	rc	N	N	0
DPOGS205894	DPSCF300089	400604	405753	DPSCF300089:400604-405753	5149	358635	rc	Y	N	0
DPOGS205896	DPSCF300089	397089	397801	DPSCF300089:397089-397801	712	355120	rc	N	N	0
DPOGS205912	DPSCF300089	236373	260250	DPSCF300089:236373-260250	23877	194404	f	N	N	0
DPOGS205914	DPSCF300089	315468	318007	DPSCF300089:315468-318007	2539	273499	f	N	N	0
DPOGS205893	DPSCF300089	410211	410839	DPSCF300089:410211-410839	628	368242	rc	N	N	0
DPOGS205919	DPSCF300089	406255	410027	DPSCF300089:406255-410027	3772	364286	f	Y	N	0
DPOGS205888	DPSCF300089	435172	438894	DPSCF300089:435172-438894	3722	393203	rc	Y	N	0
DPOGS205913	DPSCF300089	265511	279802	DPSCF300089:265511-279802	14291	223542	f	N	N	0
DPOGS205916	DPSCF300089	375021	378690	DPSCF300089:375021-378690	3669	333052	f	Y	N	0
DPOGS205918	DPSCF300089	389927	396241	DPSCF300089:389927-396241	6314	347958	f	Y	N	0
DPOGS205917	DPSCF300089	381087	388705	DPSCF300089:381087-388705	7618	339118	f	Y	N	0
DPOGS205915	DPSCF300089	362704	370941	DPSCF300089:362704-370941	8237	320735	f	Y	N	0
DPOGS202076	DPSCF300116	489839	500885	DPSCF300116:489839-500885	11046	447870	rc	N	N	0
DPOGS202078	DPSCF300116	434518	438598	DPSCF300116:434518-438598	4080	392549	rc	Y	N	0
