name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS211472	DPSCF300113	287651	292184	DPSCF300113:287651-292184	4533	0	rc	N/A	N/A	1
DPOGS211467	DPSCF300113	593143	593670	DPSCF300113:593143-593670	527	300959	rc	N	N	0
DPOGS211468	DPSCF300113	539373	540083	DPSCF300113:539373-540083	710	247189	rc	N	N	0
DPOGS211469	DPSCF300113	475204	476342	DPSCF300113:475204-476342	1138	183020	rc	N	N	0
DPOGS211488	DPSCF300113	496209	517429	DPSCF300113:496209-517429	21220	204025	f	N	N	0
DPOGS211489	DPSCF300113	546015	546817	DPSCF300113:546015-546817	802	253831	f	N	N	0
DPOGS211481	DPSCF300113	75977	87884	DPSCF300113:75977-87884	11907	199767	rc	N	N	0
DPOGS211473	DPSCF300113	277890	281173	DPSCF300113:277890-281173	3283	6478	rc	Y	Y	0
DPOGS211480	DPSCF300113	95020	96353	DPSCF300113:95020-96353	1333	191298	rc	N	N	0
DPOGS211490	DPSCF300113	550047	551566	DPSCF300113:550047-551566	1519	257863	f	N	N	0
DPOGS211478	DPSCF300113	234165	237690	DPSCF300113:234165-237690	3525	49961	rc	Y	Y	0
DPOGS211479	DPSCF300113	115490	130528	DPSCF300113:115490-130528	15038	157123	rc	N	N	0
DPOGS211476	DPSCF300113	250409	254017	DPSCF300113:250409-254017	3608	33634	rc	Y	Y	0
DPOGS211492	DPSCF300113	606697	609670	DPSCF300113:606697-609670	2973	314513	f	Y	N	0
DPOGS211491	DPSCF300113	560436	560836	DPSCF300113:560436-560836	400	268252	f	N	N	0
DPOGS211477	DPSCF300113	242293	245789	DPSCF300113:242293-245789	3496	41862	rc	Y	Y	0
DPOGS211483	DPSCF300113	101411	101887	DPSCF300113:101411-101887	476	185764	f	N	N	0
DPOGS211475	DPSCF300113	260321	263372	DPSCF300113:260321-263372	3051	24279	rc	Y	Y	0
DPOGS211484	DPSCF300113	246411	246854	DPSCF300113:246411-246854	443	40797	f	N	Y	0
DPOGS211470	DPSCF300113	298524	406644	DPSCF300113:298524-406644	108120	6340	rc	N	Y	0
DPOGS211482	DPSCF300113	33661	34541	DPSCF300113:33661-34541	880	253110	rc	N	N	0
DPOGS211471	DPSCF300113	294845	297295	DPSCF300113:294845-297295	2450	2661	rc	Y	Y	0
DPOGS211474	DPSCF300113	274715	277685	DPSCF300113:274715-277685	2970	9966	rc	Y	Y	0
DPOGS211486	DPSCF300113	292426	356538	DPSCF300113:292426-356538	64112	242	f	N	Y	0
