name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS209809	DPSCF300117	28067	29844	DPSCF300117:28067-29844	1777	0	f	N/A	N/A	1
DPOGS209788	DPSCF300117	981622	983040	DPSCF300117:981622-983040	1418	951778	rc	Y	N	0
DPOGS209790	DPSCF300117	935586	942330	DPSCF300117:935586-942330	6744	905742	rc	N	N	0
DPOGS209837	DPSCF300117	746546	761435	DPSCF300117:746546-761435	14889	716702	f	N	N	0
DPOGS209787	DPSCF300117	998791	1006382	DPSCF300117:998791-1006382	7591	968947	rc	N	N	0
DPOGS209792	DPSCF300117	804380	810993	DPSCF300117:804380-810993	6613	774536	rc	N	N	0
DPOGS209829	DPSCF300117	648873	651420	DPSCF300117:648873-651420	2547	619029	f	Y	N	0
DPOGS209797	DPSCF300117	682554	699402	DPSCF300117:682554-699402	16848	652710	rc	N	N	0
DPOGS209786	DPSCF300117	1021345	1022198	DPSCF300117:1021345-1022198	853	991501	rc	Y	N	0
DPOGS209828	DPSCF300117	634508	645764	DPSCF300117:634508-645764	11256	604664	f	N	N	0
DPOGS209841	DPSCF300117	954998	978110	DPSCF300117:954998-978110	23112	925154	f	N	N	0
DPOGS209848	DPSCF300117	1046596	1046838	DPSCF300117:1046596-1046838	242	1016752	f	N	N	0
DPOGS209832	DPSCF300117	667905	672015	DPSCF300117:667905-672015	4110	638061	f	N	N	0
DPOGS209794	DPSCF300117	787897	789168	DPSCF300117:787897-789168	1271	758053	rc	Y	N	0
DPOGS209791	DPSCF300117	903664	904785	DPSCF300117:903664-904785	1121	873820	rc	Y	N	0
DPOGS209783	DPSCF300117	1089676	1113393	DPSCF300117:1089676-1113393	23717	1059832	rc	N	N	0
DPOGS209815	DPSCF300117	124371	144467	DPSCF300117:124371-144467	20096	94527	f	N	N	0
DPOGS209793	DPSCF300117	794990	803034	DPSCF300117:794990-803034	8044	765146	rc	N	N	0
DPOGS209835	DPSCF300117	726573	732116	DPSCF300117:726573-732116	5543	696729	f	N	N	0
DPOGS209822	DPSCF300117	492658	492990	DPSCF300117:492658-492990	332	462814	f	Y	N	0
DPOGS209804	DPSCF300117	220619	222276	DPSCF300117:220619-222276	1657	190775	rc	Y	N	0
DPOGS209840	DPSCF300117	844388	847945	DPSCF300117:844388-847945	3557	814544	f	N	N	0
DPOGS209784	DPSCF300117	1049559	1052599	DPSCF300117:1049559-1052599	3040	1019715	rc	Y	N	0
DPOGS209803	DPSCF300117	334734	343801	DPSCF300117:334734-343801	9067	304890	rc	N	N	0
DPOGS209802	DPSCF300117	427099	437481	DPSCF300117:427099-437481	10382	397255	rc	N	N	0
DPOGS209847	DPSCF300117	1024745	1043604	DPSCF300117:1024745-1043604	18859	994901	f	N	N	0
DPOGS209836	DPSCF300117	736400	742781	DPSCF300117:736400-742781	6381	706556	f	N	N	0
DPOGS209834	DPSCF300117	708854	717516	DPSCF300117:708854-717516	8662	679010	f	N	N	0
