name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS210304	DPSCF300305	23882	24526	DPSCF300305:23882-24526	644	0	rc	N/A	N/A	1
DPOGS208147	DPSCF300058	682642	683194	DPSCF300058:682642-683194	552	658116	rc	Y	N	0
DPOGS208159	DPSCF300058	158809	168771	DPSCF300058:158809-168771	9962	134283	f	N	N	0
DPOGS208153	DPSCF300058	41723	43186	DPSCF300058:41723-43186	1463	17197	rc	Y	Y	0
DPOGS208160	DPSCF300058	366843	368635	DPSCF300058:366843-368635	1792	342317	f	Y	N	0
DPOGS208155	DPSCF300058	29989	39428	DPSCF300058:29989-39428	9439	5463	f	N	Y	0
DPOGS208148	DPSCF300058	634368	634589	DPSCF300058:634368-634589	221	609842	rc	Y	N	0
DPOGS208156	DPSCF300058	43835	50658	DPSCF300058:43835-50658	6823	19309	f	N	Y	0
DPOGS208158	DPSCF300058	141456	153674	DPSCF300058:141456-153674	12218	116930	f	N	N	0
DPOGS208164	DPSCF300058	652070	652339	DPSCF300058:652070-652339	269	627544	f	Y	N	0
DPOGS208154	DPSCF300058	14772	28080	DPSCF300058:14772-28080	13308	3554	rc	N	Y	0
DPOGS208163	DPSCF300058	577872	586999	DPSCF300058:577872-586999	9127	553346	f	N	N	0
DPOGS208152	DPSCF300058	52992	70746	DPSCF300058:52992-70746	17754	28466	rc	N	Y	0
DPOGS208161	DPSCF300058	374492	375980	DPSCF300058:374492-375980	1488	349966	f	Y	N	0
DPOGS208150	DPSCF300058	89494	95808	DPSCF300058:89494-95808	6314	64968	rc	N	N	0
DPOGS208149	DPSCF300058	120077	134226	DPSCF300058:120077-134226	14149	95551	rc	N	N	0
DPOGS208165	DPSCF300058	674695	676871	DPSCF300058:674695-676871	2176	650169	f	N	N	0
DPOGS208151	DPSCF300058	72887	86780	DPSCF300058:72887-86780	13893	48361	rc	N	Y	0
DPOGS208157	DPSCF300058	136228	137941	DPSCF300058:136228-137941	1713	111702	f	Y	N	0
DPOGS202355	DPSCF300104	321520	323999	DPSCF300104:321520-323999	2479	296994	rc	N	N	0
DPOGS202354	DPSCF300104	328030	329557	DPSCF300104:328030-329557	1527	303504	rc	Y	N	0
DPOGS202367	DPSCF300104	107176	113679	DPSCF300104:107176-113679	6503	82650	f	N	N	0
DPOGS202356	DPSCF300104	319409	320617	DPSCF300104:319409-320617	1208	294883	rc	Y	N	0
DPOGS202378	DPSCF300104	324373	326902	DPSCF300104:324373-326902	2529	299847	f	N	N	0
DPOGS202366	DPSCF300104	83631	97215	DPSCF300104:83631-97215	13584	59105	f	N	N	0
DPOGS202386	DPSCF300104	568200	580913	DPSCF300104:568200-580913	12713	543674	f	N	N	0
DPOGS202387	DPSCF300104	586795	597260	DPSCF300104:586795-597260	10465	562269	f	N	N	0
DPOGS202353	DPSCF300104	333619	334587	DPSCF300104:333619-334587	968	309093	rc	Y	N	0
DPOGS202347	DPSCF300104	632336	639512	DPSCF300104:632336-639512	7176	607810	rc	N	N	0
DPOGS202385	DPSCF300104	559593	562050	DPSCF300104:559593-562050	2457	535067	f	N	N	0
DPOGS202357	DPSCF300104	282072	285996	DPSCF300104:282072-285996	3924	257546	rc	N	N	0
DPOGS202364	DPSCF300104	150151	151797	DPSCF300104:150151-151797	1646	125625	rc	Y	N	0
DPOGS202384	DPSCF300104	547682	548167	DPSCF300104:547682-548167	485	523156	f	Y	N	0
