name	scaffold	start	end	region	length	distance	reverse	length_ok	dis_ok	main
DPOGS214397	DPSCF300069	274400	287596	DPSCF300069:274400-287596	13196	0	rc	N/A	N/A	1
DPOGS214419	DPSCF300069	345872	348585	DPSCF300069:345872-348585	2713	58276	f	N	N	0
DPOGS214391	DPSCF300069	616128	619132	DPSCF300069:616128-619132	3004	328532	rc	N	N	0
DPOGS214429	DPSCF300069	550318	555985	DPSCF300069:550318-555985	5667	262722	f	N	N	0
DPOGS214393	DPSCF300069	540387	543151	DPSCF300069:540387-543151	2764	252791	rc	N	N	0
DPOGS214430	DPSCF300069	563953	580311	DPSCF300069:563953-580311	16358	276357	f	Y	N	0
DPOGS214417	DPSCF300069	234792	237531	DPSCF300069:234792-237531	2739	36869	f	N	Y	0
DPOGS214403	DPSCF300069	43842	84499	DPSCF300069:43842-84499	40657	189901	rc	N	N	0
DPOGS214405	DPSCF300069	818	7370	DPSCF300069:818-7370	6552	267030	rc	N	N	0
DPOGS214392	DPSCF300069	614090	614934	DPSCF300069:614090-614934	844	326494	rc	N	N	0
DPOGS214432	DPSCF300069	586773	611827	DPSCF300069:586773-611827	25054	299177	f	Y	N	0
DPOGS214433	DPSCF300069	624829	629252	DPSCF300069:624829-629252	4423	337233	f	N	N	0
DPOGS214431	DPSCF300069	581323	582913	DPSCF300069:581323-582913	1590	293727	f	N	N	0
DPOGS214418	DPSCF300069	264989	271465	DPSCF300069:264989-271465	6476	2935	f	N	Y	0
DPOGS214412	DPSCF300069	130953	139274	DPSCF300069:130953-139274	8321	135126	f	Y	N	0
DPOGS214411	DPSCF300069	124315	128739	DPSCF300069:124315-128739	4424	145661	f	N	N	0
DPOGS214404	DPSCF300069	41102	42771	DPSCF300069:41102-42771	1669	231629	rc	N	N	0
DPOGS214394	DPSCF300069	475460	483891	DPSCF300069:475460-483891	8431	187864	rc	Y	N	0
DPOGS214416	DPSCF300069	213434	231589	DPSCF300069:213434-231589	18155	42811	f	Y	Y	0
DPOGS214428	DPSCF300069	532441	539568	DPSCF300069:532441-539568	7127	244845	f	Y	N	0
DPOGS214427	DPSCF300069	525182	525585	DPSCF300069:525182-525585	403	237586	f	N	N	0
DPOGS214424	DPSCF300069	477102	481309	DPSCF300069:477102-481309	4207	189506	f	N	N	0
DPOGS214398	DPSCF300069	241326	245357	DPSCF300069:241326-245357	4031	29043	rc	N	Y	0
DPOGS214420	DPSCF300069	373663	374555	DPSCF300069:373663-374555	892	86067	f	N	N	0
DPOGS214421	DPSCF300069	382684	388606	DPSCF300069:382684-388606	5922	95088	f	N	N	0
DPOGS214414	DPSCF300069	173675	177451	DPSCF300069:173675-177451	3776	96949	f	N	N	0
DPOGS214401	DPSCF300069	156671	165233	DPSCF300069:156671-165233	8562	109167	rc	Y	N	0
DPOGS214396	DPSCF300069	291861	294510	DPSCF300069:291861-294510	2649	4265	rc	N	Y	0
DPOGS214436	DPSCF300069	666886	675721	DPSCF300069:666886-675721	8835	379290	f	Y	N	0
DPOGS214406	DPSCF300069	15999	29083	DPSCF300069:15999-29083	13084	245317	f	Y	N	0
DPOGS214407	DPSCF300069	34675	36417	DPSCF300069:34675-36417	1742	237983	f	N	N	0
DPOGS214402	DPSCF300069	141798	150914	DPSCF300069:141798-150914	9116	123486	rc	Y	N	0
DPOGS214439	DPSCF300069	694470	700378	DPSCF300069:694470-700378	5908	406874	f	N	N	0
DPOGS214410	DPSCF300069	119417	122478	DPSCF300069:119417-122478	3061	151922	f	N	N	0
DPOGS214437	DPSCF300069	677920	683529	DPSCF300069:677920-683529	5609	390324	f	N	N	0
DPOGS214435	DPSCF300069	660638	661670	DPSCF300069:660638-661670	1032	373042	f	N	N	0
DPOGS214408	DPSCF300069	92147	104998	DPSCF300069:92147-104998	12851	169402	f	Y	N	0
DPOGS214438	DPSCF300069	684961	690635	DPSCF300069:684961-690635	5674	397365	f	N	N	0
DPOGS214423	DPSCF300069	461616	472790	DPSCF300069:461616-472790	11174	174020	f	Y	N	0
DPOGS214413	DPSCF300069	166095	166632	DPSCF300069:166095-166632	537	107768	f	N	N	0
DPOGS214415	DPSCF300069	183268	190982	DPSCF300069:183268-190982	7714	83418	f	Y	N	0
DPOGS214422	DPSCF300069	430410	450604	DPSCF300069:430410-450604	20194	142814	f	Y	N	0
DPOGS214426	DPSCF300069	512669	523542	DPSCF300069:512669-523542	10873	225073	f	Y	N	0
DPOGS214434	DPSCF300069	643819	652601	DPSCF300069:643819-652601	8782	356223	f	Y	N	0
DPOGS214400	DPSCF300069	168751	173013	DPSCF300069:168751-173013	4262	101387	rc	N	N	0
DPOGS214399	DPSCF300069	178892	182780	DPSCF300069:178892-182780	3888	91620	rc	N	N	0
DPOGS214409	DPSCF300069	109628	115921	DPSCF300069:109628-115921	6293	158479	f	N	N	0
DPOGS214425	DPSCF300069	484574	486539	DPSCF300069:484574-486539	1965	196978	f	N	N	0
