gene.id	stat_value
DPOGS200001	0.039583
DPOGS200002	0.040285
DPOGS200005	0.040191
DPOGS200006	0.032477
DPOGS200007	0.045593
DPOGS200011	0.028379
DPOGS200012	0.045201
DPOGS200014	0.030673
DPOGS200016	0.025792
DPOGS200017	0.019939
DPOGS200036	0.036970
DPOGS200037	0.034051
DPOGS200039	0.037069
DPOGS200040	0.042426
DPOGS200043	0.038319
DPOGS200045	0.021190
DPOGS200047	0.040662
DPOGS200050	0.033388
DPOGS200051	0.037816
DPOGS200053	0.042896
DPOGS200055	0.037217
DPOGS200057	0.029023
DPOGS200058	0.055517
DPOGS200059	0.032543
DPOGS200060	0.035214
DPOGS200061	0.033808
DPOGS200062	0.030792
DPOGS200064	0.039613
DPOGS200065	0.027933
DPOGS200066	0.044166
DPOGS200067	0.036677
DPOGS200069	0.008802
DPOGS200070	0.038681
DPOGS200071	0.036143
DPOGS200073	0.035480
DPOGS200074	0.031100
DPOGS200075	0.043222
DPOGS200076	0.047105
DPOGS200077	0.043470
DPOGS200102	0.040000
DPOGS200103	0.034691
DPOGS200106	0.034043
DPOGS200107	0.049476
DPOGS200108	0.039303
DPOGS200109	0.047745
DPOGS200110	0.070578
DPOGS200111	0.048513
DPOGS200112	0.055195
DPOGS200113	0.039637
DPOGS200116	0.041287
DPOGS200117	0.034366
DPOGS200118	0.036950
DPOGS200121	0.026912
DPOGS200123	0.032089
DPOGS200124	0.025175
DPOGS200126	0.038629
DPOGS200129	0.038185
DPOGS200133	0.046570
DPOGS200140	0.032941
DPOGS200144	0.037104
DPOGS200149	0.036414
DPOGS200153	0.035873
DPOGS200156	0.037462
DPOGS200159	0.046822
DPOGS200161	0.042871
DPOGS200163	0.041945
DPOGS200172	0.040506
DPOGS200173	0.037227
DPOGS200174	0.035382
DPOGS200180	0.040602
DPOGS200181	0.046145
DPOGS200182	0.029605
DPOGS200212	0.029751
DPOGS200219	0.032647
DPOGS200229	0.021046
DPOGS200230	0.046383
DPOGS200235	0.020199
DPOGS200236	0.044948
DPOGS200237	0.044141
DPOGS200238	0.030402
DPOGS200240	0.029588
DPOGS200243	0.028817
DPOGS200244	0.050310
DPOGS200245	0.059225
DPOGS200246	0.034197
DPOGS200247	0.038282
DPOGS200250	0.038015
DPOGS200255	0.025384
DPOGS200256	0.020218
