gene.id	stat_value
DPOGS200001	0.0555412649029
DPOGS200002	0.00340153760607
DPOGS200005	0.00364510668508
DPOGS200006	7.11019236492e-05
DPOGS200007	0.00157051233595
DPOGS200011	0.00558850163797
DPOGS200012	0.0108682679378
DPOGS200014	0.00193639194214
DPOGS200016	0.000761723937365
DPOGS200017	0.000417018069849
DPOGS200036	0.00062000313226
DPOGS200037	0.004301924773
DPOGS200039	0.000606843804062
DPOGS200040	0.0229059340863
DPOGS200043	0.000444657741552
DPOGS200045	0.0166907009546
DPOGS200047	0.00405172729271
DPOGS200050	0.000659360951373
DPOGS200051	0.00139371635129
DPOGS200053	0.00245728589961
DPOGS200055	0.000924152311535
DPOGS200057	0.000186194955083
DPOGS200058	0.0103922678765
DPOGS200059	0.0252671823604
DPOGS200060	0.00713478462387
DPOGS200061	0.00123202422399
DPOGS200062	1.63019935845e-05
DPOGS200064	0.00139449459243
DPOGS200065	0.0135510844154
DPOGS200066	0.00156431303151
DPOGS200067	0.00349592390716
DPOGS200069	0.0167539367476
DPOGS200070	0.00453504909761
DPOGS200071	0.000534875285541
DPOGS200073	0.01907136727
DPOGS200074	0.00161679486791
DPOGS200075	0.00143174201218
DPOGS200076	0.00177910794747
DPOGS200077	0.0268504979676
DPOGS200102	0.00051409086978
DPOGS200103	0.00306737540433
DPOGS200106	0.00331266794164
DPOGS200107	0.00698620645217
DPOGS200108	0.0106767692747
DPOGS200109	0.000921841896433
DPOGS200110	0.0115368892642
DPOGS200111	0.00795793560453
DPOGS200112	0.0119711748462
DPOGS200113	0.00498093181661
DPOGS200116	0.00114574764929
DPOGS200117	0.00214932007883
DPOGS200118	0.00161711315713
DPOGS200121	0.0017124355027
DPOGS200123	7.13786501107e-05
DPOGS200124	0.00498407175336
DPOGS200126	0.00636744965884
DPOGS200129	0.000691127793094
DPOGS200133	0.000631327706139
DPOGS200140	0.000296474669205
DPOGS200144	0.000627190770678
DPOGS200149	0.00101770456406
DPOGS200153	0.000657285068609
DPOGS200156	0.00217337941731
DPOGS200159	0.00870344749841
DPOGS200161	0.00164417017002
DPOGS200163	0.00106830380239
DPOGS200172	0.00084479595848
DPOGS200173	0.00166617856551
DPOGS200174	0.000851050678832
DPOGS200180	0.00408305080268
DPOGS200181	0.000110685758715
DPOGS200182	0.00221273157825
DPOGS200212	0.00284102719047
DPOGS200219	8.65903712234e-05
DPOGS200229	0.0217816639018
DPOGS200230	0.0440051428372
DPOGS200235	0.000293577122628
DPOGS200236	4.26579973107e-05
DPOGS200237	0.000280194904095
DPOGS200238	0.00452822326175
DPOGS200240	0.00353067220658
DPOGS200243	0.00167431015159
DPOGS200244	0.000769852808603
DPOGS200245	0.000700930785384
DPOGS200246	0.00873166378674
DPOGS200247	0.00117955494082
DPOGS200250	2.10290429359e-05
DPOGS200255	0.00455146146478
DPOGS200256	0.0034366694766
DPOGS200264	0.000782333566069
DPOGS200265	0.00830042684538
DPOGS200266	0.0119217227101
DPOGS200267	0.00889455736673
DPOGS200270	0.00116178032285
DPOGS200271	0.000158808352207
DPOGS200272	1.70146813422e-05
DPOGS200274	0.00567125608525
DPOGS200279	0.00201264825445
DPOGS200290	0.00134084208405
DPOGS200291	0.000633257600888
DPOGS200294	0.00275239559428
DPOGS200295	0.0054861470295
DPOGS200297	0.00172440792412
DPOGS200298	0.00577493096311
DPOGS200299	0.00142858356451
DPOGS200302	0.000718258006645
DPOGS200305	0.000182776093327
DPOGS200306	0.000545509142189
DPOGS200307	0.00346421489189
DPOGS200308	0.000249122306007
DPOGS200309	0.00173108885054
DPOGS200312	0.000949774353342
DPOGS200316	0.00277755174654
DPOGS200317	0.000709822144362
DPOGS200323	0.00416961988361
DPOGS200330	0.00215600488184
DPOGS200333	0.00328359598065
DPOGS200337	0.00126230236048
DPOGS200342	0.00177492117643
DPOGS200344	0.00185597371863
DPOGS200345	0.00146102116269
DPOGS200346	0.00318167759763
DPOGS200347	0.000450802658487
DPOGS200349	0.000537519837451
DPOGS200352	0.000209770350961
DPOGS200356	0.00220366624337
DPOGS200358	0.000771112814993
DPOGS200360	0.00302451586425
DPOGS200362	0.00203203009793
DPOGS200363	0.019958722116
DPOGS200364	0.00186513779613
DPOGS200366	0.000480401295888
DPOGS200367	0.0034484816681
DPOGS200368	0.00125748597849
DPOGS200369	0.000565379458055
DPOGS200371	0.0283821461567
DPOGS200372	0.0012334871816
DPOGS200373	0.00198328482452
DPOGS200381	8.91464395406e-06
DPOGS200382	0.00131190761382
DPOGS200383	2.88090568028e-05
DPOGS200385	0.000109794636225
DPOGS200386	0.000874296244427
DPOGS200394	0.00119664047243
DPOGS200395	0.0263523515092
DPOGS200396	0.0257456885946
DPOGS200397	0.00143805462471
DPOGS200398	0.0137826881401
DPOGS200399	0.000796312501009
DPOGS200403	0.000824778999282
DPOGS200409	0.00221362405275
DPOGS200412	0.00169586497636
DPOGS200417	0.00144030645351
DPOGS200421	0.000417323094551
DPOGS200422	0.000588502579588
DPOGS200427	0.000104380317736
DPOGS200437	0.00235053950618
DPOGS200439	0.00055068208826
DPOGS200445	0.000119049207742
DPOGS200446	0.00093298913869
DPOGS200447	0.0169629424046
DPOGS200448	4.86388391153e-05
DPOGS200450	0.00217296054272
DPOGS200452	0.00114319180125
DPOGS200454	0.000323092180754
DPOGS200460	0.00105971886734
DPOGS200463	0.00451247976613
DPOGS200466	0.00183900451998
DPOGS200467	0.00114191640082
DPOGS200468	0.000701273447016
DPOGS200469	0.000473041107245
DPOGS200471	0.00345148858676
DPOGS200472	0.0115158132646
DPOGS200473	0.0142496298255
DPOGS200474	0.00228896701045
DPOGS200499	0.000794735225409
DPOGS200519	0.000775556897334
DPOGS200575	0.00139993490242
DPOGS200663	0.00115348092911
DPOGS200664	0.006142805138
DPOGS200666	0.000644047177329
DPOGS200667	0.013754263205
DPOGS200693	0.0102071273673
DPOGS200698	0.00578543868514
DPOGS200699	0.000819225910601
DPOGS200762	0.022746025306
