gene.id	stat_value
DPOGS200001	0.992000
DPOGS200002	-0.670792
DPOGS200005	0.172567
DPOGS200006	-1.356491
DPOGS200007	-0.904045
DPOGS200011	-1.306641
DPOGS200012	-0.801401
DPOGS200014	-0.928079
DPOGS200016	-2.279208
DPOGS200017	1.678814
DPOGS200036	-1.727191
DPOGS200037	-1.922821
DPOGS200039	-1.878533
DPOGS200040	-1.023469
DPOGS200043	-1.507709
DPOGS200045	-0.530082
DPOGS200047	-0.480451
DPOGS200050	-1.794230
DPOGS200051	1.505683
DPOGS200053	-1.769750
DPOGS200055	-1.874064
DPOGS200057	-1.771562
DPOGS200058	-0.013371
DPOGS200059	-0.237898
DPOGS200060	-2.293334
DPOGS200061	-2.687827
DPOGS200062	-0.370626
DPOGS200064	-1.627391
DPOGS200065	-1.159743
DPOGS200066	-0.995040
DPOGS200067	0.015807
DPOGS200069	-1.388251
DPOGS200070	-0.582931
DPOGS200071	-1.576049
DPOGS200073	0.850412
DPOGS200074	-1.335515
DPOGS200075	-1.244522
DPOGS200076	0.007893
DPOGS200077	-1.137534
DPOGS200102	-2.126058
DPOGS200103	0.442640
DPOGS200106	1.096216
DPOGS200107	-0.503706
DPOGS200108	0.962711
DPOGS200109	-1.619817
DPOGS200110	0.498877
DPOGS200111	-1.728015
DPOGS200112	-0.526029
DPOGS200113	-0.216319
DPOGS200116	0.118489
DPOGS200117	-1.583861
DPOGS200118	-1.926394
DPOGS200121	-0.478033
DPOGS200123	-0.953052
DPOGS200124	-2.233447
DPOGS200126	-1.049227
DPOGS200129	-1.795698
DPOGS200133	-1.749095
DPOGS200140	-2.391276
DPOGS200144	-1.219089
DPOGS200149	1.915969
DPOGS200153	-0.568662
DPOGS200156	-1.900678
DPOGS200159	-2.425014
DPOGS200161	-0.741859
DPOGS200163	-1.507420
DPOGS200172	-0.814016
DPOGS200173	0.068797
DPOGS200174	-1.691580
DPOGS200180	0.058807
DPOGS200181	-2.321917
DPOGS200182	-2.430548
DPOGS200212	0.965354
DPOGS200219	-0.912493
DPOGS200229	0.225269
DPOGS200230	0.920721
DPOGS200235	-1.690527
DPOGS200236	-0.702301
DPOGS200237	-1.099751
DPOGS200238	-1.450554
DPOGS200240	-0.490741
DPOGS200243	-0.593509
DPOGS200244	-2.148238
DPOGS200245	-2.103648
DPOGS200246	-0.645538
DPOGS200247	-1.830495
DPOGS200250	-0.497416
DPOGS200255	1.349563
DPOGS200256	0.909317
DPOGS200264	-2.550304
DPOGS200265	-2.076516
DPOGS200266	-1.589891
DPOGS200267	-1.786462
DPOGS200270	1.137399
DPOGS200271	-1.213405
DPOGS200272	-0.462300
DPOGS200274	-0.556474
DPOGS200279	-1.444111
DPOGS200290	-2.275932
DPOGS200291	-2.331642
DPOGS200294	-2.078520
DPOGS200295	-1.665480
DPOGS200297	-2.603989
DPOGS200298	-0.898839
DPOGS200299	0.360094
DPOGS200302	-0.827238
DPOGS200305	-1.754309
DPOGS200306	-0.627121
DPOGS200307	-1.551910
DPOGS200308	-1.921572
DPOGS200309	-0.656953
DPOGS200312	-2.339299
DPOGS200316	0.604876
DPOGS200317	-1.288134
DPOGS200323	-1.057997
DPOGS200330	-1.105206
DPOGS200333	-1.955151
DPOGS200337	-2.267176
DPOGS200342	-2.159147
DPOGS200344	-0.801004
DPOGS200345	-2.490300
DPOGS200346	-2.107640
DPOGS200347	-2.121782
DPOGS200349	-2.671844
DPOGS200352	-1.790789
DPOGS200356	-2.351651
DPOGS200358	-1.367628
DPOGS200360	0.901208
DPOGS200362	-0.313555
DPOGS200363	-0.344060
DPOGS200364	-2.205439
DPOGS200366	-2.505016
DPOGS200367	-1.691773
DPOGS200368	-1.669877
DPOGS200369	-1.939690
DPOGS200371	1.475727
DPOGS200372	-1.944369
DPOGS200373	-1.836363
DPOGS200381	-0.428395
DPOGS200382	-2.771907
DPOGS200383	-0.822952
DPOGS200385	-1.436353
DPOGS200386	-1.333435
DPOGS200394	-2.154168
DPOGS200395	0.779477
DPOGS200396	-0.626802
DPOGS200397	-0.832251
DPOGS200398	2.664510
DPOGS200399	-2.363914
DPOGS200403	-1.086431
DPOGS200409	-2.132587
DPOGS200412	-1.806670
DPOGS200417	-2.095657
DPOGS200421	-0.222398
DPOGS200422	-2.157380
DPOGS200427	-1.614569
DPOGS200437	-1.650242
DPOGS200439	-2.605013
DPOGS200445	-1.748044
DPOGS200446	-1.861498
DPOGS200447	-0.776898
DPOGS200448	-0.905505
DPOGS200450	-1.812942
DPOGS200452	-1.728724
DPOGS200454	-1.906217
DPOGS200460	-1.990456
DPOGS200463	-1.144991
DPOGS200466	-0.147372
DPOGS200467	-1.817540
DPOGS200468	-0.815415
DPOGS200469	-2.151207
DPOGS200471	-1.119494
DPOGS200472	-1.615550
DPOGS200473	-1.514139
DPOGS200474	-0.645291
DPOGS200499	-2.360321
DPOGS200519	-1.161283
DPOGS200575	-2.155181
DPOGS200663	-1.675972
DPOGS200664	-1.574055
DPOGS200666	-1.681188
DPOGS200667	-1.138044
DPOGS200693	0.237395
DPOGS200698	0.322150
DPOGS200699	-2.597045
DPOGS200762	1.312062
DPOGS200763	-1.311112
DPOGS200764	-1.118766
DPOGS200765	-0.926181
DPOGS200766	-0.260252
DPOGS200769	-1.959462
DPOGS200770	-2.365061
DPOGS200771	-1.815964
DPOGS200773	-1.143458
DPOGS200793	-2.391560
DPOGS200815	-1.443208
DPOGS200879	1.009887
DPOGS200880	-0.718712
DPOGS200883	-0.072386
DPOGS200884	-1.634541
DPOGS200885	-1.871941
DPOGS200886	0.463084
DPOGS200946	-1.010475
DPOGS200949	-0.766165
DPOGS200950	-1.940665
DPOGS200953	-0.706878
DPOGS200962	-0.170575
DPOGS200964	-0.044096
