gene.id	stat_value
DPOGS200001	0.0165328037788
DPOGS200002	0.0100497342371
DPOGS200003	0.0021973810006
DPOGS200005	0.00902557277898
DPOGS200006	0.0167452906077
DPOGS200007	0.0116781865766
DPOGS200011	0.00847737313341
DPOGS200012	0.00185058936555
DPOGS200014	0.0108871504011
DPOGS200016	0.00559459704364
DPOGS200017	0.0139477091901
DPOGS200036	0.015715708341
DPOGS200037	0.00586972852296
DPOGS200039	0.00833956445136
DPOGS200040	0.00947212141173
DPOGS200043	0.00119622704032
DPOGS200045	0.0100975537596
DPOGS200047	0.0109333717752
DPOGS200050	0.0101437662084
DPOGS200051	0.0140349109714
DPOGS200052	0.0113301087062
DPOGS200053	0.0129323961147
DPOGS200054	0.0138941022035
DPOGS200055	0.009460781307
DPOGS200056	0.0102767454498
DPOGS200057	0.00997867246623
DPOGS200058	0.0186579004294
DPOGS200059	0.013592329282
DPOGS200060	0.0116625456607
DPOGS200061	0.00465477863897
DPOGS200062	0.00232835082237
DPOGS200063	0.0168538200159
DPOGS200064	0.0107082202111
DPOGS200065	0.0155818734137
DPOGS200066	0.00673663076487
DPOGS200067	0.0150982825508
DPOGS200069	0.0137729253306
DPOGS200070	0.00975228346272
DPOGS200071	0.0103384864704
DPOGS200072	0.00300689666621
DPOGS200073	0.0124140753549
DPOGS200074	0.0135566975126
DPOGS200075	0.0117598870658
DPOGS200076	0.00368763626119
DPOGS200077	0.0176466261415
DPOGS200102	0.012100399117
DPOGS200103	0.00898074013447
DPOGS200104	6.18077749347e-05
DPOGS200106	0.00474701101366
DPOGS200107	0.00711192724616
DPOGS200108	0.0146124728518
DPOGS200109	0.00255881277756
DPOGS200110	0.0126738242605
DPOGS200111	0.0184672862255
DPOGS200112	0.0214372470976
DPOGS200113	0.00750770245348
DPOGS200116	0.0198140970248
DPOGS200117	0.0116317351823
DPOGS200118	0.00591990162397
DPOGS200119	0.00150621357241
DPOGS200120	0.000997067662231
DPOGS200121	0.0060525815407
DPOGS200123	0.0118204991279
DPOGS200124	0.00711218649504
DPOGS200125	0.00101368511809
DPOGS200126	0.00819419537509
DPOGS200129	0.00486655230557
DPOGS200133	0.0103367101866
DPOGS200140	0.0130360607094
